experiment,repetition,round,training_loss,test_mse,test_mae,baseline_ablation_mse,ablation_host,ablation_guest_1,ablation_guest_2,ablation_guest_3
"host+('guest_1', 'guest_2', 'guest_3')",1,43,38918.656,35366.797,145.00656,35366.797,52444.062,8832.2109375,9656.8828125,2283.82421875
"host+('guest_1', 'guest_2', 'guest_3')",1,44,39666.824,33151.785,140.25089,33151.785,53623.49,8169.82421875,9428.578125,2276.578125
"host+('guest_1', 'guest_2', 'guest_3')",1,45,34914.383,30869.236,135.25067,30869.236,57180.61,8333.462890625,8732.220703125,2701.771484375
"host+('guest_1', 'guest_2', 'guest_3')",1,46,33361.816,28641.934,130.18797,28641.934,58058.793,8142.93359375,9769.02734375,2574.056640625
"host+('guest_1', 'guest_2', 'guest_3')",1,47,32183.621,26432.926,124.94057,26432.926,60819.027,8749.50390625,9820.79296875,2450.6328125
"host+('guest_1', 'guest_2', 'guest_3')",1,48,27440.416,24210.617,119.489204,24210.617,63677.46,8160.3671875,9689.078125,2159.751953125
"host+('guest_1', 'guest_2', 'guest_3')",1,49,24874.041,22130.775,114.12743,22130.775,66238.6,7766.86328125,9875.44140625,1883.095703125
"host+('guest_1', 'guest_2', 'guest_3')",1,50,21959.719,20174.484,108.85421,20174.484,67772.5,8309.0625,10001.9140625,2449.30078125
"host+('guest_1', 'guest_2', 'guest_3')",1,51,23134.236,18269.678,103.462776,18269.678,69591.22,8219.5078125,10470.794921875,1877.982421875
"host+('guest_1', 'guest_2', 'guest_3')",1,52,19542.486,16392.156,97.9302,16392.156,71134.38,7875.3984375,10394.23828125,1993.4296875
"host+('guest_1', 'guest_2', 'guest_3')",1,53,16741.021,14622.522,92.42088,14622.522,73399.914,8149.2392578125,10153.8310546875,1930.4111328125
"host+('guest_1', 'guest_2', 'guest_3')",1,54,14545.651,13007.443,87.11563,13007.443,75589.97,8327.802734375,10407.921875,2015.255859375
"host+('guest_1', 'guest_2', 'guest_3')",1,55,14418.507,11536.148,81.980995,11536.148,76932.836,7870.35546875,10676.216796875,1856.7119140625
"host+('guest_1', 'guest_2', 'guest_3')",1,56,11438.511,10121.321,76.752426,10121.321,75900.67,8494.9384765625,11330.1064453125,2109.67578125
"host+('guest_1', 'guest_2', 'guest_3')",1,57,10207.008,8880.54,71.86155,8880.54,78768.68,7630.5087890625,11288.1748046875,1751.7880859375
"host+('guest_1', 'guest_2', 'guest_3')",1,58,9353.189,7754.551,67.12863,7754.551,80491.89,7885.029296875,11316.404296875,1819.826171875
"host+('guest_1', 'guest_2', 'guest_3')",1,59,8321.759,6735.787,62.569492,6735.787,82659.87,8144.626953125,11645.52734375,1938.17578125
"host+('guest_1', 'guest_2', 'guest_3')",1,60,6808.9185,5798.6606,58.094223,5798.6606,83007.02,7706.80908203125,11750.31640625,1880.54833984375
"host+('guest_1', 'guest_2', 'guest_3')",1,61,6055.4946,5003.1895,54.011166,5003.1895,81329.01,7965.96484375,11538.134765625,2056.4853515625
"host+('guest_1', 'guest_2', 'guest_3')",1,62,5382.4883,4327.8223,50.22681,4327.8223,83128.305,7874.1533203125,12095.828125,1956.1708984375
"host+('guest_1', 'guest_2', 'guest_3')",1,63,4305.0635,3739.3113,46.68577,3739.3113,80795.336,8134.712890625,12169.3134765625,1984.032958984375
"host+('guest_1', 'guest_2', 'guest_3')",1,64,3604.6226,3267.7466,43.61991,3267.7466,85902.47,8068.57958984375,12360.744140625,1920.62548828125
"host+('guest_1', 'guest_2', 'guest_3')",1,65,3245.598,2891.1943,40.94257,2891.1943,83724.05,8081.677734375,12809.212890625,1913.99169921875
"host+('guest_1', 'guest_2', 'guest_3')",1,66,2776.7188,2585.4895,38.68196,2585.4895,87281.56,7924.333984375,12643.353515625,1923.822998046875
"host+('guest_1', 'guest_2', 'guest_3')",1,67,2634.8647,2339.2183,36.768814,2339.2183,86764.46,7648.93115234375,13185.2265625,1876.35791015625
"host+('guest_1', 'guest_2', 'guest_3')",1,68,2421.0469,2133.5483,35.062145,2133.5483,84894.86,7998.16845703125,12884.6171875,1845.126953125
"host+('guest_1', 'guest_2', 'guest_3')",1,69,2181.0066,1958.9187,33.536198,1958.9187,87436.81,7885.888671875,13201.1923828125,1876.6083984375
"host+('guest_1', 'guest_2', 'guest_3')",1,70,2126.654,1819.6041,32.24803,1819.6041,86023.11,7808.39306640625,13411.1650390625,1832.6553955078125
"host+('guest_1', 'guest_2', 'guest_3')",1,71,1839.3827,1709.6543,31.167162,1709.6543,86544.91,7668.169921875,13447.798828125,1882.43798828125
"host+('guest_1', 'guest_2', 'guest_3')",1,72,1781.2733,1617.2153,30.237614,1617.2153,86036.625,7799.28759765625,13911.751953125,1749.12744140625
"host+('guest_1', 'guest_2', 'guest_3')",1,73,1649.2747,1542.181,29.49052,1542.181,87051.5,7765.44775390625,13398.0546875,1731.2208251953125
"host+('guest_1', 'guest_2', 'guest_3')",1,74,1606.3724,1479.6848,28.8751,1479.6848,85004.69,7591.798828125,14194.1396484375,1812.765380859375
"host+('guest_1', 'guest_2', 'guest_3')",1,75,1704.1537,1424.2753,28.337547,1424.2753,86450.43,7641.51953125,14145.4375,1768.6385498046875
"host+('guest_1', 'guest_2', 'guest_3')",1,76,1531.2307,1375.8474,27.859842,1375.8474,85223.57,7592.7255859375,14071.6171875,1773.54443359375
"host+('guest_1', 'guest_2', 'guest_3')",1,77,1506.172,1332.8435,27.429865,1332.8435,85550.055,7370.7431640625,14439.625,1664.162841796875
"host+('guest_1', 'guest_2', 'guest_3')",1,78,1531.678,1291.188,26.990969,1291.188,88039.48,7508.40478515625,13884.103515625,1654.743408203125
"host+('guest_1', 'guest_2', 'guest_3')",1,79,1390.3695,1254.0508,26.591282,1254.0508,86218.56,7446.0732421875,14767.05078125,1685.451171875
"host+('guest_1', 'guest_2', 'guest_3')",1,80,1351.8976,1222.52,26.249847,1222.52,87378.05,7498.53076171875,14948.13671875,1715.78955078125
"host+('guest_1', 'guest_2', 'guest_3')",1,81,1339.9137,1192.05,25.911732,1192.05,86022.94,7073.962890625,14873.03125,1646.728515625
"host+('guest_1', 'guest_2', 'guest_3')",1,82,1411.6946,1165.4927,25.618671,1165.4927,87118.07,7463.46337890625,15281.44921875,1515.56396484375
"host+('guest_1', 'guest_2', 'guest_3')",1,83,1334.4229,1142.6299,25.36294,1142.6299,90653.57,7249.701171875,15046.62109375,1588.063232421875
"host+('guest_1', 'guest_2', 'guest_3')",1,84,1289.2366,1120.1505,25.107723,1120.1505,88046.734,6882.18896484375,15228.3466796875,1517.3240966796875
"host+('guest_1', 'guest_2', 'guest_3')",1,85,1280.3187,1095.3165,24.814898,1095.3165,86823.85,7401.625,15886.05859375,1558.4896240234375
"host+('guest_1', 'guest_2', 'guest_3')",1,86,1243.182,1068.9926,24.502699,1068.9926,86093.56,7267.47412109375,15745.1796875,1495.0850830078125
"host+('guest_1', 'guest_2', 'guest_3')",1,87,1180.3068,1046.4414,24.248564,1046.4414,85383.95,7205.169921875,16229.34765625,1480.683837890625
"host+('guest_1', 'guest_2', 'guest_3')",1,88,1216.6403,1022.89844,23.976414,1022.89844,86687.69,7056.314453125,15905.115234375,1425.584716796875
"host+('guest_1', 'guest_2', 'guest_3')",1,89,1162.3123,999.91406,23.70894,999.91406,84286.586,7182.01171875,15536.5625,1379.111328125
"host+('guest_1', 'guest_2', 'guest_3')",1,90,1147.2274,980.09485,23.491886,980.09485,87681.164,7071.548828125,15787.4189453125,1389.0260009765625
"host+('guest_1', 'guest_2', 'guest_3')",1,91,1042.2732,960.12573,23.264414,960.12573,87094.945,7118.3603515625,16198.0576171875,1359.322998046875
"host+('guest_1', 'guest_2', 'guest_3')",1,92,1070.9586,941.6159,23.04391,941.6159,87028.305,7146.3359375,15911.7822265625,1381.46337890625
"host+('guest_1', 'guest_2', 'guest_3')",1,93,1010.0041,923.6714,22.819395,923.6714,87580.61,7115.78955078125,16622.390625,1315.067138671875
"host+('guest_1', 'guest_2', 'guest_3')",1,94,980.95496,906.3697,22.608133,906.3697,86334.766,7213.96142578125,16792.62109375,1343.597412109375
"host+('guest_1', 'guest_2', 'guest_3')",1,95,1055.8063,889.3851,22.39213,889.3851,85885.46,6929.12548828125,16971.34765625,1303.076904296875
"host+('guest_1', 'guest_2', 'guest_3')",1,96,1007.0889,871.2861,22.157091,871.2861,86908.984,6988.5859375,16902.62109375,1342.92138671875
"host+('guest_1', 'guest_2', 'guest_3')",1,97,960.7155,852.88336,21.930975,852.88336,83591.3,6968.6025390625,17325.373046875,1324.468505859375
"host+('guest_1', 'guest_2', 'guest_3')",1,98,1001.28723,833.91266,21.700062,833.91266,87637.664,7017.73193359375,16815.66796875,1231.915283203125
"host+('guest_1', 'guest_2', 'guest_3')",1,99,979.30566,813.2622,21.445288,813.2622,87226.25,6693.71875,17189.515625,1259.11083984375
"host+('guest_1', 'guest_2', 'guest_3')",1,100,905.93225,794.5038,21.205534,794.5038,87202.72,6775.5859375,17550.970703125,1182.572509765625
"host+('guest_1', 'guest_2')",1,1,163153.64,145283.28,298.28003,145283.28,-48.15625,81.75,29.0625,
"host+('guest_1', 'guest_2')",1,2,174059.5,144954.12,297.8994,144954.12,62.328125,191.53125,122.328125,
"host+('guest_1', 'guest_2')",1,3,164549.39,144607.92,297.49588,144607.92,177.04688,315.515625,251.484375,
"host+('guest_1', 'guest_2')",1,4,166673.05,144238.23,297.06146,144238.23,266.04688,449.390625,402.46875,
"host+('guest_1', 'guest_2')",1,5,163384.14,143827.58,296.57687,143827.58,385.32812,584.453125,508.609375,
"host+('guest_1', 'guest_2')",1,6,164910.95,143365.58,296.02914,143365.58,515.96875,732.125,685.109375,
"host+('guest_1', 'guest_2')",1,7,170337.17,142831.88,295.3932,142831.88,675.96875,942.65625,873.453125,
"host+('guest_1', 'guest_2')",1,8,161268.52,142212.9,294.65356,142212.9,831.3906,1172.65625,1119.828125,
"host+('guest_1', 'guest_2')",1,9,156565.86,141494.45,293.7879,141494.45,1011.8594,1413.1875,1348.859375,
"host+('guest_1', 'guest_2')",1,10,161496.78,140657.86,292.77316,140657.86,1215.7969,1728.28125,1668.4375,
"host+('guest_1', 'guest_2')",1,11,158777.25,139692.84,291.61078,139692.84,1468.5156,2042.84375,2074.734375,
"host+('guest_1', 'guest_2')",1,12,161442.95,138573.48,290.29034,138573.48,1663.2969,2417.203125,2384.21875,
"host+('guest_1', 'guest_2')",1,13,149883.58,137273.22,288.7575,137273.22,2038.4844,2827.1875,2791.21875,
"host+('guest_1', 'guest_2')",1,14,153506.92,135792.39,286.9945,135792.39,2389.2344,3341.375,3305.171875,
"host+('guest_1', 'guest_2')",1,15,160709.77,134099.55,284.95828,134099.55,2849.2344,4045.859375,4040.265625,
"host+('guest_1', 'guest_2')",1,16,199885.05,132141.94,282.606,132141.94,3285.8125,4733.046875,4536.328125,
"host+('guest_1', 'guest_2')",1,17,147777.6,129919.98,279.93246,129919.98,3850.9766,5452.5390625,5396.7734375,
"host+('guest_1', 'guest_2')",1,18,143599.2,127526.016,277.01178,127526.016,4567.0938,6193.921875,6119.125,
"host+('guest_1', 'guest_2')",1,19,147185.16,124913.914,273.81424,124913.914,5223.867,7265.5703125,7170.3359375,
"host+('guest_1', 'guest_2')",1,20,149687.77,122055.21,270.2962,122055.21,5874.2188,8132.1640625,7953.0703125,
"host+('guest_1', 'guest_2')",1,21,151514.5,118894.77,266.36615,118894.77,6736.6797,8894.0390625,9264.0703125,
"host+('guest_1', 'guest_2')",1,22,153450.62,115457.79,262.1346,115457.79,7758.3906,10436.2890625,9990.375,
"host+('guest_1', 'guest_2')",1,23,136241.33,111778.31,257.61462,111778.31,8743.836,11456.703125,11599.375,
"host+('guest_1', 'guest_2')",1,24,123823.58,107865.945,252.71025,107865.945,9952.406,12680.9921875,12251.5859375,
"host+('guest_1', 'guest_2')",1,25,134232.03,103797.63,247.57794,103797.63,11190.414,13676.0859375,13428.59375,
"host+('guest_1', 'guest_2')",1,26,112109.31,99566.21,242.27437,99566.21,12533.211,14593.0,14741.640625,
"host+('guest_1', 'guest_2')",1,27,105729.79,95284.72,236.79199,95284.72,13932.961,14791.046875,15101.5078125,
"host+('guest_1', 'guest_2')",1,28,103174.625,91000.93,231.25986,91000.93,15201.594,15370.4296875,16164.265625,
"host+('guest_1', 'guest_2')",1,29,119502.836,86684.17,225.74506,86684.17,16801.117,17658.3125,17788.859375,
"host+('guest_1', 'guest_2')",1,30,95983.76,82297.48,220.10014,82297.48,18621.695,17787.5234375,17885.65625,
"host+('guest_1', 'guest_2')",1,31,87385.016,78079.81,214.62184,78079.81,20154.383,17657.15625,19016.625,
"host+('guest_1', 'guest_2')",1,32,83074.54,74114.02,209.51767,74114.02,21862.945,17798.90625,19578.296875,
"host+('guest_1', 'guest_2')",1,33,77576.52,70383.445,204.51817,70383.445,24194.422,17512.390625,20069.609375,
"host+('guest_1', 'guest_2')",1,34,78268.836,66855.39,199.48337,66855.39,26226.922,18979.3046875,19599.8828125,
"host+('guest_1', 'guest_2')",1,35,71355.34,63533.113,194.57025,63533.113,27952.074,17299.44140625,19296.69921875,
"host+('guest_1', 'guest_2')",1,36,68069.01,60374.36,189.76797,60374.36,30090.219,16472.46875,19156.5234375,
"host+('guest_1', 'guest_2')",1,37,68548.055,57448.973,185.11513,57448.973,32789.16,16563.61328125,18595.63671875,
"host+('guest_1', 'guest_2')",1,38,63754.633,54655.234,180.60773,54655.234,34551.4,15465.09375,18089.984375,
"host+('guest_1', 'guest_2')",1,39,60982.324,51937.348,176.05687,51937.348,37136.84,15203.63671875,18870.54296875,
"host+('guest_1', 'guest_2')",1,40,61248.086,49201.348,171.34264,49201.348,39340.145,13983.94921875,18595.43359375,
"host+('guest_1', 'guest_2')",1,41,55705.242,46477.695,166.51997,46477.695,42335.67,13201.9140625,17956.734375,
"host+('guest_1', 'guest_2')",1,42,51250.617,43774.55,161.5905,43774.55,44861.418,12572.515625,18553.3359375,
"host+('guest_1', 'guest_2')",1,43,49647.418,41066.168,156.46033,41066.168,47426.855,11778.1953125,18608.3828125,
"host+('guest_1', 'guest_2')",1,44,43104.867,38382.055,151.2433,38382.055,48624.375,11325.7734375,18762.171875,
"host+('guest_1', 'guest_2')",1,45,49101.91,35770.035,145.98476,35770.035,52713.652,12487.54296875,18434.0,
"host+('guest_1', 'guest_2')",1,46,43834.773,32978.785,140.24567,32978.785,54972.074,12042.671875,17355.8359375,
"host+('guest_1', 'guest_2')",1,47,35310.137,30236.648,134.2817,30236.648,57621.508,11382.36328125,18551.26953125,
"host+('guest_1', 'guest_2')",1,48,32321.99,27689.473,128.45378,27689.473,60846.535,11574.8203125,18265.30078125,
"host+('guest_1', 'guest_2')",1,49,27800.994,25292.006,122.70089,25292.006,62695.78,11782.298828125,19442.689453125,
"host+('guest_1', 'guest_2')",1,50,26630.58,23054.285,117.040596,23054.285,64312.426,11029.546875,19366.31640625,
"host+('guest_1', 'guest_2')",1,51,25401.984,20870.045,111.32696,20870.045,66791.89,11098.23828125,19450.388671875,
"host+('guest_1', 'guest_2')",1,52,22246.25,18733.84,105.50501,18733.84,70303.39,10756.236328125,20433.58984375,
"host+('guest_1', 'guest_2')",1,53,19698.77,16708.15,99.73827,16708.15,70789.16,10515.0859375,19309.697265625,
"host+('guest_1', 'guest_2')",1,54,22629.88,14791.564,93.9448,14791.564,74195.47,9656.8203125,20765.037109375,
"host+('guest_1', 'guest_2')",1,55,16752.465,12805.876,87.54745,12805.876,75061.81,10071.5673828125,20240.84375,
"host+('guest_1', 'guest_2')",1,56,13064.547,11033.553,81.46071,11033.553,76557.14,9595.068359375,20966.90234375,
"host+('guest_1', 'guest_2')",1,57,11064.483,9536.726,75.89925,9536.726,79223.66,9965.4267578125,20695.60546875,
"host+('guest_1', 'guest_2')",1,58,10300.937,8254.129,70.702545,8254.129,79765.42,9788.982421875,20798.681640625,
"host+('guest_1', 'guest_2')",1,59,7960.664,7108.4395,65.64614,7108.4395,82125.8,9420.59375,21911.59375,
"host+('guest_1', 'guest_2')",1,60,6828.9487,6159.117,61.104065,6159.117,80004.57,9221.0029296875,20690.3359375,
"host+('guest_1', 'guest_2')",1,61,6209.708,5339.1772,56.959835,5339.1772,82875.0,9363.630859375,22830.103515625,
"host+('guest_1', 'guest_2')",1,62,5667.903,4598.571,52.944473,4598.571,84409.37,8931.099609375,22192.671875,
"host+('guest_1', 'guest_2')",1,63,4269.5034,3947.0532,49.09829,3947.0532,82812.19,9125.12109375,21851.39453125,
"host+('guest_1', 'guest_2')",1,64,3828.8384,3433.3176,45.83714,3433.3176,82438.91,9118.40625,22465.892578125,
"host+('guest_1', 'guest_2')",1,65,3234.1003,3012.096,43.06426,3012.096,83397.96,9013.7958984375,22362.162109375,
"host+('guest_1', 'guest_2')",1,66,2888.9478,2667.8481,40.650757,2667.8481,87361.305,8740.96484375,22331.77734375,
"host+('guest_1', 'guest_2')",1,67,2439.5977,2381.2585,38.481377,2381.2585,85398.63,8739.8056640625,23520.44921875,
"host+('guest_1', 'guest_2')",1,68,2270.1628,2154.2368,36.70526,2154.2368,84647.43,8605.767578125,23564.087890625,
"host+('guest_1', 'guest_2')",1,69,2010.9073,1971.2297,35.16136,1971.2297,87955.64,8673.19921875,22956.689453125,
"host+('guest_1', 'guest_2')",1,70,1885.2249,1818.5026,33.874416,1818.5026,86818.24,8631.1201171875,23333.208984375,
"host+('guest_1', 'guest_2')",1,71,1784.9451,1690.009,32.75679,1690.009,85155.984,8412.5126953125,23623.84375,
"host+('guest_1', 'guest_2')",1,72,1722.7743,1583.0902,31.79545,1583.0902,88038.58,8180.85400390625,23349.1328125,
"host+('guest_1', 'guest_2')",1,73,1487.87,1494.8108,30.984795,1494.8108,86921.3,8355.7060546875,24818.76953125,
"host+('guest_1', 'guest_2')",1,74,1472.3334,1424.8164,30.315552,1424.8164,84722.484,8315.14453125,24253.9375,
"host+('guest_1', 'guest_2')",1,75,1423.0344,1364.856,29.718872,1364.856,88123.34,8480.8984375,23631.203125,
"host+('guest_1', 'guest_2')",1,76,1373.2139,1309.5536,29.163452,1309.5536,85786.31,8040.951171875,24355.849609375,
"host+('guest_1', 'guest_2')",1,77,1265.4882,1262.9491,28.677399,1262.9491,88849.336,8036.2568359375,23478.974609375,
"host+('guest_1', 'guest_2')",1,78,1329.672,1226.6321,28.263382,1226.6321,85864.48,8079.044921875,25710.390625,
"host+('guest_1', 'guest_2')",1,79,1223.719,1193.5842,27.905163,1193.5842,86511.37,7902.61328125,25287.427734375,
"host+('guest_1', 'guest_2')",1,80,1215.1506,1163.5815,27.576982,1163.5815,86516.87,7894.75634765625,25306.791015625,
"host+('guest_1', 'guest_2')",1,81,1168.3772,1137.295,27.263227,1137.295,83714.91,7876.607421875,24932.861328125,
"host+('guest_1', 'guest_2')",1,82,1163.3082,1115.5183,26.983713,1115.5183,85198.37,7883.6669921875,25096.857421875,
"host+('guest_1', 'guest_2')",1,83,1094.527,1091.663,26.720055,1091.663,88775.88,7748.615234375,25275.818359375,
"host+('guest_1', 'guest_2')",1,84,1126.4187,1068.8175,26.462755,1068.8175,84909.26,7344.3466796875,26603.91015625,
"host+('guest_1', 'guest_2')",1,85,1062.0419,1046.9392,26.218718,1046.9392,86008.78,7169.31640625,25837.875,
"host+('guest_1', 'guest_2')",1,86,1119.8815,1025.5223,25.97237,1025.5223,85908.625,7653.27734375,25907.11328125,
"host+('guest_1', 'guest_2')",1,87,1055.4199,1003.9731,25.716742,1003.9731,84841.18,7495.99658203125,26173.318359375,
"host+('guest_1', 'guest_2')",1,88,1055.7644,982.4038,25.461817,982.4038,84197.695,7064.765625,26738.28515625,
"host+('guest_1', 'guest_2')",1,89,1008.60785,961.2521,25.217548,961.2521,85744.96,7285.1533203125,26783.8046875,
"host+('guest_1', 'guest_2')",1,90,960.1419,942.2319,24.98002,942.2319,84586.54,7371.65283203125,26914.8359375,
"host+('guest_1', 'guest_2')",1,91,943.1495,925.01184,24.751884,925.01184,87214.04,7290.1064453125,26331.365234375,
"host+('guest_1', 'guest_2')",1,92,953.8722,909.2313,24.543562,909.2313,87558.04,7099.45166015625,26513.3515625,
"host+('guest_1', 'guest_2')",1,93,948.3158,893.51807,24.333118,893.51807,87284.63,6987.63232421875,25764.513671875,
"host+('guest_1', 'guest_2')",1,94,955.44073,879.33844,24.129034,879.33844,85069.24,6931.90087890625,27235.599609375,
"host+('guest_1', 'guest_2')",1,95,909.8371,864.34064,23.92007,864.34064,87621.89,7113.78955078125,26863.173828125,
"host+('guest_1', 'guest_2')",1,96,908.6131,849.7685,23.722416,849.7685,86499.945,7000.68701171875,27482.63671875,
"host+('guest_1', 'guest_2')",1,97,949.47766,834.9626,23.523819,834.9626,85057.04,6802.56396484375,26379.123046875,
"host+('guest_1', 'guest_2')",1,98,870.4009,819.4185,23.318201,819.4185,84803.62,6837.52587890625,27946.662109375,
"host+('guest_1', 'guest_2')",1,99,836.08673,807.66907,23.132418,807.66907,88108.3,6817.5,27054.66015625,
"host+('guest_1', 'guest_2')",1,100,797.5938,795.17865,22.9451,795.17865,86017.06,6531.193359375,27039.3515625,
"host+('guest_1', 'guest_3')",1,1,183307.17,145083.4,298.05716,145083.4,38.046875,117.125,,131.34375
"host+('guest_1', 'guest_3')",1,2,158337.73,144804.6,297.72812,144804.6,109.03125,239.328125,,201.078125
"host+('guest_1', 'guest_3')",1,3,172496.58,144512.06,297.38126,144512.06,208.28125,357.671875,,278.125
"host+('guest_1', 'guest_3')",1,4,186493.36,144185.48,296.99344,144185.48,290.8125,470.671875,,370.34375
"host+('guest_1', 'guest_3')",1,5,161378.17,143814.94,296.5526,143814.94,391.51562,642.578125,,471.71875
