experiment,repetition,round,training_loss,test_mse,test_mae,baseline_ablation_mse,ablation_host,ablation_guest_1,ablation_guest_2,ablation_guest_3
"host+('guest_1', 'guest_2', 'guest_3')",1,20,125083.32,113075.664,259.2627,113075.664,8410.82,7596.2578125,8343.25,5052.71875
"host+('guest_1', 'guest_2', 'guest_3')",1,21,126787.45,109219.18,254.42703,109219.18,9300.883,8317.3203125,9227.828125,5502.2890625
"host+('guest_1', 'guest_2', 'guest_3')",1,22,127149.73,105057.234,249.14268,105057.234,10589.125,9378.640625,10269.0234375,5967.5859375
"host+('guest_1', 'guest_2', 'guest_3')",1,23,116831.516,100661.57,243.55032,100661.57,11790.078,9683.6875,10948.109375,6210.46875
"host+('guest_1', 'guest_2', 'guest_3')",1,24,116176.43,96095.27,237.72829,96095.27,13380.031,11135.7421875,11866.78125,6442.390625
"host+('guest_1', 'guest_2', 'guest_3')",1,25,111041.93,91448.67,231.77393,91448.67,14777.047,11402.53125,12586.5703125,6941.265625
"host+('guest_1', 'guest_2', 'guest_3')",1,26,103397.88,86805.734,225.82668,86805.734,16445.969,11962.9609375,13997.109375,6993.9609375
"host+('guest_1', 'guest_2', 'guest_3')",1,27,95396.76,82124.84,219.82591,82124.84,18236.82,11968.109375,13852.65625,7200.28125
"host+('guest_1', 'guest_2', 'guest_3')",1,28,88920.625,77701.445,214.06677,77701.445,20018.258,12731.875,14220.203125,7389.2109375
"host+('guest_1', 'guest_2', 'guest_3')",1,29,82394.984,73436.516,208.38837,73436.516,22365.328,12235.546875,14665.3203125,7167.484375
"host+('guest_1', 'guest_2', 'guest_3')",1,30,87777.54,69420.05,202.9442,69420.05,24117.531,12248.90625,13962.3046875,6834.4609375
"host+('guest_1', 'guest_2', 'guest_3')",1,31,72289.08,65658.32,197.54536,65658.32,26715.422,12180.8046875,13852.3359375,6062.15625
"host+('guest_1', 'guest_2', 'guest_3')",1,32,71739.195,62231.35,192.5102,62231.35,28724.234,12011.921875,13909.1171875,5930.2109375
"host+('guest_1', 'guest_2', 'guest_3')",1,33,70541.36,58987.465,187.44312,58987.465,30926.8,10676.33984375,13073.99609375,5055.09375
"host+('guest_1', 'guest_2', 'guest_3')",1,34,63045.668,55962.926,182.54857,55962.926,32847.973,10043.84765625,12513.41796875,4864.265625
"host+('guest_1', 'guest_2', 'guest_3')",1,35,59765.727,53147.586,177.83955,53147.586,34974.953,8748.75,12894.203125,4129.66015625
"host+('guest_1', 'guest_2', 'guest_3')",1,36,57080.48,50512.836,173.30421,50512.836,38042.344,8597.59375,12875.61328125,3567.77734375
"host+('guest_1', 'guest_2', 'guest_3')",1,37,59074.746,47869.926,168.61632,47869.926,39930.87,8049.11328125,11796.74609375,3373.19921875
"host+('guest_1', 'guest_2', 'guest_3')",1,38,50651.56,45198.406,163.80074,45198.406,43312.64,7080.72265625,11268.5859375,2486.05078125
"host+('guest_1', 'guest_2', 'guest_3')",1,39,49417.188,42604.85,158.95511,42604.85,45866.58,6927.3359375,12043.80859375,2465.8828125
"host+('guest_1', 'guest_2', 'guest_3')",1,40,43668.49,40024.273,153.98901,40024.273,48413.094,7063.50390625,11670.47265625,2609.5078125
"host+('guest_1', 'guest_2', 'guest_3')",1,41,41571.41,37494.652,148.9252,37494.652,50338.215,7522.26953125,11049.2265625,2435.453125
"host+('guest_1', 'guest_2', 'guest_3')",1,42,40126.125,34987.49,143.70828,34987.49,52780.746,7276.69140625,11347.91796875,2152.48828125
"host+('guest_1', 'guest_2', 'guest_3')",1,43,38650.098,32467.146,138.34949,32467.146,55775.36,6561.052734375,11208.173828125,2371.076171875
"host+('guest_1', 'guest_2', 'guest_3')",1,44,39518.668,29890.451,132.75427,29890.451,57871.195,6867.654296875,11903.142578125,1878.712890625
"host+('guest_1', 'guest_2', 'guest_3')",1,45,33210.418,27233.564,126.73418,27233.564,61838.67,6370.310546875,12366.060546875,2047.275390625
"host+('guest_1', 'guest_2', 'guest_3')",1,46,31270.709,24683.783,120.60329,24683.783,63795.0,6647.546875,12044.744140625,2268.44921875
"host+('guest_1', 'guest_2', 'guest_3')",1,47,26024.332,22199.912,114.38685,22199.912,66107.06,6512.41015625,12363.525390625,1906.3671875
"host+('guest_1', 'guest_2', 'guest_3')",1,48,23099.143,19941.803,108.29351,19941.803,69459.47,6427.146484375,12625.630859375,2018.302734375
"host+('guest_1', 'guest_2', 'guest_3')",1,49,23766.307,17826.273,102.25014,17826.273,71274.96,6409.8828125,12666.3046875,2149.095703125
"host+('guest_1', 'guest_2', 'guest_3')",1,50,19063.334,15702.568,95.90065,15702.568,70320.56,6361.021484375,12937.861328125,1779.798828125
"host+('guest_1', 'guest_2', 'guest_3')",1,51,18326.479,13784.379,89.772224,13784.379,73100.89,5902.884765625,13515.0234375,2149.8720703125
"host+('guest_1', 'guest_2', 'guest_3')",1,52,15633.516,11978.0205,83.679214,11978.0205,77601.52,6194.2900390625,13378.1923828125,2116.927734375
"host+('guest_1', 'guest_2', 'guest_3')",1,53,11889.287,10356.212,77.74493,10356.212,76737.49,6667.7119140625,13235.4619140625,2281.5048828125
"host+('guest_1', 'guest_2', 'guest_3')",1,54,10379.796,8998.5,72.39713,8998.5,78786.76,6318.3857421875,13436.76171875,1932.6240234375
"host+('guest_1', 'guest_2', 'guest_3')",1,55,9310.778,7811.728,67.41219,7811.728,79287.766,6229.05029296875,13670.474609375,1916.35888671875
"host+('guest_1', 'guest_2', 'guest_3')",1,56,8147.9106,6753.987,62.67082,6753.987,80284.06,6570.27392578125,14202.9609375,2070.89013671875
"host+('guest_1', 'guest_2', 'guest_3')",1,57,6555.3115,5826.0815,58.235832,5826.0815,83327.35,6358.19189453125,13802.08203125,1888.455078125
"host+('guest_1', 'guest_2', 'guest_3')",1,58,5567.6475,5059.2847,54.24452,5059.2847,82875.77,6004.36865234375,14432.1484375,1807.35693359375
"host+('guest_1', 'guest_2', 'guest_3')",1,59,5225.9204,4411.252,50.584602,4411.252,83628.164,6261.2138671875,14539.9765625,1770.279296875
"host+('guest_1', 'guest_2', 'guest_3')",1,60,4349.8755,3855.3586,47.25809,3855.3586,87221.42,6123.744140625,14725.1123046875,1839.824951171875
"host+('guest_1', 'guest_2', 'guest_3')",1,61,4557.619,3387.7395,44.316895,3387.7395,85090.695,6025.2607421875,15132.3134765625,1781.388916015625
"host+('guest_1', 'guest_2', 'guest_3')",1,62,3273.239,2959.2349,41.543884,2959.2349,83738.75,6188.67626953125,14949.830078125,1791.90234375
"host+('guest_1', 'guest_2', 'guest_3')",1,63,3183.7136,2645.4722,39.372032,2645.4722,85995.35,6077.36865234375,15219.31640625,1812.31689453125
"host+('guest_1', 'guest_2', 'guest_3')",1,64,2734.7683,2400.4214,37.48658,2400.4214,87103.4,5956.74365234375,15330.404296875,1893.80712890625
"host+('guest_1', 'guest_2', 'guest_3')",1,65,2499.739,2207.4827,35.85243,2207.4827,87066.68,5810.9677734375,15690.447265625,1774.6455078125
"host+('guest_1', 'guest_2', 'guest_3')",1,66,2276.4119,2054.1921,34.45767,2054.1921,86697.22,5855.2568359375,16461.73828125,1783.793212890625
"host+('guest_1', 'guest_2', 'guest_3')",1,67,2029.9387,1929.682,33.27881,1929.682,85553.63,6062.841796875,16162.951171875,1802.1717529296875
"host+('guest_1', 'guest_2', 'guest_3')",1,68,2038.0801,1826.2664,32.317085,1826.2664,85543.15,6025.9423828125,16441.8359375,1802.86865234375
"host+('guest_1', 'guest_2', 'guest_3')",1,69,1927.786,1739.7379,31.515799,1739.7379,86089.625,5868.41015625,16406.953125,1839.8421630859375
"host+('guest_1', 'guest_2', 'guest_3')",1,70,1791.9926,1669.4338,30.857754,1669.4338,85949.16,5729.328125,17245.498046875,1663.1357421875
"host+('guest_1', 'guest_2', 'guest_3')",1,71,1798.0173,1613.5934,30.329517,1613.5934,85613.484,5963.669921875,17069.53515625,1737.9576416015625
"host+('guest_1', 'guest_2', 'guest_3')",1,72,1816.9744,1564.8339,29.872616,1564.8339,85758.02,5645.1474609375,16930.625,1707.4168701171875
"host+('guest_1', 'guest_2', 'guest_3')",1,73,1674.1989,1524.6907,29.505709,1524.6907,89996.5,5638.51953125,17292.10546875,1815.24609375
"host+('guest_1', 'guest_2', 'guest_3')",1,74,1723.3381,1487.5819,29.15939,1487.5819,84491.77,5730.36474609375,17015.869140625,1691.7120361328125
"host+('guest_1', 'guest_2', 'guest_3')",1,75,1852.7249,1452.2051,28.811209,1452.2051,88352.14,5674.70361328125,18124.20703125,1668.276611328125
"host+('guest_1', 'guest_2', 'guest_3')",1,76,1507.3441,1418.712,28.46876,1418.712,85406.32,5606.07666015625,17758.75,1620.1383056640625
"host+('guest_1', 'guest_2', 'guest_3')",1,77,1658.8593,1387.9965,28.15646,1387.9965,84444.0,5708.84130859375,17226.818359375,1664.2916259765625
"host+('guest_1', 'guest_2', 'guest_3')",1,78,1507.0627,1358.3157,27.849955,1358.3157,87036.77,5422.2939453125,18422.302734375,1604.765380859375
"host+('guest_1', 'guest_2', 'guest_3')",1,79,1479.8038,1330.5498,27.56779,1330.5498,85051.39,5483.76025390625,18226.09765625,1557.662109375
"host+('guest_1', 'guest_2', 'guest_3')",1,80,1411.9366,1303.0715,27.281715,1303.0715,83359.87,5624.6767578125,18325.9609375,1565.177734375
"host+('guest_1', 'guest_2', 'guest_3')",1,81,1387.7684,1277.1772,27.008545,1277.1772,87273.016,5517.41015625,18721.298828125,1540.8291015625
"host+('guest_1', 'guest_2', 'guest_3')",1,82,1422.0026,1252.4154,26.751516,1252.4154,86475.484,5286.359375,19155.75390625,1508.6168212890625
"host+('guest_1', 'guest_2', 'guest_3')",1,83,1364.5051,1229.3246,26.511997,1229.3246,85721.93,5436.78662109375,19145.943359375,1474.0953369140625
"host+('guest_1', 'guest_2', 'guest_3')",1,84,1350.217,1206.6505,26.264442,1206.6505,89765.25,5385.6103515625,18763.953125,1461.9361572265625
"host+('guest_1', 'guest_2', 'guest_3')",1,85,1411.6091,1185.1265,26.039957,1185.1265,87011.65,5199.2392578125,18899.365234375,1442.5849609375
"host+('guest_1', 'guest_2', 'guest_3')",1,86,1361.3445,1164.2721,25.831656,1164.2721,88310.7,5300.6240234375,19167.84765625,1434.7667236328125
"host+('guest_1', 'guest_2', 'guest_3')",1,87,1270.2441,1140.8286,25.592514,1140.8286,85990.516,5267.30322265625,19625.13671875,1412.056884765625
"host+('guest_1', 'guest_2', 'guest_3')",1,88,1332.4163,1118.0192,25.348442,1118.0192,86093.89,5072.88037109375,18989.1015625,1331.7425537109375
"host+('guest_1', 'guest_2', 'guest_3')",1,89,1221.1365,1098.8401,25.143364,1098.8401,85146.18,5241.673828125,18690.0390625,1282.88037109375
"host+('guest_1', 'guest_2', 'guest_3')",1,90,1229.6635,1081.6256,24.952873,1081.6256,85787.15,5251.32763671875,19434.525390625,1348.8157958984375
"host+('guest_1', 'guest_2', 'guest_3')",1,91,1234.2538,1063.8993,24.753475,1063.8993,87374.22,5283.65625,19920.787109375,1306.9173583984375
"host+('guest_1', 'guest_2', 'guest_3')",1,92,1199.7979,1044.7253,24.539917,1044.7253,86890.66,5381.033203125,19845.46875,1259.964111328125
"host+('guest_1', 'guest_2', 'guest_3')",1,93,1161.0856,1026.1096,24.339586,1026.1096,87019.5,5161.94140625,19479.220703125,1286.245361328125
"host+('guest_1', 'guest_2', 'guest_3')",1,94,1128.508,1007.9571,24.154873,1007.9571,86651.04,5298.6494140625,20475.197265625,1253.040771484375
"host+('guest_1', 'guest_2', 'guest_3')",1,95,1113.93,991.25555,23.97077,991.25555,87347.86,5089.73974609375,20216.671875,1199.59716796875
"host+('guest_1', 'guest_2', 'guest_3')",1,96,1153.5935,973.75555,23.75358,973.75555,85071.79,5329.69482421875,21127.609375,1215.9541015625
"host+('guest_1', 'guest_2', 'guest_3')",1,97,1091.8651,954.16486,23.523956,954.16486,85936.33,5256.98291015625,21232.240234375,1183.670654296875
"host+('guest_1', 'guest_2', 'guest_3')",1,98,1029.2546,934.97754,23.295446,934.97754,85035.16,5084.5263671875,20948.50390625,1169.702392578125
"host+('guest_1', 'guest_2', 'guest_3')",1,99,1026.1512,917.2168,23.079971,917.2168,84696.01,4918.9541015625,20502.46484375,1126.1409912109375
"host+('guest_1', 'guest_2', 'guest_3')",1,100,1038.8568,903.36115,22.905666,903.36115,86827.1,5047.62841796875,21215.701171875,1119.5400390625
"host+('guest_1', 'guest_2')",1,1,165597.36,145166.34,298.20306,145166.34,108.515625,48.171875,38.296875,
"host+('guest_1', 'guest_2')",1,2,170392.6,144801.64,297.77377,144801.64,201.29688,158.8125,167.65625,
"host+('guest_1', 'guest_2')",1,3,180052.62,144417.1,297.32016,144417.1,282.26562,298.265625,319.234375,
"host+('guest_1', 'guest_2')",1,4,171882.64,144001.98,296.82922,144001.98,408.35938,469.171875,453.046875,
"host+('guest_1', 'guest_2')",1,5,166994.78,143532.2,296.27032,143532.2,524.1875,617.1875,671.6875,
"host+('guest_1', 'guest_2')",1,6,157422.25,142999.73,295.6338,142999.73,665.6094,855.359375,851.875,
"host+('guest_1', 'guest_2')",1,7,162589.23,142393.83,294.9051,142393.83,789.125,1026.90625,1068.53125,
"host+('guest_1', 'guest_2')",1,8,160072.58,141685.81,294.05103,141685.81,962.28125,1317.109375,1282.921875,
"host+('guest_1', 'guest_2')",1,9,165751.58,140857.34,293.0461,140857.34,1150.7812,1620.953125,1585.328125,
"host+('guest_1', 'guest_2')",1,10,160933.78,139894.31,291.88184,139894.31,1397.7969,1955.125,1945.609375,
"host+('guest_1', 'guest_2')",1,11,151651.45,138773.39,290.54596,138773.39,1640.6875,2356.0,2345.609375,
"host+('guest_1', 'guest_2')",1,12,168975.2,137496.61,289.03876,137496.61,1950.2188,2996.640625,2802.46875,
"host+('guest_1', 'guest_2')",1,13,207708.36,136007.8,287.2724,136007.8,2291.6562,3499.625,3386.34375,
"host+('guest_1', 'guest_2')",1,14,165101.9,134299.44,285.22546,134299.44,2776.5469,4099.265625,3715.78125,
"host+('guest_1', 'guest_2')",1,15,150779.03,132436.17,282.98065,132436.17,3132.5781,5046.5,4324.359375,
"host+('guest_1', 'guest_2')",1,16,196920.14,130371.29,280.4884,130371.29,3658.3516,5676.7265625,5260.2421875,
"host+('guest_1', 'guest_2')",1,17,145628.39,127993.75,277.59985,127993.75,4305.0312,6405.625,5852.1875,
"host+('guest_1', 'guest_2')",1,18,196325.39,125424.18,274.4545,125424.18,4765.2344,7580.8515625,6539.3671875,
"host+('guest_1', 'guest_2')",1,19,142165.8,122545.56,270.92703,122545.56,5470.703,8675.015625,7502.703125,
"host+('guest_1', 'guest_2')",1,20,152741.78,119508.375,267.12033,119508.375,6200.2734,9347.0546875,8784.9140625,
"host+('guest_1', 'guest_2')",1,21,133827.28,116251.31,263.09055,116251.31,6998.6797,10632.5625,9810.78125,
"host+('guest_1', 'guest_2')",1,22,131146.75,112816.71,258.82507,112816.71,7789.1016,11962.9765625,10387.09375,
"host+('guest_1', 'guest_2')",1,23,141480.56,109165.37,254.23248,109165.37,8738.023,13308.6171875,11748.796875,
"host+('guest_1', 'guest_2')",1,24,118787.336,105185.48,249.18571,105185.48,9614.805,14104.4453125,12585.6796875,
"host+('guest_1', 'guest_2')",1,25,116897.26,101167.83,244.15837,101167.83,10869.359,15215.4453125,13939.2734375,
"host+('guest_1', 'guest_2')",1,26,112589.81,96997.02,238.92259,96997.02,11876.641,16907.5,14303.109375,
"host+('guest_1', 'guest_2')",1,27,117940.39,92800.0,233.59117,92800.0,13393.539,17551.6171875,16251.2421875,
"host+('guest_1', 'guest_2')",1,28,96511.55,88462.805,228.06183,88462.805,14791.086,17917.7734375,15810.5703125,
"host+('guest_1', 'guest_2')",1,29,97527.39,84350.78,222.78018,84350.78,16134.9375,18377.0859375,17384.7734375,
"host+('guest_1', 'guest_2')",1,30,96412.766,80251.69,217.48518,80251.69,17677.164,18236.96875,18072.5390625,
"host+('guest_1', 'guest_2')",1,31,87113.88,76235.766,212.35295,76235.766,19749.203,20445.125,17937.4609375,
"host+('guest_1', 'guest_2')",1,32,89455.695,72458.93,207.41634,72458.93,21187.406,19253.25,17225.8828125,
"host+('guest_1', 'guest_2')",1,33,86109.67,68790.04,202.31308,68790.04,23530.0,20159.203125,17983.078125,
"host+('guest_1', 'guest_2')",1,34,74726.586,65369.62,197.35793,65369.62,25568.715,19456.05859375,18228.51171875,
"host+('guest_1', 'guest_2')",1,35,80539.27,62203.293,192.56339,62203.293,28284.91,18521.52734375,17217.44921875,
"host+('guest_1', 'guest_2')",1,36,75158.055,59239.625,187.93362,59239.625,29638.125,16597.328125,16910.3828125,
"host+('guest_1', 'guest_2')",1,37,67278.734,56407.117,183.4014,56407.117,32599.984,17683.3828125,17642.2265625,
"host+('guest_1', 'guest_2')",1,38,61472.79,53745.875,179.08694,53745.875,34762.71,16932.984375,15962.96875,
"host+('guest_1', 'guest_2')",1,39,63697.414,51190.51,174.77155,51190.51,37050.3,16523.37890625,16419.95703125,
"host+('guest_1', 'guest_2')",1,40,61904.926,48607.586,170.32047,48607.586,39563.188,15204.4609375,16141.1328125,
"host+('guest_1', 'guest_2')",1,41,57462.93,45987.062,165.72025,45987.062,42517.758,13607.15625,17239.47265625,
"host+('guest_1', 'guest_2')",1,42,52984.742,43311.008,160.9005,43311.008,45544.08,13756.51953125,16151.59375,
"host+('guest_1', 'guest_2')",1,43,47243.168,40669.344,156.01575,40669.344,47248.984,14078.15625,16770.70703125,
"host+('guest_1', 'guest_2')",1,44,43241.836,38102.633,151.04977,38102.633,49787.773,13821.98828125,15799.31640625,
"host+('guest_1', 'guest_2')",1,45,45824.562,35585.27,145.93149,35585.27,52737.51,12769.02734375,15979.7890625,
"host+('guest_1', 'guest_2')",1,46,38086.7,32971.86,140.52083,32971.86,54537.086,12826.359375,16651.84765625,
"host+('guest_1', 'guest_2')",1,47,34803.02,30482.172,135.06906,30482.172,58561.0,12961.02734375,16814.29296875,
"host+('guest_1', 'guest_2')",1,48,32137.562,28087.934,129.5878,28087.934,59632.957,12323.9609375,15698.83203125,
"host+('guest_1', 'guest_2')",1,49,30049.334,25761.443,124.029076,25761.443,62572.883,12620.439453125,16953.392578125,
"host+('guest_1', 'guest_2')",1,50,26427.316,23488.49,118.33454,23488.49,64866.21,12120.138671875,17262.814453125,
"host+('guest_1', 'guest_2')",1,51,23602.793,21306.943,112.70085,21306.943,68184.31,11647.669921875,17311.958984375,
"host+('guest_1', 'guest_2')",1,52,22960.053,19235.967,107.09769,19235.967,68736.02,11839.861328125,17773.748046875,
"host+('guest_1', 'guest_2')",1,53,19255.05,17255.117,101.43593,17255.117,70132.1,11366.392578125,17998.84375,
"host+('guest_1', 'guest_2')",1,54,16899.375,15392.137,95.787994,15392.137,71713.375,11709.77734375,18381.70703125,
"host+('guest_1', 'guest_2')",1,55,15449.55,13678.595,90.327126,13678.595,73008.44,11881.7900390625,18164.00390625,
"host+('guest_1', 'guest_2')",1,56,15077.631,12074.922,84.90966,12074.922,75550.87,11731.875,18968.0703125,
"host+('guest_1', 'guest_2')",1,57,11881.532,10533.724,79.412125,10533.724,76217.586,10799.6494140625,18106.47265625,
"host+('guest_1', 'guest_2')",1,58,10038.468,9191.722,74.255844,9191.722,79336.66,10824.7509765625,18473.3671875,
"host+('guest_1', 'guest_2')",1,59,8706.47,8026.9233,69.469345,8026.9233,77781.24,11981.0703125,19040.30078125,
"host+('guest_1', 'guest_2')",1,60,7870.6123,6983.448,64.88053,6983.448,78564.0,11288.2880859375,18824.8125,
"host+('guest_1', 'guest_2')",1,61,7087.809,6053.3267,60.49035,6053.3267,81054.055,11300.572265625,19310.18359375,
"host+('guest_1', 'guest_2')",1,62,5992.3813,5222.9194,56.265438,5222.9194,83227.53,11229.8046875,19630.873046875,
"host+('guest_1', 'guest_2')",1,63,5057.9253,4515.7866,52.420708,4515.7866,85728.49,11394.0078125,19684.9375,
"host+('guest_1', 'guest_2')",1,64,4263.986,3929.0222,48.98391,3929.0222,83317.336,10635.935546875,20019.0546875,
"host+('guest_1', 'guest_2')",1,65,3669.0403,3440.6292,45.97793,3440.6292,85304.984,10710.01953125,20343.8828125,
"host+('guest_1', 'guest_2')",1,66,3240.582,3045.9976,43.43234,3045.9976,87297.05,10387.400390625,21197.4140625,
"host+('guest_1', 'guest_2')",1,67,2826.0552,2717.4817,41.127525,2717.4817,86567.96,10377.05859375,20881.021484375,
"host+('guest_1', 'guest_2')",1,68,2830.4314,2451.2412,39.157085,2451.2412,84635.93,10147.5283203125,20634.90625,
"host+('guest_1', 'guest_2')",1,69,2404.6655,2217.0034,37.31722,2217.0034,86658.49,9688.865234375,21690.130859375,
"host+('guest_1', 'guest_2')",1,70,2136.6208,2028.1727,35.752617,2028.1727,87706.84,9959.951171875,21609.810546875,
"host+('guest_1', 'guest_2')",1,71,1924.8821,1883.1956,34.54338,1883.1956,86165.125,9805.66796875,21006.041015625,
"host+('guest_1', 'guest_2')",1,72,1819.7845,1774.5358,33.634438,1774.5358,87015.84,10049.3671875,21538.541015625,
"host+('guest_1', 'guest_2')",1,73,1738.9447,1688.4542,32.905552,1688.4542,88890.04,9717.7666015625,21720.607421875,
"host+('guest_1', 'guest_2')",1,74,1615.1614,1615.2349,32.287914,1615.2349,87808.5,9640.86328125,22155.689453125,
"host+('guest_1', 'guest_2')",1,75,1718.9271,1555.8038,31.7612,1555.8038,85786.36,9445.302734375,22068.607421875,
"host+('guest_1', 'guest_2')",1,76,1505.7814,1505.6775,31.316456,1505.6775,83646.12,9897.853515625,22482.51953125,
"host+('guest_1', 'guest_2')",1,77,1530.6969,1464.7484,30.934486,1464.7484,85554.51,9593.6455078125,22029.52734375,
"host+('guest_1', 'guest_2')",1,78,1426.4099,1429.9657,30.591331,1429.9657,87762.16,9565.17578125,22748.994140625,
"host+('guest_1', 'guest_2')",1,79,1557.8219,1400.4984,30.278673,1400.4984,87049.71,9406.5244140625,23101.017578125,
"host+('guest_1', 'guest_2')",1,80,1394.2217,1372.3152,29.974619,1372.3152,87849.74,8956.02734375,22789.712890625,
"host+('guest_1', 'guest_2')",1,81,1398.0322,1346.7365,29.690344,1346.7365,85514.74,9272.6787109375,22778.134765625,
"host+('guest_1', 'guest_2')",1,82,1373.885,1321.5533,29.429213,1321.5533,87271.51,9007.40625,23059.322265625,
"host+('guest_1', 'guest_2')",1,83,1404.301,1296.8153,29.19428,1296.8153,86408.91,8746.455078125,23010.83203125,
"host+('guest_1', 'guest_2')",1,84,1363.0619,1275.2876,28.975777,1275.2876,86605.16,8625.998046875,23660.681640625,
"host+('guest_1', 'guest_2')",1,85,1300.0089,1255.7463,28.778118,1255.7463,83296.19,8430.5234375,23952.892578125,
"host+('guest_1', 'guest_2')",1,86,1304.2365,1236.041,28.578066,1236.041,87320.484,8745.8603515625,23318.65234375,
"host+('guest_1', 'guest_2')",1,87,1320.1732,1216.0575,28.365847,1216.0575,86788.414,8738.8193359375,23784.48046875,
"host+('guest_1', 'guest_2')",1,88,1281.4967,1197.477,28.140352,1197.477,88935.15,8416.490234375,24469.697265625,
"host+('guest_1', 'guest_2')",1,89,1235.7748,1182.1377,27.930155,1182.1377,87588.99,8589.8798828125,23892.1875,
"host+('guest_1', 'guest_2')",1,90,1250.1921,1165.8657,27.738337,1165.8657,84804.04,8536.4609375,24238.98046875,
"host+('guest_1', 'guest_2')",1,91,1222.1981,1148.95,27.568428,1148.95,85538.54,8160.61328125,24113.091796875,
"host+('guest_1', 'guest_2')",1,92,1205.1573,1132.2441,27.38226,1132.2441,89930.83,8180.046875,25102.451171875,
"host+('guest_1', 'guest_2')",1,93,1176.7874,1114.8033,27.203264,1114.8033,84457.34,8332.8466796875,25154.140625,
"host+('guest_1', 'guest_2')",1,94,1165.3712,1099.8928,27.032495,1099.8928,85664.52,8041.666015625,24655.56640625,
"host+('guest_1', 'guest_2')",1,95,1181.3597,1088.1185,26.85331,1088.1185,87633.24,8081.28955078125,25334.322265625,
"host+('guest_1', 'guest_2')",1,96,1116.1227,1076.5359,26.67674,1076.5359,87656.92,8160.61328125,24739.0859375,
"host+('guest_1', 'guest_2')",1,97,1103.4419,1063.8525,26.514381,1063.8525,85765.81,8054.078125,25078.5234375,
"host+('guest_1', 'guest_2')",1,98,1158.2047,1050.3765,26.349554,1050.3765,85395.74,8091.24755859375,25651.060546875,
"host+('guest_1', 'guest_2')",1,99,1083.2207,1038.2402,26.186724,1038.2402,86911.64,7760.974609375,26496.265625,
"host+('guest_1', 'guest_2')",1,100,1094.537,1028.0001,26.030928,1028.0001,88355.22,7759.3466796875,25796.1953125,
"host+('guest_1', 'guest_3')",1,1,156619.67,144989.2,297.9322,144989.2,71.421875,193.4375,,90.34375
"host+('guest_1', 'guest_3')",1,2,169252.61,144644.17,297.5322,144644.17,187.26562,325.96875,,176.875
"host+('guest_1', 'guest_3')",1,3,176383.95,144269.61,297.09598,144269.61,328.875,466.375,,252.125
