experiment,repetition,round,training_loss,test_mse,test_mae,baseline_ablation_mse,ablation_host,ablation_guest_1,ablation_guest_2,ablation_guest_3
"host+('guest_1', 'guest_2', 'guest_3')",1,88,1126.5023,1037.8169,24.38435,1037.8169,86708.85,4831.59619140625,20714.943359375,1335.34521484375
"host+('guest_1', 'guest_2', 'guest_3')",1,89,1145.1647,1020.57513,24.188267,1020.57513,85978.555,4879.55810546875,20735.521484375,1274.29248046875
"host+('guest_1', 'guest_2', 'guest_3')",1,90,1151.4801,1001.0673,23.96245,1001.0673,86783.164,4761.22119140625,20675.884765625,1258.420166015625
"host+('guest_1', 'guest_2', 'guest_3')",1,91,1115.0402,980.1408,23.7149,980.1408,84884.99,4648.66943359375,21481.388671875,1247.863525390625
"host+('guest_1', 'guest_2', 'guest_3')",1,92,1039.9271,961.12463,23.505919,961.12463,84449.0,4710.07666015625,21165.48828125,1142.9649658203125
"host+('guest_1', 'guest_2', 'guest_3')",1,93,1035.5597,943.9287,23.305637,943.9287,85380.75,4582.48779296875,21432.20703125,1233.708740234375
"host+('guest_1', 'guest_2', 'guest_3')",1,94,1006.93536,928.6638,23.134682,928.6638,84448.43,4584.3828125,22009.8828125,1170.241455078125
"host+('guest_1', 'guest_2', 'guest_3')",1,95,1093.5768,914.47546,22.975687,914.47546,87013.3,4755.9267578125,21765.54296875,1149.9346923828125
"host+('guest_1', 'guest_2', 'guest_3')",1,96,1005.0416,901.85223,22.850183,901.85223,85754.53,4648.88232421875,21510.923828125,1152.904052734375
"host+('guest_1', 'guest_2', 'guest_3')",1,97,964.7514,888.94556,22.708975,888.94556,87450.67,4780.86328125,22505.53515625,1164.53076171875
"host+('guest_1', 'guest_2', 'guest_3')",1,98,973.52747,874.391,22.525167,874.391,85063.53,4677.607421875,21885.244140625,1129.48291015625
"host+('guest_1', 'guest_2', 'guest_3')",1,99,913.48834,860.6296,22.342825,860.6296,85464.51,4779.3837890625,21895.203125,1105.337890625
"host+('guest_1', 'guest_2', 'guest_3')",1,100,944.4463,844.4867,22.138947,844.4867,84949.39,4636.8740234375,22479.615234375,1106.1680908203125
"host+('guest_1', 'guest_2')",1,1,161148.38,145196.7,298.23233,145196.7,107.578125,13.84375,16.0,
"host+('guest_1', 'guest_2')",1,2,169004.17,144851.11,297.82013,144851.11,192.35938,166.984375,153.96875,
"host+('guest_1', 'guest_2')",1,3,161380.61,144492.94,297.3945,144492.94,275.15625,283.8125,272.625,
"host+('guest_1', 'guest_2')",1,4,158093.98,144112.19,296.94336,144112.19,365.34375,455.203125,431.4375,
"host+('guest_1', 'guest_2')",1,5,165255.66,143685.95,296.4378,143685.95,478.35938,614.546875,561.65625,
"host+('guest_1', 'guest_2')",1,6,165953.1,143197.02,295.85953,143197.02,613.75,779.671875,696.15625,
"host+('guest_1', 'guest_2')",1,7,155643.67,142631.7,295.1919,142631.7,760.5156,993.75,922.46875,
"host+('guest_1', 'guest_2')",1,8,166204.86,141984.42,294.42834,141984.42,940.21875,1292.0,1091.828125,
"host+('guest_1', 'guest_2')",1,9,156905.23,141206.78,293.51013,141206.78,1179.7031,1525.890625,1340.796875,
"host+('guest_1', 'guest_2')",1,10,168206.11,140309.83,292.44696,140309.83,1443.1875,1817.296875,1616.578125,
"host+('guest_1', 'guest_2')",1,11,163987.64,139251.92,291.1981,139251.92,1766.5469,2239.25,1876.453125,
"host+('guest_1', 'guest_2')",1,12,156342.72,138031.44,289.7832,138031.44,2119.5,2605.140625,2396.546875,
"host+('guest_1', 'guest_2')",1,13,154164.9,136630.97,288.1644,136630.97,2579.6094,3055.546875,2911.9375,
"host+('guest_1', 'guest_2')",1,14,156493.83,135031.27,286.29852,135031.27,3017.125,3614.21875,3339.71875,
"host+('guest_1', 'guest_2')",1,15,154588.08,133188.1,284.1334,133188.1,3521.2969,4365.015625,3829.390625,
"host+('guest_1', 'guest_2')",1,16,153671.48,131105.38,281.67484,131105.38,4253.75,5002.84375,4479.765625,
"host+('guest_1', 'guest_2')",1,17,149580.97,128744.266,278.87555,128744.266,5023.172,5696.375,5115.203125,
"host+('guest_1', 'guest_2')",1,18,146995.6,126121.96,275.75397,126121.96,5747.4297,6667.2265625,6024.1640625,
"host+('guest_1', 'guest_2')",1,19,140058.14,123198.35,272.24036,123198.35,6522.664,7577.7578125,6825.609375,
"host+('guest_1', 'guest_2')",1,20,135540.3,120026.61,268.3819,120026.61,7690.3047,8351.65625,7675.703125,
"host+('guest_1', 'guest_2')",1,21,128571.75,116550.234,264.0843,116550.234,8612.273,9800.328125,8678.890625,
"host+('guest_1', 'guest_2')",1,22,124985.94,112825.43,259.48074,112825.43,10069.25,10594.96875,9855.3671875,
"host+('guest_1', 'guest_2')",1,23,122332.04,108858.84,254.57608,108858.84,11097.625,11846.7734375,10957.453125,
"host+('guest_1', 'guest_2')",1,24,122119.57,104669.34,249.31285,104669.34,12675.4375,13094.90625,11985.5234375,
"host+('guest_1', 'guest_2')",1,25,118668.75,100196.234,243.60846,100196.234,14303.617,14041.1015625,12794.8984375,
"host+('guest_1', 'guest_2')",1,26,108553.2,95440.09,237.57144,95440.09,15737.953,15372.921875,13874.5859375,
"host+('guest_1', 'guest_2')",1,27,146057.22,90573.164,231.30052,90573.164,17616.18,16963.4921875,14917.328125,
"host+('guest_1', 'guest_2')",1,28,97378.49,85427.89,224.5269,85427.89,19454.273,17889.03125,16253.890625,
"host+('guest_1', 'guest_2')",1,29,109890.57,80557.34,218.10649,80557.34,21080.79,17579.4453125,16966.171875,
"host+('guest_1', 'guest_2')",1,30,127791.336,75735.875,211.74477,75735.875,23728.39,19770.2890625,17188.359375,
"host+('guest_1', 'guest_2')",1,31,86214.04,70990.94,205.34694,70990.94,24657.672,19585.2421875,18285.921875,
"host+('guest_1', 'guest_2')",1,32,79934.87,66745.16,199.65312,66745.16,27567.29,19429.0625,18429.0,
"host+('guest_1', 'guest_2')",1,33,69176.21,62979.594,194.31866,62979.594,29647.516,19821.796875,18500.40625,
"host+('guest_1', 'guest_2')",1,34,66320.42,59587.71,189.22342,59587.71,31654.21,19848.1015625,18469.9375,
"host+('guest_1', 'guest_2')",1,35,67479.164,56493.863,184.44055,56493.863,33395.543,19584.96484375,18533.73828125,
"host+('guest_1', 'guest_2')",1,36,60988.09,53571.867,179.617,53571.867,35298.36,18218.1171875,18582.1796875,
"host+('guest_1', 'guest_2')",1,37,58339.688,50894.098,175.02882,50894.098,37327.363,18128.67578125,18455.78515625,
"host+('guest_1', 'guest_2')",1,38,55239.348,48343.902,170.50977,48343.902,40536.582,18187.71484375,16568.375,
"host+('guest_1', 'guest_2')",1,39,52608.84,45856.617,166.01068,45856.617,41498.15,17040.15234375,16581.87890625,
"host+('guest_1', 'guest_2')",1,40,52084.25,43450.45,161.4697,43450.45,43470.88,16498.5390625,15472.9140625,
"host+('guest_1', 'guest_2')",1,41,50492.285,41026.58,156.87013,41026.58,46577.758,14838.171875,16334.60546875,
"host+('guest_1', 'guest_2')",1,42,45592.457,38610.824,152.15591,38610.824,49208.504,14624.32421875,16313.41796875,
"host+('guest_1', 'guest_2')",1,43,51692.68,36172.28,147.27669,36172.28,51121.67,14377.6953125,15683.03515625,
"host+('guest_1', 'guest_2')",1,44,38485.688,33643.78,142.12683,33643.78,53847.273,13693.515625,16793.34375,
"host+('guest_1', 'guest_2')",1,45,34266.387,31286.07,137.02365,31286.07,56022.86,14866.11328125,15656.7734375,
"host+('guest_1', 'guest_2')",1,46,32979.14,29047.625,131.9469,29047.625,59164.992,14167.3203125,16344.11328125,
"host+('guest_1', 'guest_2')",1,47,30563.146,26888.486,126.81007,26888.486,60330.594,13041.955078125,16299.775390625,
"host+('guest_1', 'guest_2')",1,48,27666.16,24776.496,121.658165,24776.496,62832.55,12838.1171875,16975.40234375,
"host+('guest_1', 'guest_2')",1,49,26439.031,22726.943,116.44585,22726.943,64754.29,12243.861328125,16832.716796875,
"host+('guest_1', 'guest_2')",1,50,23332.896,20713.645,111.10587,20713.645,66242.875,12289.6640625,16734.3125,
"host+('guest_1', 'guest_2')",1,51,22069.111,18793.33,105.74709,18793.33,68799.32,12374.591796875,16179.435546875,
"host+('guest_1', 'guest_2')",1,52,21221.363,16934.467,100.34272,16934.467,71364.734,12142.798828125,17738.513671875,
"host+('guest_1', 'guest_2')",1,53,19387.17,15105.602,94.789894,15105.602,70774.06,12452.7890625,17339.982421875,
"host+('guest_1', 'guest_2')",1,54,15548.539,13341.835,89.156006,13341.835,73895.49,12285.0615234375,17372.12890625,
"host+('guest_1', 'guest_2')",1,55,13378.908,11762.082,83.77939,11762.082,74181.2,12301.251953125,17828.880859375,
"host+('guest_1', 'guest_2')",1,56,12093.502,10328.894,78.55949,10328.894,76244.586,11445.2958984375,17799.81640625,
"host+('guest_1', 'guest_2')",1,57,10261.157,9027.776,73.49526,9027.776,78766.445,12016.6962890625,17525.0546875,
"host+('guest_1', 'guest_2')",1,58,9471.978,7874.9517,68.72632,7874.9517,80327.5,11379.994140625,18494.52734375,
"host+('guest_1', 'guest_2')",1,59,7727.2334,6796.808,63.946262,6796.808,80658.34,11794.701171875,18629.37890625,
"host+('guest_1', 'guest_2')",1,60,6904.4614,5861.624,59.459335,5861.624,81307.29,11212.0712890625,18772.52734375,
"host+('guest_1', 'guest_2')",1,61,5744.802,5050.118,55.25739,5050.118,82675.586,11413.6611328125,18802.64453125,
"host+('guest_1', 'guest_2')",1,62,4928.249,4360.126,51.408375,4360.126,82789.93,11154.5654296875,18962.57421875,
"host+('guest_1', 'guest_2')",1,63,4390.4365,3759.056,47.802967,3759.056,82577.836,11292.3466796875,18501.705078125,
"host+('guest_1', 'guest_2')",1,64,3654.2463,3238.6475,44.44465,3238.6475,85217.63,11011.060546875,19090.57421875,
"host+('guest_1', 'guest_2')",1,65,3172.9253,2808.131,41.46186,2808.131,84729.81,10900.4970703125,19703.37109375,
"host+('guest_1', 'guest_2')",1,66,2931.268,2441.26,38.743362,2441.26,83922.34,10936.3984375,19304.828125,
"host+('guest_1', 'guest_2')",1,67,2449.7031,2133.3762,36.355236,2133.3762,83065.05,10807.123046875,19765.337890625,
"host+('guest_1', 'guest_2')",1,68,2470.2983,1871.5718,34.14755,1871.5718,85949.49,11196.302734375,19767.181640625,
"host+('guest_1', 'guest_2')",1,69,1828.8633,1636.1852,31.987078,1636.1852,88293.086,11034.01171875,19563.2890625,
"host+('guest_1', 'guest_2')",1,70,1555.0209,1473.9747,30.361238,1473.9747,86567.3,10794.5419921875,20127.443359375,
"host+('guest_1', 'guest_2')",1,71,1411.8707,1358.4868,29.191088,1358.4868,88923.16,10674.013671875,20517.615234375,
"host+('guest_1', 'guest_2')",1,72,1328.6652,1271.3385,28.305681,1271.3385,85860.47,10518.6015625,20496.388671875,
"host+('guest_1', 'guest_2')",1,73,1336.6139,1203.1313,27.579054,1203.1313,87232.33,10523.830078125,19764.888671875,
"host+('guest_1', 'guest_2')",1,74,1160.5116,1145.6405,26.94033,1145.6405,84430.73,10587.478515625,21252.130859375,
"host+('guest_1', 'guest_2')",1,75,1152.1473,1097.3636,26.396227,1097.3636,88027.2,10365.626953125,20605.138671875,
"host+('guest_1', 'guest_2')",1,76,1162.2109,1053.4384,25.916592,1053.4384,87327.94,10099.4814453125,20881.630859375,
"host+('guest_1', 'guest_2')",1,77,1059.3025,1013.3604,25.495125,1013.3604,83259.5,10214.072265625,21686.271484375,
"host+('guest_1', 'guest_2')",1,78,1000.7581,978.2465,25.118681,978.2465,87610.8,10017.5771484375,20765.0390625,
"host+('guest_1', 'guest_2')",1,79,1026.0166,947.4886,24.768078,947.4886,85334.914,9784.5673828125,21857.70703125,
"host+('guest_1', 'guest_2')",1,80,996.01514,919.9728,24.42583,919.9728,89444.445,10318.4375,21421.6484375,
"host+('guest_1', 'guest_2')",1,81,955.5209,894.5489,24.09457,894.5489,86962.11,9806.7216796875,21382.513671875,
"host+('guest_1', 'guest_2')",1,82,882.2386,871.46375,23.790937,871.46375,89259.92,9493.9501953125,22364.435546875,
"host+('guest_1', 'guest_2')",1,83,919.3864,849.85583,23.514566,849.85583,85021.086,9858.2470703125,23048.9453125,
"host+('guest_1', 'guest_2')",1,84,855.7801,829.9375,23.235048,829.9375,84784.56,9470.96875,21766.302734375,
"host+('guest_1', 'guest_2')",1,85,836.9898,811.6248,22.977179,811.6248,86327.38,9714.8037109375,22324.5,
"host+('guest_1', 'guest_2')",1,86,834.18585,793.9823,22.748022,793.9823,87104.5,9394.7001953125,22037.23828125,
"host+('guest_1', 'guest_2')",1,87,811.8219,776.8362,22.526707,776.8362,86564.85,9536.8955078125,22531.8828125,
"host+('guest_1', 'guest_2')",1,88,795.13806,761.597,22.298689,761.597,85267.734,9343.6513671875,22261.15625,
"host+('guest_1', 'guest_2')",1,89,764.67004,745.56964,22.075384,745.56964,83477.77,9349.361328125,22493.712890625,
"host+('guest_1', 'guest_2')",1,90,738.3851,729.5678,21.842413,729.5678,87343.4,9095.0400390625,22402.11328125,
"host+('guest_1', 'guest_2')",1,91,759.7795,714.5953,21.617613,714.5953,85999.27,9347.6083984375,23391.080078125,
"host+('guest_1', 'guest_2')",1,92,761.0267,699.8564,21.387987,699.8564,86466.195,9334.587890625,22626.2109375,
"host+('guest_1', 'guest_2')",1,93,687.6328,686.2676,21.179903,686.2676,87095.125,9130.5029296875,23428.396484375,
"host+('guest_1', 'guest_2')",1,94,717.4025,673.52515,20.98973,673.52515,87833.555,8990.197265625,22632.4296875,
"host+('guest_1', 'guest_2')",1,95,682.1671,659.61414,20.797226,659.61414,86071.516,9009.0107421875,23103.00390625,
"host+('guest_1', 'guest_2')",1,96,669.61707,646.52423,20.608942,646.52423,84889.58,8904.103515625,22452.154296875,
"host+('guest_1', 'guest_2')",1,97,690.3666,633.26807,20.415602,633.26807,85740.38,9024.73828125,23054.859375,
"host+('guest_1', 'guest_2')",1,98,635.1574,620.87134,20.22054,620.87134,84138.375,8895.1337890625,23684.70703125,
"host+('guest_1', 'guest_2')",1,99,657.59906,611.36633,20.044327,611.36633,86501.6,9067.8125,23323.79296875,
"host+('guest_1', 'guest_2')",1,100,620.0401,600.6895,19.86918,600.6895,88152.51,9087.109375,22443.09765625,
"host+('guest_1', 'guest_3')",1,1,165398.14,144992.1,298.01263,144992.1,226.04688,43.359375,,84.671875
"host+('guest_1', 'guest_3')",1,2,169261.9,144730.66,297.71866,144730.66,348.34375,120.890625,,175.703125
"host+('guest_1', 'guest_3')",1,3,174285.7,144448.5,297.40112,144448.5,448.40625,190.125,,257.953125
"host+('guest_1', 'guest_3')",1,4,170441.47,144137.34,297.05045,144137.34,587.1719,263.25,,354.859375
"host+('guest_1', 'guest_3')",1,5,164051.61,143789.11,296.6564,143789.11,741.2031,333.171875,,456.609375
