experiment,repetition,round,training_loss,test_mse,test_mae,baseline_ablation_mse,ablation_host,ablation_guest_1,ablation_guest_2,ablation_guest_3
"host+('guest_1', 'guest_2', 'guest_3')",1,97,877.9486,786.44196,21.204416,786.44196,86600.96,6189.7734375,18246.6171875,1161.31689453125
"host+('guest_1', 'guest_2', 'guest_3')",1,98,827.3531,772.6347,21.011301,772.6347,87590.164,6627.80908203125,18406.12890625,1218.049072265625
"host+('guest_1', 'guest_2', 'guest_3')",1,99,849.7038,758.3152,20.813452,758.3152,87923.305,6541.326171875,18968.984375,1156.7271728515625
"host+('guest_1', 'guest_2', 'guest_3')",1,100,784.5014,745.87427,20.66631,745.87427,86077.336,6330.8388671875,18901.888671875,1071.9415283203125
"host+('guest_1', 'guest_2')",1,1,165417.52,145139.55,298.18817,145139.55,139.48438,-63.296875,116.234375,
"host+('guest_1', 'guest_2')",1,2,162551.6,144839.92,297.84686,144839.92,256.32812,37.75,223.640625,
"host+('guest_1', 'guest_2')",1,3,170128.36,144519.92,297.48117,144519.92,337.76562,152.953125,348.921875,
"host+('guest_1', 'guest_2')",1,4,171819.52,144162.98,297.07227,144162.98,466.15625,239.125,465.1875,
"host+('guest_1', 'guest_2')",1,5,153793.53,143759.05,296.60788,143759.05,597.28125,393.46875,608.9375,
"host+('guest_1', 'guest_2')",1,6,163980.98,143302.61,296.0794,143302.61,702.8594,510.640625,755.3125,
"host+('guest_1', 'guest_2')",1,7,172695.28,142768.27,295.45883,142768.27,868.9844,675.109375,954.4375,
"host+('guest_1', 'guest_2')",1,8,156660.88,142135.8,294.7235,142135.8,1084.3594,892.421875,1161.96875,
"host+('guest_1', 'guest_2')",1,9,163497.48,141400.7,293.8616,141400.7,1246.6719,1129.5,1510.5,
"host+('guest_1', 'guest_2')",1,10,156553.98,140537.83,292.84454,140537.83,1511.7344,1414.265625,1742.015625,
"host+('guest_1', 'guest_2')",1,11,154479.0,139538.89,291.6568,139538.89,1821.7188,1723.828125,2104.8125,
"host+('guest_1', 'guest_2')",1,12,150168.5,138382.62,290.28845,138382.62,2124.0312,2079.8125,2539.171875,
"host+('guest_1', 'guest_2')",1,13,166669.95,137062.02,288.75598,137062.02,2470.6406,2608.390625,2926.0,
"host+('guest_1', 'guest_2')",1,14,151105.61,135525.86,286.97086,135525.86,3021.8438,3121.859375,3395.0,
"host+('guest_1', 'guest_2')",1,15,152787.17,133771.2,284.91284,133771.2,3385.2344,3651.703125,4024.203125,
"host+('guest_1', 'guest_2')",1,16,150280.95,131777.9,282.55325,131777.9,3897.4375,4542.296875,4761.140625,
"host+('guest_1', 'guest_2')",1,17,159779.72,129534.3,279.89816,129534.3,4609.3125,5146.34375,5380.5,
"host+('guest_1', 'guest_2')",1,18,144117.61,127025.414,276.92258,127025.414,5435.492,5809.1171875,6203.8515625,
"host+('guest_1', 'guest_2')",1,19,154861.5,124272.76,273.63095,124272.76,6167.8594,7149.3203125,7024.6015625,
"host+('guest_1', 'guest_2')",1,20,138253.31,121196.52,269.9277,121196.52,7054.5625,7558.109375,8163.25,
"host+('guest_1', 'guest_2')",1,21,136683.48,117895.91,265.89313,117895.91,7968.4375,8897.3359375,9130.0390625,
"host+('guest_1', 'guest_2')",1,22,126580.5,114331.695,261.49762,114331.695,9162.141,9792.71875,9860.125,
"host+('guest_1', 'guest_2')",1,23,130007.56,110538.45,256.81174,110538.45,10271.086,11027.1953125,10947.703125,
"host+('guest_1', 'guest_2')",1,24,131709.27,106451.375,251.69861,106451.375,11691.125,12094.2734375,12442.703125,
"host+('guest_1', 'guest_2')",1,25,127803.39,102102.38,246.19624,102102.38,12919.805,13467.8984375,13480.53125,
"host+('guest_1', 'guest_2')",1,26,112265.57,97507.29,240.32333,97507.29,14657.914,14675.796875,14014.453125,
"host+('guest_1', 'guest_2')",1,27,101439.125,92865.46,234.39944,92865.46,16147.359,15963.3828125,15420.9609375,
"host+('guest_1', 'guest_2')",1,28,111345.71,88237.61,228.34477,88237.61,18031.68,17071.5234375,16037.9453125,
"host+('guest_1', 'guest_2')",1,29,99120.57,83380.45,221.97256,83380.45,19607.453,18149.1875,16980.8046875,
"host+('guest_1', 'guest_2')",1,30,90205.266,78619.39,215.73189,78619.39,21361.836,18559.640625,17950.3984375,
"host+('guest_1', 'guest_2')",1,31,85158.32,74019.22,209.62097,74019.22,23580.86,19373.46875,18350.9453125,
"host+('guest_1', 'guest_2')",1,32,79963.3,69660.08,203.71654,69660.08,25397.562,19021.1796875,18733.5859375,
"host+('guest_1', 'guest_2')",1,33,91830.75,65525.566,197.91992,65525.566,27788.145,20361.69140625,18651.12109375,
"host+('guest_1', 'guest_2')",1,34,71518.53,61465.156,192.02617,61465.156,30403.398,20268.8359375,19073.15625,
"host+('guest_1', 'guest_2')",1,35,65571.37,57754.473,186.36758,57754.473,32693.332,19403.41796875,18958.61328125,
"host+('guest_1', 'guest_2')",1,36,67312.125,54320.1,180.84482,54320.1,34444.008,18706.1875,18386.1640625,
"host+('guest_1', 'guest_2')",1,37,65630.28,51075.387,175.35583,51075.387,37537.707,18549.91796875,18914.36328125,
"host+('guest_1', 'guest_2')",1,38,64280.27,48045.01,170.04926,48045.01,39941.645,18371.94921875,17848.23046875,
"host+('guest_1', 'guest_2')",1,39,50993.29,45071.527,164.75838,45071.527,42390.973,17012.14453125,17280.38671875,
"host+('guest_1', 'guest_2')",1,40,54175.348,42389.668,159.75075,42389.668,45423.598,15367.5,17043.05078125,
"host+('guest_1', 'guest_2')",1,41,52538.918,39663.523,154.55328,39663.523,47759.117,16455.96875,16254.40234375,
"host+('guest_1', 'guest_2')",1,42,47841.535,36968.543,149.26143,36968.543,51861.074,15341.5234375,16098.8203125,
"host+('guest_1', 'guest_2')",1,43,38919.22,34347.254,143.9081,34347.254,53672.16,14888.78515625,15713.17578125,
"host+('guest_1', 'guest_2')",1,44,41258.426,31853.844,138.54248,31853.844,55599.156,14793.38671875,15350.06640625,
"host+('guest_1', 'guest_2')",1,45,33073.562,29364.967,132.93428,29364.967,57517.5,14048.720703125,15702.396484375,
"host+('guest_1', 'guest_2')",1,46,31189.906,27041.844,127.51429,27041.844,60520.83,14147.16015625,16176.23046875,
"host+('guest_1', 'guest_2')",1,47,29392.094,24751.994,121.96068,24751.994,63157.008,13497.318359375,15833.771484375,
"host+('guest_1', 'guest_2')",1,48,29425.697,22528.926,116.281685,22528.926,67176.484,14521.39453125,15914.03515625,
"host+('guest_1', 'guest_2')",1,49,23823.266,20319.422,110.37246,20319.422,66102.9,13340.8828125,15726.48046875,
"host+('guest_1', 'guest_2')",1,50,23683.88,18244.318,104.47639,18244.318,69365.016,12977.365234375,16813.884765625,
"host+('guest_1', 'guest_2')",1,51,19662.184,16211.267,98.45101,16211.267,72600.43,13446.4111328125,16710.5078125,
"host+('guest_1', 'guest_2')",1,52,17031.855,14368.205,92.704865,14368.205,72456.07,13117.44140625,16519.37890625,
"host+('guest_1', 'guest_2')",1,53,15261.32,12680.772,87.105606,12680.772,73181.36,12938.6005859375,16986.86328125,
"host+('guest_1', 'guest_2')",1,54,13074.935,11114.689,81.62044,11114.689,77111.984,12985.123046875,16274.380859375,
"host+('guest_1', 'guest_2')",1,55,11131.61,9705.845,76.36084,9705.845,77650.51,13296.2158203125,16619.94140625,
"host+('guest_1', 'guest_2')",1,56,10374.024,8448.249,71.29881,8448.249,79145.63,12979.6904296875,17222.76171875,
"host+('guest_1', 'guest_2')",1,57,8287.807,7286.5464,66.259026,7286.5464,77910.445,12999.6171875,17604.916015625,
"host+('guest_1', 'guest_2')",1,58,7416.7627,6284.56,61.582638,6284.56,79474.51,12714.408203125,17303.646484375,
"host+('guest_1', 'guest_2')",1,59,5878.266,5414.3833,57.17491,5414.3833,79401.484,12628.884765625,17214.25,
"host+('guest_1', 'guest_2')",1,60,5086.5557,4675.662,53.15286,4675.662,84256.33,12739.994140625,17652.443359375,
"host+('guest_1', 'guest_2')",1,61,4714.1943,4045.8364,49.509533,4045.8364,81113.336,11963.439453125,17375.626953125,
"host+('guest_1', 'guest_2')",1,62,3741.9019,3510.182,46.186436,3510.182,82603.055,12736.240234375,17738.177734375,
"host+('guest_1', 'guest_2')",1,63,3300.286,3059.096,43.21735,3059.096,84181.97,12537.9755859375,17488.923828125,
"host+('guest_1', 'guest_2')",1,64,3206.9045,2682.405,40.635445,2682.405,84191.26,12354.8505859375,18194.654296875,
"host+('guest_1', 'guest_2')",1,65,2611.7566,2346.574,38.200943,2346.574,85951.664,12491.6005859375,18116.09375,
"host+('guest_1', 'guest_2')",1,66,2268.6672,2072.833,36.05449,2072.833,83436.266,12169.873046875,18457.00390625,
"host+('guest_1', 'guest_2')",1,67,2006.7249,1856.0956,34.230225,1856.0956,87273.03,12060.1220703125,18147.802734375,
"host+('guest_1', 'guest_2')",1,68,1833.6244,1685.163,32.67907,1685.163,85250.484,12327.9765625,18638.85546875,
"host+('guest_1', 'guest_2')",1,69,1640.1953,1545.1099,31.341597,1545.1099,83877.24,12227.62890625,18103.716796875,
"host+('guest_1', 'guest_2')",1,70,1462.7035,1432.6244,30.241587,1432.6244,87456.79,12269.8818359375,19118.828125,
"host+('guest_1', 'guest_2')",1,71,1371.1709,1344.6332,29.345644,1344.6332,86031.14,12451.6806640625,19021.83984375,
"host+('guest_1', 'guest_2')",1,72,1321.7136,1270.951,28.590868,1270.951,86856.97,11836.2373046875,19358.5703125,
"host+('guest_1', 'guest_2')",1,73,1197.6962,1208.8765,27.93095,1208.8765,89043.016,11810.09765625,19311.556640625,
"host+('guest_1', 'guest_2')",1,74,1219.171,1158.5348,27.393698,1158.5348,87170.25,11767.849609375,19129.5078125,
"host+('guest_1', 'guest_2')",1,75,1128.4833,1116.7277,26.935621,1116.7277,84669.29,11690.5712890625,19644.529296875,
"host+('guest_1', 'guest_2')",1,76,1156.0914,1081.3629,26.536303,1081.3629,85590.164,11431.6591796875,18840.01953125,
"host+('guest_1', 'guest_2')",1,77,1054.9215,1049.8121,26.167736,1049.8121,86086.914,12036.6875,19673.3984375,
"host+('guest_1', 'guest_2')",1,78,1076.8958,1021.1467,25.84542,1021.1467,87152.984,11626.4765625,19659.384765625,
"host+('guest_1', 'guest_2')",1,79,1024.5583,995.1288,25.519573,995.1288,85793.12,11777.2216796875,19600.275390625,
"host+('guest_1', 'guest_2')",1,80,988.3814,972.0684,25.222523,972.0684,85734.664,11427.57421875,19873.53125,
"host+('guest_1', 'guest_2')",1,81,969.41656,951.8304,24.94826,951.8304,86610.94,11381.3544921875,20136.330078125,
"host+('guest_1', 'guest_2')",1,82,976.47314,932.60266,24.688025,932.60266,87159.94,11517.6494140625,20225.55078125,
"host+('guest_1', 'guest_2')",1,83,971.6001,913.2271,24.433084,913.2271,86713.18,11389.5166015625,20348.7578125,
"host+('guest_1', 'guest_2')",1,84,914.1699,894.0462,24.178492,894.0462,85438.086,11698.859375,20047.69140625,
"host+('guest_1', 'guest_2')",1,85,887.0962,876.12213,23.937582,876.12213,86458.27,11455.130859375,20412.46875,
"host+('guest_1', 'guest_2')",1,86,887.29865,858.8638,23.709307,858.8638,85319.9,11008.0625,20119.009765625,
"host+('guest_1', 'guest_2')",1,87,887.5736,841.7225,23.479225,841.7225,87697.97,11168.607421875,20373.818359375,
"host+('guest_1', 'guest_2')",1,88,865.94525,824.3212,23.24682,824.3212,84891.445,11037.2802734375,19606.07421875,
"host+('guest_1', 'guest_2')",1,89,828.8792,808.1287,23.030134,808.1287,86577.88,11326.3720703125,20403.154296875,
"host+('guest_1', 'guest_2')",1,90,862.5008,792.0667,22.82084,792.0667,87206.12,11151.376953125,20173.943359375,
"host+('guest_1', 'guest_2')",1,91,802.29767,774.9372,22.601797,774.9372,84018.28,11275.779296875,20233.708984375,
"host+('guest_1', 'guest_2')",1,92,779.67596,758.45746,22.3867,758.45746,84072.77,11083.71484375,20668.822265625,
"host+('guest_1', 'guest_2')",1,93,761.1094,744.85864,22.183157,744.85864,84406.15,10935.5546875,20021.62890625,
"host+('guest_1', 'guest_2')",1,94,784.26544,731.3378,21.980602,731.3378,86466.86,11171.6962890625,20997.046875,
"host+('guest_1', 'guest_2')",1,95,745.98785,717.68787,21.777252,717.68787,87339.1,10790.7265625,20913.380859375,
"host+('guest_1', 'guest_2')",1,96,725.54004,704.6261,21.579895,704.6261,85548.36,10862.4423828125,21041.474609375,
"host+('guest_1', 'guest_2')",1,97,718.9774,692.933,21.38938,692.933,86279.586,11186.46484375,20990.083984375,
"host+('guest_1', 'guest_2')",1,98,719.03186,680.8716,21.200695,680.8716,87878.58,10819.234375,20293.876953125,
"host+('guest_1', 'guest_2')",1,99,683.5617,669.11694,21.012306,669.11694,87297.31,11121.2880859375,20868.392578125,
"host+('guest_1', 'guest_2')",1,100,681.2482,657.02264,20.825296,657.02264,85722.3,10862.880859375,20822.56640625,
"host+('guest_1', 'guest_3')",1,1,162336.1,145088.83,298.05585,145088.83,-11.078125,177.640625,,125.671875
"host+('guest_1', 'guest_3')",1,2,174705.88,144747.31,297.63956,144747.31,58.5625,328.234375,,219.5
"host+('guest_1', 'guest_3')",1,3,166618.95,144397.88,297.213,144397.88,145.42188,504.890625,,310.28125
"host+('guest_1', 'guest_3')",1,4,181019.9,144017.86,296.74695,144017.86,227.70312,639.46875,,408.921875
"host+('guest_1', 'guest_3')",1,5,167967.9,143597.4,296.23087,143597.4,334.32812,866.71875,,503.984375
