experiment,repetition,round,training_loss,test_mse,test_mae,baseline_ablation_mse,ablation_host,ablation_guest_1,ablation_guest_2,ablation_guest_3
"host+('guest_1', 'guest_2')",1,94,743.8653,715.0728,21.739706,715.0728,87206.98,9753.443359375,21648.619140625,
"host+('guest_1', 'guest_2')",1,95,764.4318,700.0905,21.542933,700.0905,84553.68,9636.134765625,22471.703125,
"host+('guest_1', 'guest_2')",1,96,736.202,685.5577,21.329771,685.5577,88137.19,10045.037109375,22616.458984375,
"host+('guest_1', 'guest_2')",1,97,716.191,670.55,21.112621,670.55,86590.15,9657.6220703125,21962.876953125,
"host+('guest_1', 'guest_2')",1,98,687.014,656.11145,20.890318,656.11145,86262.49,9558.9111328125,22493.572265625,
"host+('guest_1', 'guest_2')",1,99,671.9048,642.74756,20.680296,642.74756,91415.375,9702.48828125,22287.501953125,
"host+('guest_1', 'guest_2')",1,100,653.3805,633.01086,20.485592,633.01086,85195.55,9497.9560546875,22775.380859375,
"host+('guest_1', 'guest_3')",1,1,162233.36,145171.6,298.22473,145171.6,147.53125,12.875,,4.359375
"host+('guest_1', 'guest_3')",1,2,174815.12,144876.45,297.8848,144876.45,264.5625,94.828125,,97.203125
"host+('guest_1', 'guest_3')",1,3,156112.17,144564.64,297.52655,144564.64,385.59375,203.84375,,192.5
"host+('guest_1', 'guest_3')",1,4,171237.72,144228.31,297.1385,144228.31,501.6875,339.984375,,263.03125
"host+('guest_1', 'guest_3')",1,5,161629.78,143842.88,296.6931,143842.88,646.34375,455.71875,,367.234375
"host+('guest_1', 'guest_3')",1,6,165458.92,143402.81,296.18207,143402.81,810.0,604.421875,,494.0625
"host+('guest_1', 'guest_3')",1,7,166938.02,142890.03,295.58676,142890.03,1002.0,779.703125,,627.421875
"host+('guest_1', 'guest_3')",1,8,188495.66,142284.17,294.87982,142284.17,1232.8438,1034.09375,,772.25
"host+('guest_1', 'guest_3')",1,9,156941.5,141576.88,294.0531,141576.88,1543.3125,1264.453125,,982.765625
"host+('guest_1', 'guest_3')",1,10,167239.25,140772.77,293.1024,140772.77,1832.9062,1518.015625,,1093.546875
"host+('guest_1', 'guest_3')",1,11,167074.28,139827.03,291.97705,139827.03,2075.3906,1873.765625,,1391.984375
"host+('guest_1', 'guest_3')",1,12,149148.67,138745.28,290.68604,138745.28,2452.5,2243.78125,,1641.34375
"host+('guest_1', 'guest_3')",1,13,157874.25,137524.6,289.22052,137524.6,2913.25,2747.265625,,1875.015625
"host+('guest_1', 'guest_3')",1,14,152877.14,136105.16,287.54092,136105.16,3351.7188,3373.921875,,2296.671875
"host+('guest_1', 'guest_3')",1,15,205791.97,134494.52,285.6243,134494.52,3935.6719,3902.328125,,2677.21875
"host+('guest_1', 'guest_3')",1,16,148109.52,132639.9,283.39868,132639.9,4470.3906,4689.109375,,3058.71875
"host+('guest_1', 'guest_3')",1,17,145781.64,130648.586,280.97595,130648.586,5080.3516,5504.4453125,,3646.0234375
"host+('guest_1', 'guest_3')",1,18,147110.34,128476.89,278.329,128476.89,5683.4844,5954.265625,,4105.6875
"host+('guest_1', 'guest_3')",1,19,142697.16,126061.77,275.38248,126061.77,6323.4453,7327.7734375,,4711.5625
"host+('guest_1', 'guest_3')",1,20,137555.1,123399.19,272.09927,123399.19,7021.539,8253.171875,,5171.078125
"host+('guest_1', 'guest_3')",1,21,134872.48,120494.84,268.51547,120494.84,8086.789,9397.1875,,5825.28125
"host+('guest_1', 'guest_3')",1,22,128110.42,117327.93,264.60446,117327.93,9038.227,10587.6953125,,6411.078125
"host+('guest_1', 'guest_3')",1,23,131931.92,113947.66,260.4347,113947.66,10403.57,11715.4921875,,7196.71875
"host+('guest_1', 'guest_3')",1,24,121714.734,110330.02,256.0037,110330.02,11694.992,13017.703125,,7815.6484375
"host+('guest_1', 'guest_3')",1,25,118483.02,106524.234,251.24113,106524.234,12816.0,14693.8515625,,8390.703125
"host+('guest_1', 'guest_3')",1,26,116488.18,102479.555,246.09276,102479.555,14148.617,15577.1953125,,9194.7109375
"host+('guest_1', 'guest_3')",1,27,108396.49,98292.31,240.81824,98292.31,15657.906,17366.53125,,9826.5546875
"host+('guest_1', 'guest_3')",1,28,118155.63,93972.15,235.37968,93972.15,17598.992,18803.6875,,10260.609375
"host+('guest_1', 'guest_3')",1,29,102639.64,89461.78,229.58768,89461.78,19483.82,20157.2578125,,10822.0859375
"host+('guest_1', 'guest_3')",1,30,97898.805,84948.11,223.78545,84948.11,21061.727,20645.828125,,11385.9453125
"host+('guest_1', 'guest_3')",1,31,90047.9,80604.5,218.13496,80604.5,23026.75,21727.875,,11869.5625
"host+('guest_1', 'guest_3')",1,32,94009.33,76380.28,212.53764,76380.28,25291.297,23078.25,,11951.609375
"host+('guest_1', 'guest_3')",1,33,94592.79,72129.836,206.99635,72129.836,27947.227,22741.921875,,11320.4453125
"host+('guest_1', 'guest_3')",1,34,79768.76,68075.0,201.5436,68075.0,30122.61,22558.328125,,11405.71875
"host+('guest_1', 'guest_3')",1,35,70064.484,64421.453,196.23358,64421.453,32401.82,22394.3203125,,11329.8515625
"host+('guest_1', 'guest_3')",1,36,68850.54,61027.406,191.13013,61027.406,35462.195,22433.640625,,10659.1328125
"host+('guest_1', 'guest_3')",1,37,67084.23,57854.188,186.2261,57854.188,37183.32,22521.171875,,10639.6328125
"host+('guest_1', 'guest_3')",1,38,62824.008,54801.03,181.33011,54801.03,39747.117,21297.625,,10027.68359375
"host+('guest_1', 'guest_3')",1,39,64454.586,51835.516,176.47588,51835.516,43542.914,22977.078125,,9362.19140625
"host+('guest_1', 'guest_3')",1,40,56496.684,48864.02,171.56628,48864.02,45201.543,20816.98046875,,9652.0703125
"host+('guest_1', 'guest_3')",1,41,56696.305,46020.562,166.7546,46020.562,48584.97,20155.0,,9111.96875
"host+('guest_1', 'guest_3')",1,42,48412.785,43171.797,161.77422,43171.797,50083.062,21000.30859375,,8804.0703125
"host+('guest_1', 'guest_3')",1,43,46577.195,40461.164,156.79175,40461.164,53810.844,20547.65625,,8121.703125
"host+('guest_1', 'guest_3')",1,44,43492.008,37810.582,151.65663,37810.582,56609.24,19558.62109375,,8496.98828125
"host+('guest_1', 'guest_3')",1,45,38934.125,35210.07,146.33247,35210.07,59381.35,19763.89453125,,8049.02734375
"host+('guest_1', 'guest_3')",1,46,36651.227,32731.61,141.03249,32731.61,62172.414,20036.62890625,,7762.16796875
"host+('guest_1', 'guest_3')",1,47,33965.543,30321.41,135.63391,30321.41,63377.668,19625.97265625,,8242.35546875
"host+('guest_1', 'guest_3')",1,48,31377.457,27956.613,130.1107,27956.613,65113.098,19953.0390625,,8063.87890625
"host+('guest_1', 'guest_3')",1,49,27620.686,25700.182,124.55706,25700.182,67757.586,19789.939453125,,7758.939453125
"host+('guest_1', 'guest_3')",1,50,26953.582,23577.24,119.074265,23577.24,69006.17,18987.021484375,,7858.8046875
"host+('guest_1', 'guest_3')",1,51,25013.0,21521.965,113.57385,21521.965,70131.33,18402.51953125,,8362.09375
"host+('guest_1', 'guest_3')",1,52,22173.941,19532.627,108.0167,19532.627,72888.32,19736.181640625,,7858.037109375
"host+('guest_1', 'guest_3')",1,53,19732.871,17733.898,102.72916,17733.898,76045.58,19394.75390625,,8362.830078125
"host+('guest_1', 'guest_3')",1,54,17488.752,16076.463,97.61361,16076.463,78188.016,18748.408203125,,8016.46875
"host+('guest_1', 'guest_3')",1,55,16901.8,14567.984,92.65414,14567.984,78156.836,18754.3984375,,7936.2734375
"host+('guest_1', 'guest_3')",1,56,17916.918,13130.287,87.66974,13130.287,79474.91,19588.45703125,,8910.0859375
"host+('guest_1', 'guest_3')",1,57,13405.089,11682.2,82.34005,11682.2,80738.375,19564.6171875,,8155.2822265625
"host+('guest_1', 'guest_3')",1,58,12031.334,10520.689,77.79083,10520.689,83787.12,19137.361328125,,8888.873046875
"host+('guest_1', 'guest_3')",1,59,11343.213,9541.15,73.83686,9541.15,85238.055,19678.919921875,,8346.70703125
"host+('guest_1', 'guest_3')",1,60,9634.061,8705.858,70.420166,8705.858,83949.625,18916.5546875,,8803.8916015625
"host+('guest_1', 'guest_3')",1,61,9038.402,8022.8843,67.45691,8022.8843,85660.016,18872.052734375,,8705.890625
"host+('guest_1', 'guest_3')",1,62,8196.054,7463.942,64.90529,7463.942,84748.61,19868.33203125,,8526.779296875
"host+('guest_1', 'guest_3')",1,63,8011.542,7001.0317,62.698395,7001.0317,83957.016,20373.740234375,,8618.048828125
"host+('guest_1', 'guest_3')",1,64,7255.503,6594.1504,60.67067,6594.1504,86925.98,19832.541015625,,8763.20703125
"host+('guest_1', 'guest_3')",1,65,6850.0933,6252.4443,58.885,6252.4443,86173.03,19346.6171875,,8748.671875
"host+('guest_1', 'guest_3')",1,66,6674.3286,5966.3774,57.299156,5966.3774,87722.45,19975.0703125,,8706.8984375
"host+('guest_1', 'guest_3')",1,67,6460.3833,5721.9165,55.995403,5721.9165,88648.266,19475.537109375,,9000.037109375
"host+('guest_1', 'guest_3')",1,68,6371.227,5512.4673,54.859386,5512.4673,85143.836,18881.58984375,,8837.017578125
"host+('guest_1', 'guest_3')",1,69,6105.503,5325.9746,53.792416,5325.9746,88143.836,19359.0859375,,9208.701171875
"host+('guest_1', 'guest_3')",1,70,5911.2666,5164.163,52.901863,5164.163,88663.44,20028.1796875,,9678.1689453125
"host+('guest_1', 'guest_3')",1,71,5530.636,5019.4287,52.145935,5019.4287,87748.33,19696.46875,,8784.6923828125
"host+('guest_1', 'guest_3')",1,72,5342.222,4886.6646,51.440407,4886.6646,83930.33,20062.423828125,,9080.482421875
"host+('guest_1', 'guest_3')",1,73,5174.1763,4762.5728,50.74446,4762.5728,89831.58,19771.4453125,,9490.744140625
"host+('guest_1', 'guest_3')",1,74,5701.5435,4647.7817,50.071987,4647.7817,88625.03,20918.388671875,,9435.734375
"host+('guest_1', 'guest_3')",1,75,4918.6655,4540.7246,49.492077,4540.7246,87258.01,21266.27734375,,9071.6826171875
"host+('guest_1', 'guest_3')",1,76,4895.6797,4438.7314,48.879913,4438.7314,86275.39,20685.953125,,9385.13671875
"host+('guest_1', 'guest_3')",1,77,4978.9834,4338.6157,48.27249,4338.6157,88984.87,20794.2109375,,9104.28515625
"host+('guest_1', 'guest_3')",1,78,4995.7354,4240.0215,47.671143,4240.0215,85647.98,20441.673828125,,9172.9580078125
"host+('guest_1', 'guest_3')",1,79,4874.5776,4144.4697,47.146454,4144.4697,87919.37,19782.10546875,,9362.09765625
"host+('guest_1', 'guest_3')",1,80,4424.0005,4050.8906,46.571327,4050.8906,87452.24,20981.2265625,,9491.05078125
"host+('guest_1', 'guest_3')",1,81,4383.22,3959.4634,45.999237,3959.4634,87375.625,21574.470703125,,9109.396484375
"host+('guest_1', 'guest_3')",1,82,4491.8584,3869.3582,45.39734,3869.3582,85104.89,20722.619140625,,9308.818359375
"host+('guest_1', 'guest_3')",1,83,4181.1123,3780.1753,44.790436,3780.1753,87769.92,20493.0859375,,9473.876953125
"host+('guest_1', 'guest_3')",1,84,4244.447,3692.5862,44.215916,3692.5862,89314.93,21249.677734375,,9063.4365234375
"host+('guest_1', 'guest_3')",1,85,4260.862,3604.021,43.632416,3604.021,89144.48,21796.833984375,,9190.916015625
"host+('guest_1', 'guest_3')",1,86,3955.39,3515.4592,43.088997,3515.4592,87619.48,21477.765625,,8981.7177734375
"host+('guest_1', 'guest_3')",1,87,3648.431,3429.2244,42.550034,3429.2244,89976.18,21031.064453125,,8942.7802734375
"host+('guest_1', 'guest_3')",1,88,3902.8762,3343.527,41.9824,3343.527,88648.88,21418.40234375,,8681.0576171875
"host+('guest_1', 'guest_3')",1,89,3697.479,3254.5425,41.38777,3254.5425,89044.41,21495.98046875,,8744.779296875
"host+('guest_1', 'guest_3')",1,90,3627.827,3164.4355,40.731724,3164.4355,88283.26,22616.591796875,,8345.3896484375
"host+('guest_1', 'guest_3')",1,91,3766.9844,3077.6562,40.100548,3077.6562,84590.03,22107.74609375,,8489.875
"host+('guest_1', 'guest_3')",1,92,3486.8706,2991.6582,39.493042,2991.6582,86944.37,22514.84765625,,8415.9111328125
"host+('guest_1', 'guest_3')",1,93,3236.3025,2906.7253,38.899372,2906.7253,86994.24,22979.21484375,,8395.2578125
"host+('guest_1', 'guest_3')",1,94,3278.7903,2822.9092,38.271603,2822.9092,87873.5,22761.98046875,,8111.5048828125
"host+('guest_1', 'guest_3')",1,95,3218.485,2737.5994,37.62836,2737.5994,88403.81,22569.265625,,8263.0927734375
"host+('guest_1', 'guest_3')",1,96,2976.3003,2654.1975,37.021667,2654.1975,86351.54,23167.24609375,,8105.4619140625
"host+('guest_1', 'guest_3')",1,97,2846.5835,2573.415,36.44286,2573.415,84499.13,23195.8359375,,8247.1474609375
"host+('guest_1', 'guest_3')",1,98,2831.9585,2492.8728,35.829407,2492.8728,87924.79,23966.322265625,,7974.1513671875
"host+('guest_1', 'guest_3')",1,99,2923.554,2413.5933,35.22973,2413.5933,84996.26,23667.66015625,,8051.25146484375
"host+('guest_1', 'guest_3')",1,100,2722.746,2335.785,34.69837,2335.785,85229.97,23423.267578125,,7857.4833984375
"host+('guest_2', 'guest_3')",1,1,165892.4,145025.27,298.05377,145025.27,199.09375,,2.53125,134.921875
"host+('guest_2', 'guest_3')",1,2,175143.08,144747.56,297.73856,144747.56,292.39062,,95.296875,215.625
"host+('guest_2', 'guest_3')",1,3,160406.39,144455.02,297.4079,144455.02,377.875,,204.953125,305.171875
"host+('guest_2', 'guest_3')",1,4,169974.9,144129.08,297.03848,144129.08,498.0,,291.6875,405.234375
"host+('guest_2', 'guest_3')",1,5,161942.42,143754.72,296.61453,143754.72,625.4219,,410.109375,518.125
"host+('guest_2', 'guest_3')",1,6,158945.5,143329.98,296.1314,143329.98,814.9219,,545.953125,660.296875
"host+('guest_2', 'guest_3')",1,7,163593.72,142841.14,295.57584,142841.14,984.0781,,704.78125,809.796875
"host+('guest_2', 'guest_3')",1,8,170897.2,142269.86,294.92532,142269.86,1152.25,,881.640625,994.703125
"host+('guest_2', 'guest_3')",1,9,156140.28,141593.81,294.157,141593.81,1411.25,,1099.734375,1159.578125
"host+('guest_2', 'guest_3')",1,10,153128.17,140812.45,293.2638,140812.45,1685.9531,,1321.640625,1392.0
"host+('guest_2', 'guest_3')",1,11,159909.16,139915.36,292.23526,139915.36,1983.1875,,1577.609375,1714.90625
"host+('guest_2', 'guest_3')",1,12,221084.97,138861.12,291.01834,138861.12,2291.2812,,1970.625,2077.53125
"host+('guest_2', 'guest_3')",1,13,156841.34,137646.17,289.6075,137646.17,2753.4375,,2264.75,2419.78125
"host+('guest_2', 'guest_3')",1,14,157983.89,136316.78,288.06302,136316.78,3117.0,,2787.15625,2751.75
"host+('guest_2', 'guest_3')",1,15,160673.89,134823.67,286.34515,134823.67,3705.9688,,3262.640625,3312.78125
"host+('guest_2', 'guest_3')",1,16,155678.6,133145.39,284.40555,133145.39,4224.2656,,3976.0,3648.515625
"host+('guest_2', 'guest_3')",1,17,150957.36,131236.27,282.17606,131236.27,4693.1875,,4566.734375,4370.890625
"host+('guest_2', 'guest_3')",1,18,144946.89,129101.17,279.67163,129101.17,5392.9688,,5412.65625,4982.984375
"host+('guest_2', 'guest_3')",1,19,136205.1,126739.33,276.88492,126739.33,6057.1406,,5993.03125,5611.078125
"host+('guest_2', 'guest_3')",1,20,143083.45,124189.63,273.871,124189.63,6874.75,,6872.21875,6311.5546875
"host+('guest_2', 'guest_3')",1,21,141821.61,121326.805,270.47635,121326.805,7625.867,,8130.734375,7091.90625
"host+('guest_2', 'guest_3')",1,22,138736.11,118178.15,266.7074,118178.15,8753.445,,9126.1953125,7698.59375
"host+('guest_2', 'guest_3')",1,23,139943.77,114694.21,262.45322,114694.21,9824.469,,10119.21875,8689.4921875
"host+('guest_2', 'guest_3')",1,24,128531.375,110941.125,257.79956,110941.125,11140.273,,11332.2890625,9750.7265625
"host+('guest_2', 'guest_3')",1,25,122724.664,106954.16,252.87852,106954.16,12495.016,,13077.8671875,10585.953125
"host+('guest_2', 'guest_3')",1,26,113575.45,102799.836,247.6519,102799.836,13792.953,,14304.8125,11256.953125
"host+('guest_2', 'guest_3')",1,27,113199.336,98509.51,242.1288,98509.51,15300.453,,15501.25,12013.78125
"host+('guest_2', 'guest_3')",1,28,110331.17,94061.77,236.36444,94061.77,17150.742,,16835.046875,12723.09375
"host+('guest_2', 'guest_3')",1,29,112871.43,89410.734,230.25967,89410.734,19079.938,,17844.5546875,14003.0859375
"host+('guest_2', 'guest_3')",1,30,102120.37,84670.74,223.94324,84670.74,20915.344,,19376.8359375,13974.4609375
"host+('guest_2', 'guest_3')",1,31,91655.06,79874.15,217.41095,79874.15,23280.562,,20003.5390625,14705.40625
"host+('guest_2', 'guest_3')",1,32,101985.23,75161.92,210.88927,75161.92,24955.11,,21298.8203125,15299.3828125
"host+('guest_2', 'guest_3')",1,33,85908.516,70384.3,204.17575,70384.3,27087.625,,21863.9453125,15581.71875
"host+('guest_2', 'guest_3')",1,34,77636.016,65763.65,197.48311,65763.65,29449.68,,22980.03125,15175.921875
"host+('guest_2', 'guest_3')",1,35,76021.5,61398.51,190.9765,61398.51,31497.324,,24054.26171875,15175.23828125
"host+('guest_2', 'guest_3')",1,36,80207.695,57135.555,184.54967,57135.555,34536.72,,23488.8984375,15223.734375
"host+('guest_2', 'guest_3')",1,37,61359.76,53012.996,177.93144,53012.996,37557.676,,24630.33203125,13928.59765625
"host+('guest_2', 'guest_3')",1,38,54943.004,49341.285,171.66718,49341.285,40230.37,,23748.14453125,14020.23046875
"host+('guest_2', 'guest_3')",1,39,62027.805,46028.066,165.76915,46028.066,42173.996,,24346.98828125,13352.15625
"host+('guest_2', 'guest_3')",1,40,49855.867,42856.496,159.96568,42856.496,44895.684,,24077.58984375,12535.90234375
"host+('guest_2', 'guest_3')",1,41,55363.863,39850.38,154.27844,39850.38,46959.09,,23870.5546875,11536.37109375
"host+('guest_2', 'guest_3')",1,42,43948.04,36890.457,148.57176,36890.457,49950.832,,24147.8515625,10521.40234375
"host+('guest_2', 'guest_3')",1,43,41124.75,34147.496,142.97798,34147.496,51541.05,,23824.14453125,10408.9296875
"host+('guest_2', 'guest_3')",1,44,36594.434,31586.572,137.46114,31586.572,54978.445,,23121.923828125,9585.751953125
"host+('guest_2', 'guest_3')",1,45,38715.695,29148.693,131.95834,29148.693,56460.6,,22094.931640625,10173.900390625
"host+('guest_2', 'guest_3')",1,46,44539.492,26655.857,126.13488,26655.857,60233.336,,23941.955078125,9274.037109375
"host+('guest_2', 'guest_3')",1,47,28384.568,24019.164,119.70504,24019.164,62894.07,,22817.46484375,8385.853515625
"host+('guest_2', 'guest_3')",1,48,24998.094,21778.572,113.832794,21778.572,64186.156,,23201.255859375,8692.369140625
"host+('guest_2', 'guest_3')",1,49,25522.996,19734.53,108.21798,19734.53,65520.453,,22752.427734375,7978.9140625
"host+('guest_2', 'guest_3')",1,50,22610.373,17771.607,102.57039,17771.607,68387.305,,23178.033203125,7687.0703125
"host+('guest_2', 'guest_3')",1,51,19042.463,15898.466,96.94508,15898.466,71363.55,,22702.80078125,7949.4482421875
"host+('guest_2', 'guest_3')",1,52,16548.63,14219.247,91.64486,14219.247,73295.98,,23491.2109375,7916.9560546875
"host+('guest_2', 'guest_3')",1,53,15864.639,12696.395,86.52937,12696.395,73689.03,,24139.33203125,7349.376953125
"host+('guest_2', 'guest_3')",1,54,13901.047,11244.233,81.40412,11244.233,76380.01,,23374.3203125,7827.4755859375
"host+('guest_2', 'guest_3')",1,55,11893.141,9908.971,76.39357,9908.971,76069.086,,24248.681640625,7352.1953125
"host+('guest_2', 'guest_3')",1,56,10249.502,8722.676,71.5703,8722.676,78547.7,,23585.384765625,7526.7958984375
"host+('guest_2', 'guest_3')",1,57,9314.443,7651.7393,66.89599,7651.7393,79306.54,,23956.52734375,6985.794921875
"host+('guest_2', 'guest_3')",1,58,8534.384,6711.429,62.491405,6711.429,78712.02,,24390.919921875,7463.58740234375
"host+('guest_2', 'guest_3')",1,59,6990.9136,5840.466,58.221676,5840.466,82415.87,,25949.99609375,7349.4951171875
"host+('guest_2', 'guest_3')",1,60,6269.4507,5103.887,54.342228,5103.887,82041.33,,24684.04296875,6914.08837890625
"host+('guest_2', 'guest_3')",1,61,5754.7163,4463.5327,50.79808,4463.5327,81177.57,,25356.09765625,6878.98779296875
"host+('guest_2', 'guest_3')",1,62,4617.262,3903.5015,47.4697,3903.5015,83571.82,,25159.099609375,6897.51123046875
"host+('guest_2', 'guest_3')",1,63,4200.2183,3447.5488,44.57841,3447.5488,81601.23,,24870.587890625,6458.7900390625
"host+('guest_2', 'guest_3')",1,64,3674.282,3070.095,42.05846,3070.095,84090.52,,25649.759765625,6802.6689453125
"host+('guest_2', 'guest_3')",1,65,3174.2332,2750.8086,39.721737,2750.8086,85915.06,,26053.0390625,6660.5712890625
"host+('guest_2', 'guest_3')",1,66,2821.293,2497.569,37.756527,2497.569,82103.87,,26074.03125,6512.2001953125
"host+('guest_2', 'guest_3')",1,67,2681.9294,2294.9949,36.09241,2294.9949,83475.85,,26829.365234375,6462.078125
"host+('guest_2', 'guest_3')",1,68,2418.2668,2132.7258,34.667484,2132.7258,86904.99,,26288.912109375,6290.6884765625
"host+('guest_2', 'guest_3')",1,69,2200.4595,2003.4294,33.430553,2003.4294,85294.39,,27158.98046875,6071.7392578125
"host+('guest_2', 'guest_3')",1,70,2126.1702,1896.322,32.36602,1896.322,85866.44,,27113.19140625,6230.67578125
"host+('guest_2', 'guest_3')",1,71,2140.1545,1810.4026,31.514597,1810.4026,85190.37,,26920.248046875,6209.7490234375
"host+('guest_2', 'guest_3')",1,72,2109.051,1743.2443,30.909697,1743.2443,87389.45,,27490.326171875,6300.27978515625
"host+('guest_2', 'guest_3')",1,73,1932.6975,1690.8173,30.48219,1690.8173,88149.766,,28136.73828125,5866.61376953125
"host+('guest_2', 'guest_3')",1,74,1780.2584,1649.2233,30.120258,1649.2233,85271.14,,27901.076171875,5657.52880859375
"host+('guest_2', 'guest_3')",1,75,1835.62,1612.5299,29.757368,1612.5299,85181.96,,28073.623046875,5838.2421875
"host+('guest_2', 'guest_3')",1,76,1835.1315,1583.0668,29.476923,1583.0668,85980.78,,27425.0625,5742.61669921875
"host+('guest_2', 'guest_3')",1,77,1696.7988,1554.4446,29.221123,1554.4446,87749.76,,28797.337890625,5604.5537109375
"host+('guest_2', 'guest_3')",1,78,1739.2744,1528.3162,28.970236,1528.3162,87800.7,,29303.20703125,5736.4599609375
"host+('guest_2', 'guest_3')",1,79,1655.8164,1506.7971,28.767506,1506.7971,85099.71,,28370.439453125,5425.3564453125
"host+('guest_2', 'guest_3')",1,80,1591.5844,1486.5608,28.56787,1486.5608,86079.27,,29311.25,5347.0263671875
"host+('guest_2', 'guest_3')",1,81,1568.3807,1466.6914,28.355804,1466.6914,88942.19,,29689.533203125,4896.75439453125
"host+('guest_2', 'guest_3')",1,82,1653.941,1447.9873,28.157085,1447.9873,85438.74,,30108.53515625,5322.10693359375
"host+('guest_2', 'guest_3')",1,83,1568.4902,1426.6965,27.922827,1426.6965,84153.195,,29961.189453125,5308.9658203125
"host+('guest_2', 'guest_3')",1,84,1512.0486,1407.9952,27.730753,1407.9952,86633.61,,29708.4765625,5173.12255859375
"host+('guest_2', 'guest_3')",1,85,1580.9022,1390.3706,27.572197,1390.3706,87995.64,,30555.96875,4995.16064453125
"host+('guest_2', 'guest_3')",1,86,1540.7645,1372.122,27.420801,1372.122,86485.76,,30304.646484375,4779.0703125
"host+('guest_2', 'guest_3')",1,87,1589.6256,1356.1746,27.29518,1356.1746,87934.805,,31313.720703125,4701.376953125
"host+('guest_2', 'guest_3')",1,88,1394.3273,1341.2917,27.202482,1341.2917,86385.02,,31068.658203125,4634.966796875
"host+('guest_2', 'guest_3')",1,89,1474.5554,1324.9459,27.050396,1324.9459,86009.65,,30669.591796875,4599.06005859375
"host+('guest_2', 'guest_3')",1,90,1393.2025,1308.8536,26.885439,1308.8536,86217.63,,30062.3203125,4628.2685546875
"host+('guest_2', 'guest_3')",1,91,1405.8094,1289.823,26.656923,1289.823,89080.51,,30571.7421875,4508.8154296875
"host+('guest_2', 'guest_3')",1,92,1492.5258,1270.8774,26.437326,1270.8774,87535.414,,31095.150390625,4360.82275390625
"host+('guest_2', 'guest_3')",1,93,1327.8164,1253.568,26.28783,1253.568,83520.19,,30695.046875,4398.591796875
"host+('guest_2', 'guest_3')",1,94,1347.757,1237.0951,26.125124,1237.0951,84965.516,,32212.533203125,4153.765625
"host+('guest_2', 'guest_3')",1,95,1340.9681,1220.6951,25.962889,1220.6951,86740.266,,32900.14453125,4104.9677734375
"host+('guest_2', 'guest_3')",1,96,1318.3231,1205.4766,25.810541,1205.4766,83650.33,,32328.9296875,4031.88623046875
"host+('guest_2', 'guest_3')",1,97,1226.4498,1191.2194,25.67139,1191.2194,85592.79,,32633.96484375,4081.2197265625
"host+('guest_2', 'guest_3')",1,98,1318.9916,1175.8586,25.493795,1175.8586,86517.43,,32726.30859375,3900.649169921875
"host+('guest_2', 'guest_3')",1,99,1269.6775,1159.6896,25.31162,1159.6896,86370.336,,32642.271484375,3961.625
"host+('guest_2', 'guest_3')",1,100,1314.601,1143.4995,25.144186,1143.4995,84413.99,,33253.01171875,3746.2509765625
