experiment,repetition,round,training_loss,test_mse,test_mae,baseline_ablation_mse,ablation_host,ablation_guest_1,ablation_guest_2,ablation_guest_3
"host+('guest_1', 'guest_2', 'guest_3')",1,18,136099.83,120443.016,267.96155,120443.016,5171.9688,6677.8984375,6636.9921875,4317.234375
"host+('guest_1', 'guest_2', 'guest_3')",1,19,132645.95,117040.08,263.7751,117040.08,5864.9453,7433.6875,7924.6640625,4780.3046875
"host+('guest_1', 'guest_2', 'guest_3')",1,20,138070.33,113294.71,259.14398,113294.71,6912.0703,8880.78125,8483.2265625,5301.7265625
"host+('guest_1', 'guest_2', 'guest_3')",1,21,124296.445,109299.62,254.11754,109299.62,7893.7188,9184.9921875,9277.65625,5764.7890625
"host+('guest_1', 'guest_2', 'guest_3')",1,22,136739.08,105094.195,248.78928,105094.195,8886.3125,10361.15625,10257.2578125,5975.296875
"host+('guest_1', 'guest_2', 'guest_3')",1,23,118400.81,100653.43,243.21548,100653.43,9892.211,11499.1796875,11169.78125,6667.59375
"host+('guest_1', 'guest_2', 'guest_3')",1,24,119468.195,96212.99,237.67532,96212.99,11176.328,11821.4921875,12519.78125,6686.1484375
"host+('guest_1', 'guest_2', 'guest_3')",1,25,109102.766,91749.6,232.04773,91749.6,12704.93,12585.9921875,12814.6328125,6941.296875
"host+('guest_1', 'guest_2', 'guest_3')",1,26,114072.836,87389.4,226.58588,87389.4,13914.422,12902.1484375,13151.765625,6726.9765625
"host+('guest_1', 'guest_2', 'guest_3')",1,27,93797.07,83115.97,221.22655,83115.97,15686.727,13179.0390625,13642.984375,6863.53125
"host+('guest_1', 'guest_2', 'guest_3')",1,28,89451.64,79112.73,216.1184,79112.73,17310.852,12941.7421875,14255.125,7065.78125
"host+('guest_1', 'guest_2', 'guest_3')",1,29,90204.31,75272.28,211.18333,75272.28,19177.867,12772.0859375,14006.8984375,6748.59375
"host+('guest_1', 'guest_2', 'guest_3')",1,30,87032.63,71710.55,206.30157,71710.55,20829.719,12864.3203125,13783.3046875,6505.4140625
"host+('guest_1', 'guest_2', 'guest_3')",1,31,78362.35,68326.2,201.59947,68326.2,23128.562,11982.9375,13451.0078125,5517.7109375
"host+('guest_1', 'guest_2', 'guest_3')",1,32,80394.42,65258.906,197.19052,65258.906,24639.664,11904.3359375,13658.6015625,5716.8046875
"host+('guest_1', 'guest_2', 'guest_3')",1,33,107929.76,62346.766,192.71042,62346.766,27019.023,10550.0625,13511.484375,4866.234375
"host+('guest_1', 'guest_2', 'guest_3')",1,34,65054.97,59446.1,188.23083,59446.1,28957.305,9617.1484375,12235.9453125,4226.171875
"host+('guest_1', 'guest_2', 'guest_3')",1,35,81303.11,57015.004,184.3153,57015.004,31411.91,9762.89453125,12172.62109375,3518.84375
"host+('guest_1', 'guest_2', 'guest_3')",1,36,62569.605,54591.32,180.43323,54591.32,33813.625,8342.62890625,11761.8203125,3245.58203125
"host+('guest_1', 'guest_2', 'guest_3')",1,37,63092.523,52383.37,176.7646,52383.37,35923.137,7743.546875,11783.63671875,3040.9765625
"host+('guest_1', 'guest_2', 'guest_3')",1,38,55385.723,50169.918,172.98112,50169.918,37233.684,8368.09765625,10601.62109375,2376.75
"host+('guest_1', 'guest_2', 'guest_3')",1,39,61823.004,48010.516,169.1482,48010.516,40367.47,7286.3359375,11600.91796875,2308.703125
"host+('guest_1', 'guest_2', 'guest_3')",1,40,51162.832,45713.195,165.02283,45713.195,42583.516,7584.25390625,11102.41015625,2187.15234375
"host+('guest_1', 'guest_2', 'guest_3')",1,41,52646.168,43454.57,160.87085,43454.57,43530.83,7703.0078125,12112.37109375,1989.6640625
"host+('guest_1', 'guest_2', 'guest_3')",1,42,45104.336,41166.41,156.56421,41166.41,46905.24,7234.8046875,11810.40625,2041.63671875
"host+('guest_1', 'guest_2', 'guest_3')",1,43,42428.3,38942.168,152.18027,38942.168,49232.88,7574.0859375,11622.42578125,1848.87890625
"host+('guest_1', 'guest_2', 'guest_3')",1,44,43969.438,36750.63,147.7321,36750.63,50376.277,6913.2890625,12480.48828125,2179.85546875
"host+('guest_1', 'guest_2', 'guest_3')",1,45,38697.19,34475.742,143.02318,34475.742,52152.664,6828.62890625,11834.5859375,2099.046875
"host+('guest_1', 'guest_2', 'guest_3')",1,46,38293.1,32196.318,138.16383,32196.318,55536.906,6382.095703125,12073.685546875,1891.447265625
"host+('guest_1', 'guest_2', 'guest_3')",1,47,34880.285,29905.24,133.11035,29905.24,56870.805,7111.427734375,11875.064453125,1715.630859375
"host+('guest_1', 'guest_2', 'guest_3')",1,48,33913.2,27635.863,127.98701,27635.863,59953.91,7051.08203125,12892.0390625,1928.708984375
"host+('guest_1', 'guest_2', 'guest_3')",1,49,32930.164,25377.959,122.69559,25377.959,61678.42,6757.08984375,12842.197265625,1866.5625
"host+('guest_1', 'guest_2', 'guest_3')",1,50,27115.285,23100.271,117.07935,23100.271,65893.51,6507.90625,13334.396484375,1984.28515625
"host+('guest_1', 'guest_2', 'guest_3')",1,51,23658.244,20982.617,111.52531,20982.617,66661.9,7226.54296875,12763.01171875,1807.115234375
"host+('guest_1', 'guest_2', 'guest_3')",1,52,25298.412,18962.748,105.93914,18962.748,68790.02,6462.8671875,13625.328125,1623.72265625
"host+('guest_1', 'guest_2', 'guest_3')",1,53,24678.49,16913.707,100.02692,16913.707,72222.42,6627.08984375,13245.73046875,1711.806640625
"host+('guest_1', 'guest_2', 'guest_3')",1,54,16724.824,14906.033,93.91857,14906.033,73275.84,6709.1796875,13687.78125,1695.60546875
"host+('guest_1', 'guest_2', 'guest_3')",1,55,16819.42,13177.55,88.280655,13177.55,75282.99,6838.1025390625,14119.2294921875,1742.884765625
"host+('guest_1', 'guest_2', 'guest_3')",1,56,14087.117,11580.54,82.69938,11580.54,76566.12,6790.8330078125,14029.0556640625,1509.3515625
"host+('guest_1', 'guest_2', 'guest_3')",1,57,11871.276,10154.034,77.31727,10154.034,78312.98,6402.4208984375,13873.1298828125,1452.2978515625
"host+('guest_1', 'guest_2', 'guest_3')",1,58,10628.665,8886.982,72.2387,8886.982,78169.4,6284.1142578125,14702.03515625,1554.84375
"host+('guest_1', 'guest_2', 'guest_3')",1,59,9885.397,7738.2217,67.39746,7738.2217,80964.27,6494.158203125,14530.0361328125,1641.056640625
"host+('guest_1', 'guest_2', 'guest_3')",1,60,7874.3394,6675.133,62.61715,6675.133,80179.7,6411.44921875,14218.810546875,1554.8076171875
"host+('guest_1', 'guest_2', 'guest_3')",1,61,6747.812,5791.7007,58.30634,5791.7007,82861.98,6333.67626953125,14773.630859375,1548.31396484375
"host+('guest_1', 'guest_2', 'guest_3')",1,62,5796.3643,5035.3096,54.331978,5035.3096,82506.77,6494.138671875,15002.7939453125,1336.06640625
"host+('guest_1', 'guest_2', 'guest_3')",1,63,4897.4033,4398.414,50.77449,4398.414,84676.266,6351.978515625,15514.755859375,1475.017578125
"host+('guest_1', 'guest_2', 'guest_3')",1,64,4509.477,3862.0417,47.579884,3862.0417,81652.125,6165.779296875,15029.7607421875,1478.376708984375
"host+('guest_1', 'guest_2', 'guest_3')",1,65,3692.2512,3406.4067,44.619778,3406.4067,83761.53,6553.35400390625,15691.98828125,1608.61279296875
"host+('guest_1', 'guest_2', 'guest_3')",1,66,3401.2688,3021.6082,41.994225,3021.6082,84409.56,6409.1259765625,15527.3388671875,1498.247314453125
"host+('guest_1', 'guest_2', 'guest_3')",1,67,3096.281,2698.05,39.661697,2698.05,83922.06,6354.9931640625,16016.8818359375,1470.173583984375
"host+('guest_1', 'guest_2', 'guest_3')",1,68,2611.6145,2427.4883,37.58897,2427.4883,87026.06,6045.1279296875,15761.5078125,1376.4052734375
"host+('guest_1', 'guest_2', 'guest_3')",1,69,2502.5884,2212.2283,35.829758,2212.2283,87498.6,6029.95703125,16107.19921875,1491.236572265625
"host+('guest_1', 'guest_2', 'guest_3')",1,70,2306.0852,2031.1157,34.268253,2031.1157,84341.67,6060.65380859375,16874.763671875,1498.96044921875
"host+('guest_1', 'guest_2', 'guest_3')",1,71,2030.4049,1880.2474,32.86944,1880.2474,88073.29,6079.603515625,16402.45703125,1493.7259521484375
"host+('guest_1', 'guest_2', 'guest_3')",1,72,1941.5758,1761.1351,31.770119,1761.1351,84787.375,6108.4736328125,16536.140625,1389.7889404296875
"host+('guest_1', 'guest_2', 'guest_3')",1,73,1911.3038,1666.3047,30.886007,1666.3047,86292.664,5894.45849609375,16747.005859375,1396.4765625
"host+('guest_1', 'guest_2', 'guest_3')",1,74,1708.9874,1588.2811,30.128403,1588.2811,84723.87,6067.26220703125,16924.20703125,1503.2757568359375
"host+('guest_1', 'guest_2', 'guest_3')",1,75,1631.7875,1521.1139,29.459044,1521.1139,86089.2,6032.35986328125,16676.875,1454.4456787109375
"host+('guest_1', 'guest_2', 'guest_3')",1,76,1554.9833,1462.663,28.887703,1462.663,89622.945,5791.55419921875,17595.134765625,1378.8648681640625
"host+('guest_1', 'guest_2', 'guest_3')",1,77,1613.9736,1412.4158,28.395357,1412.4158,85681.33,5876.484375,18057.787109375,1415.008544921875
"host+('guest_1', 'guest_2', 'guest_3')",1,78,1556.2927,1370.3445,27.993647,1370.3445,86381.34,6039.6025390625,17705.119140625,1323.437744140625
"host+('guest_1', 'guest_2', 'guest_3')",1,79,1428.4266,1332.9329,27.626814,1332.9329,83993.37,6053.0458984375,17528.04296875,1362.418701171875
"host+('guest_1', 'guest_2', 'guest_3')",1,80,1365.3512,1298.333,27.273739,1298.333,85090.94,5978.541015625,17719.64453125,1264.058349609375
"host+('guest_1', 'guest_2', 'guest_3')",1,81,1452.1936,1267.3319,26.955807,1267.3319,89020.44,5653.96923828125,18636.76953125,1377.0213623046875
"host+('guest_1', 'guest_2', 'guest_3')",1,82,1415.4596,1236.691,26.63428,1236.691,86128.484,5835.4228515625,18512.060546875,1281.3389892578125
"host+('guest_1', 'guest_2', 'guest_3')",1,83,1350.4941,1209.3904,26.353983,1209.3904,86086.47,5767.373046875,18874.8671875,1309.02685546875
"host+('guest_1', 'guest_2', 'guest_3')",1,84,1373.4921,1184.9515,26.106485,1184.9515,86144.04,5612.318359375,18919.5390625,1244.8978271484375
"host+('guest_1', 'guest_2', 'guest_3')",1,85,1226.7888,1161.5658,25.869642,1161.5658,86947.664,5699.57470703125,19535.486328125,1200.7655029296875
"host+('guest_1', 'guest_2', 'guest_3')",1,86,1260.409,1140.4819,25.641104,1140.4819,88184.69,5765.2431640625,19490.185546875,1239.967529296875
"host+('guest_1', 'guest_2', 'guest_3')",1,87,1211.3907,1121.2227,25.438444,1121.2227,84709.16,5695.73876953125,18889.47265625,1184.393798828125
"host+('guest_1', 'guest_2', 'guest_3')",1,88,1153.647,1102.2726,25.23785,1102.2726,88719.805,5660.15673828125,18976.3359375,1182.3331298828125
"host+('guest_1', 'guest_2', 'guest_3')",1,89,1117.1702,1080.3348,24.973944,1080.3348,86292.664,5822.904296875,20154.138671875,1243.7669677734375
"host+('guest_1', 'guest_2', 'guest_3')",1,90,1312.9786,1059.2552,24.730572,1059.2552,89533.555,5743.12060546875,19654.69140625,1184.5072021484375
"host+('guest_1', 'guest_2', 'guest_3')",1,91,1219.3724,1039.5731,24.539364,1039.5731,85888.75,5536.2021484375,19991.703125,1177.2125244140625
"host+('guest_1', 'guest_2', 'guest_3')",1,92,1091.815,1021.1446,24.370153,1021.1446,88161.04,5580.48095703125,20129.341796875,1151.01708984375
"host+('guest_1', 'guest_2', 'guest_3')",1,93,1044.0634,1002.2479,24.180265,1002.2479,87599.23,5574.92529296875,18410.171875,1106.0098876953125
"host+('guest_1', 'guest_2', 'guest_3')",1,94,1156.1805,983.9035,23.96764,983.9035,84932.59,5465.38916015625,20028.357421875,1101.919189453125
"host+('guest_1', 'guest_2', 'guest_3')",1,95,1028.6368,966.3853,23.769653,966.3853,87962.68,5408.47314453125,20375.099609375,1048.107666015625
"host+('guest_1', 'guest_2', 'guest_3')",1,96,1102.7834,950.124,23.58527,950.124,85320.62,5470.75341796875,20515.25,1066.2237548828125
"host+('guest_1', 'guest_2', 'guest_3')",1,97,1022.62146,934.4987,23.412327,934.4987,87947.266,5447.779296875,20610.166015625,1025.449951171875
"host+('guest_1', 'guest_2', 'guest_3')",1,98,1042.6493,920.47253,23.255674,920.47253,84497.48,5427.7060546875,21195.04296875,1011.7757568359375
"host+('guest_1', 'guest_2', 'guest_3')",1,99,993.777,908.254,23.119759,908.254,87489.586,5600.5068359375,20299.087890625,1018.011962890625
"host+('guest_1', 'guest_2', 'guest_3')",1,100,1027.791,893.1336,22.94153,893.1336,83937.016,5408.33984375,19978.169921875,1011.4885864257812
"host+('guest_1', 'guest_2')",1,1,172320.08,145069.77,298.01224,145069.77,-15.015625,139.140625,169.421875,
"host+('guest_1', 'guest_2')",1,2,156434.2,144707.42,297.5873,144707.42,70.03125,275.609375,291.265625,
"host+('guest_1', 'guest_2')",1,3,170791.9,144330.33,297.14093,144330.33,178.92188,415.984375,417.3125,
"host+('guest_1', 'guest_2')",1,4,165099.05,143914.1,296.64548,143914.1,276.71875,566.125,566.09375,
"host+('guest_1', 'guest_2')",1,5,155299.16,143447.5,296.08783,143447.5,398.04688,768.25,715.390625,
"host+('guest_1', 'guest_2')",1,6,164392.48,142923.36,295.4591,142923.36,524.7344,919.984375,902.0,
"host+('guest_1', 'guest_2')",1,7,161795.8,142311.75,294.72247,142311.75,709.7031,1133.015625,1106.765625,
"host+('guest_1', 'guest_2')",1,8,157159.36,141614.56,293.87967,141614.56,875.0625,1450.59375,1381.0,
"host+('guest_1', 'guest_2')",1,9,163952.92,140802.58,292.89453,140802.58,1120.0781,1749.46875,1668.0,
"host+('guest_1', 'guest_2')",1,10,158358.36,139847.53,291.74323,139847.53,1274.5156,2071.390625,1884.765625,
"host+('guest_1', 'guest_2')",1,11,166454.3,138743.67,290.44232,138743.67,1540.2031,2484.578125,2365.609375,
"host+('guest_1', 'guest_2')",1,12,153088.39,137455.72,288.92038,137455.72,1864.3906,2956.265625,2792.28125,
"host+('guest_1', 'guest_2')",1,13,154110.45,136000.25,287.18845,136000.25,2242.0625,3572.0625,3117.515625,
"host+('guest_1', 'guest_2')",1,14,160624.47,134350.89,285.20874,134350.89,2610.125,4267.234375,3732.234375,
"host+('guest_1', 'guest_2')",1,15,150511.66,132464.81,282.94934,132464.81,3126.5156,4842.40625,4288.1875,
"host+('guest_1', 'guest_2')",1,16,153369.39,130331.1,280.3881,130331.1,3700.9922,5657.3828125,5011.6171875,
"host+('guest_1', 'guest_2')",1,17,147189.83,127971.41,277.53857,127971.41,4334.25,6612.203125,5837.828125,
"host+('guest_1', 'guest_2')",1,18,145038.78,125382.83,274.40988,125382.83,4974.8047,7492.875,6659.71875,
"host+('guest_1', 'guest_2')",1,19,137555.72,122516.336,270.9088,122516.336,5731.3438,8427.15625,7300.40625,
"host+('guest_1', 'guest_2')",1,20,132314.4,119404.695,267.0543,119404.695,6548.2734,9727.2578125,8434.1015625,
"host+('guest_1', 'guest_2')",1,21,137009.23,116046.6,262.92746,116046.6,7459.8906,10629.796875,9090.2265625,
"host+('guest_1', 'guest_2')",1,22,133477.05,112370.76,258.39526,112370.76,8600.18,11414.90625,10439.46875,
"host+('guest_1', 'guest_2')",1,23,130300.14,108441.16,253.48796,108441.16,9785.094,13081.640625,11136.140625,
"host+('guest_1', 'guest_2')",1,24,127143.98,104266.94,248.23851,104266.94,11283.227,14574.578125,12031.9375,
"host+('guest_1', 'guest_2')",1,25,117119.54,99977.32,242.87413,99977.32,12263.352,15314.0234375,12953.5078125,
"host+('guest_1', 'guest_2')",1,26,109057.555,95496.76,237.18318,95496.76,14150.211,16798.515625,14415.8515625,
"host+('guest_1', 'guest_2')",1,27,96918.85,90985.22,231.38776,90985.22,15764.391,17498.234375,15400.2109375,
"host+('guest_1', 'guest_2')",1,28,98339.484,86604.64,225.74937,86604.64,17359.812,18424.4609375,15999.953125,
"host+('guest_1', 'guest_2')",1,29,92663.42,82229.77,220.14738,82229.77,18590.328,18788.5078125,16824.96875,
"host+('guest_1', 'guest_2')",1,30,95751.805,77892.47,214.4329,77892.47,20866.844,19247.8359375,17035.1484375,
"host+('guest_1', 'guest_2')",1,31,87920.32,73696.79,209.00969,73696.79,23097.133,19569.09375,17767.3125,
"host+('guest_1', 'guest_2')",1,32,84694.64,69682.3,203.6716,69682.3,24694.023,20008.6171875,17140.671875,
"host+('guest_1', 'guest_2')",1,33,80656.08,65796.164,198.24806,65796.164,27299.21,18893.796875,16825.328125,
"host+('guest_1', 'guest_2')",1,34,67438.695,62148.03,192.94904,62148.03,29431.281,19072.0625,17828.515625,
"host+('guest_1', 'guest_2')",1,35,63415.57,58875.516,187.93141,58875.516,31912.32,18260.046875,17688.203125,
"host+('guest_1', 'guest_2')",1,36,72734.88,55761.934,182.85736,55761.934,35259.816,18275.95703125,18109.30859375,
"host+('guest_1', 'guest_2')",1,37,58540.48,52705.98,177.83351,52705.98,36606.027,16536.26953125,17179.85546875,
"host+('guest_1', 'guest_2')",1,38,56451.348,49847.8,173.00542,49847.8,39106.59,17108.41015625,16918.82421875,
"host+('guest_1', 'guest_2')",1,39,58660.508,47075.32,168.11203,47075.32,41490.914,15461.90625,16308.1015625,
"host+('guest_1', 'guest_2')",1,40,49610.227,44330.62,163.14146,44330.62,44507.66,15549.72265625,15877.09375,
"host+('guest_1', 'guest_2')",1,41,47228.48,41683.84,158.08943,41683.84,46566.027,14845.63671875,16043.75,
"host+('guest_1', 'guest_2')",1,42,44932.746,39086.133,153.00558,39086.133,48487.656,13990.0703125,15999.52734375,
"host+('guest_1', 'guest_2')",1,43,44212.53,36509.234,147.80173,36509.234,50942.016,13925.7265625,16270.80078125,
"host+('guest_1', 'guest_2')",1,44,39270.09,33844.945,142.26282,33844.945,55687.53,13293.69921875,15647.7890625,
"host+('guest_1', 'guest_2')",1,45,33965.406,31257.438,136.59033,31257.438,57041.516,12563.91796875,15859.91796875,
"host+('guest_1', 'guest_2')",1,46,36132.508,28778.49,130.96199,28778.49,59831.25,12874.740234375,16656.599609375,
"host+('guest_1', 'guest_2')",1,47,29018.553,26246.46,125.012054,26246.46,62402.21,11465.44140625,17119.8984375,
"host+('guest_1', 'guest_2')",1,48,27626.953,23867.656,119.207375,23867.656,64438.4,11571.24609375,16728.5703125,
"host+('guest_1', 'guest_2')",1,49,23439.312,21586.89,113.37144,21586.89,65407.89,12361.953125,16241.6328125,
"host+('guest_1', 'guest_2')",1,50,21832.09,19466.662,107.638466,19466.662,68875.31,12417.3984375,17319.009765625,
"host+('guest_1', 'guest_2')",1,51,20548.373,17449.854,101.92652,17449.854,71154.12,12109.693359375,18038.830078125,
"host+('guest_1', 'guest_2')",1,52,18617.74,15504.208,96.14626,15504.208,69884.36,11750.9208984375,17239.1953125,
"host+('guest_1', 'guest_2')",1,53,14858.092,13650.693,90.31084,13650.693,73703.516,11724.9765625,18115.765625,
"host+('guest_1', 'guest_2')",1,54,14083.326,12003.12,84.73888,12003.12,74325.02,10817.8974609375,18443.53125,
"host+('guest_1', 'guest_2')",1,55,12527.252,10459.6455,79.18012,10459.6455,79074.89,11436.2705078125,19035.47265625,
"host+('guest_1', 'guest_2')",1,56,10000.601,9057.755,73.854546,9057.755,79094.28,11331.1806640625,18391.671875,
"host+('guest_1', 'guest_2')",1,57,9566.151,7853.363,68.86094,7853.363,81098.53,11404.861328125,18378.580078125,
"host+('guest_1', 'guest_2')",1,58,8528.545,6711.184,63.75698,6711.184,82199.75,11073.146484375,18939.509765625,
"host+('guest_1', 'guest_2')",1,59,6668.1396,5689.318,58.861908,5689.318,82379.12,10548.474609375,18632.4140625,
"host+('guest_1', 'guest_2')",1,60,5389.1084,4848.9404,54.472553,4848.9404,82910.35,10280.8544921875,20162.05078125,
"host+('guest_1', 'guest_2')",1,61,4460.1704,4169.0635,50.559,4169.0635,82526.914,10480.2099609375,19336.74609375,
"host+('guest_1', 'guest_2')",1,62,4175.9136,3629.269,47.197227,3629.269,84132.57,10246.40234375,19771.783203125,
"host+('guest_1', 'guest_2')",1,63,3506.4612,3167.7417,44.24566,3167.7417,87656.57,10424.310546875,20008.111328125,
"host+('guest_1', 'guest_2')",1,64,3070.7263,2800.7368,41.7288,2800.7368,87439.13,10071.900390625,20950.44140625,
"host+('guest_1', 'guest_2')",1,65,2641.0554,2496.7334,39.45112,2496.7334,84748.91,10355.041015625,20919.05859375,
"host+('guest_1', 'guest_2')",1,66,2532.592,2254.8723,37.50556,2254.8723,82451.74,9852.2724609375,21577.505859375,
"host+('guest_1', 'guest_2')",1,67,2095.9744,2057.621,35.906406,2057.621,85818.59,9420.45703125,21120.95703125,
"host+('guest_1', 'guest_2')",1,68,2132.3801,1904.1368,34.635178,1904.1368,85574.414,9769.2783203125,21731.6015625,
"host+('guest_1', 'guest_2')",1,69,1817.8552,1778.8813,33.592377,1778.8813,88442.42,9851.830078125,22157.142578125,
"host+('guest_1', 'guest_2')",1,70,1753.0663,1680.3098,32.730286,1680.3098,86590.99,9576.9951171875,21985.77734375,
"host+('guest_1', 'guest_2')",1,71,1698.7523,1597.1361,31.973473,1597.1361,88031.734,9500.1494140625,21772.306640625,
"host+('guest_1', 'guest_2')",1,72,1617.5739,1524.4398,31.293592,1524.4398,87603.664,9305.99609375,22242.92578125,
"host+('guest_1', 'guest_2')",1,73,1513.7701,1465.6453,30.750586,1465.6453,84906.18,9283.4052734375,22627.173828125,
"host+('guest_1', 'guest_2')",1,74,1445.2723,1414.8992,30.27256,1414.8992,89157.55,9321.642578125,22846.77734375,
"host+('guest_1', 'guest_2')",1,75,1426.5193,1371.2792,29.862514,1371.2792,85844.05,9049.3544921875,22934.060546875,
"host+('guest_1', 'guest_2')",1,76,1413.9707,1332.7179,29.482471,1332.7179,89202.43,8986.5400390625,22799.599609375,
"host+('guest_1', 'guest_2')",1,77,1366.9562,1297.0557,29.115616,1297.0557,89811.055,9168.3818359375,23582.8671875,
"host+('guest_1', 'guest_2')",1,78,1296.6233,1264.0012,28.771029,1264.0012,87301.75,8847.650390625,23887.849609375,
"host+('guest_1', 'guest_2')",1,79,1333.736,1233.8488,28.448065,1233.8488,86640.72,8723.0625,24352.033203125,
"host+('guest_1', 'guest_2')",1,80,1360.1221,1203.3488,28.118896,1203.3488,86983.28,8486.2138671875,23503.734375,
"host+('guest_1', 'guest_2')",1,81,1319.2958,1174.6449,27.79065,1174.6449,87104.73,8467.4521484375,24921.26953125,
"host+('guest_1', 'guest_2')",1,82,1238.4738,1149.062,27.476019,1149.062,86508.14,8523.35546875,24796.26953125,
"host+('guest_1', 'guest_2')",1,83,1225.3201,1125.902,27.192532,1125.902,86426.47,8370.77734375,24967.0703125,
"host+('guest_1', 'guest_2')",1,84,1158.5256,1104.012,26.936932,1104.012,87808.305,8233.0478515625,24854.16796875,
"host+('guest_1', 'guest_2')",1,85,1209.4578,1083.1753,26.67781,1083.1753,86306.61,8032.04150390625,25168.484375,
"host+('guest_1', 'guest_2')",1,86,1125.5966,1060.3152,26.424515,1060.3152,85479.52,7757.203125,24905.619140625,
"host+('guest_1', 'guest_2')",1,87,1142.4977,1039.908,26.188177,1039.908,86778.016,8061.7568359375,25509.787109375,
"host+('guest_1', 'guest_2')",1,88,1064.7819,1019.72754,25.93896,1019.72754,85237.914,7745.2353515625,24877.0859375,
"host+('guest_1', 'guest_2')",1,89,1050.6595,1000.4731,25.708591,1000.4731,85709.37,7846.60302734375,25374.87109375,
"host+('guest_1', 'guest_2')",1,90,1055.4447,981.3962,25.487322,981.3962,85288.164,7886.05810546875,25655.759765625,
"host+('guest_1', 'guest_2')",1,91,1007.0661,963.9051,25.280731,963.9051,87392.68,7744.955078125,25316.095703125,
"host+('guest_1', 'guest_2')",1,92,1027.134,948.65656,25.083044,948.65656,82656.44,7458.19482421875,27087.419921875,
"host+('guest_1', 'guest_2')",1,93,988.5796,930.8166,24.875916,930.8166,88339.16,7332.615234375,25587.779296875,
"host+('guest_1', 'guest_2')",1,94,961.0943,915.418,24.67042,915.418,85321.53,7331.7333984375,27160.900390625,
"host+('guest_1', 'guest_2')",1,95,956.38293,901.44495,24.468466,901.44495,85718.086,7366.51123046875,26109.62890625,
"host+('guest_1', 'guest_2')",1,96,964.6713,888.7668,24.253937,888.7668,85388.195,7338.9638671875,25909.787109375,
"host+('guest_1', 'guest_2')",1,97,987.39215,872.24225,24.026587,872.24225,87622.05,7019.556640625,26539.482421875,
"host+('guest_1', 'guest_2')",1,98,932.44324,857.99524,23.812023,857.99524,87948.39,7051.09716796875,25701.54296875,
"host+('guest_1', 'guest_2')",1,99,921.5331,842.5204,23.601519,842.5204,85030.81,7109.84912109375,26610.76171875,
"host+('guest_1', 'guest_2')",1,100,859.89197,828.025,23.398827,828.025,86510.98,7271.15869140625,26748.400390625,
"host+('guest_1', 'guest_3')",1,1,168555.42,144927.58,297.93066,144927.58,199.51562,103.78125,,118.296875
"host+('guest_1', 'guest_3')",1,2,175671.61,144582.22,297.52603,144582.22,326.29688,267.703125,,198.0625
"host+('guest_1', 'guest_3')",1,3,182852.66,144212.6,297.09363,144212.6,424.59375,388.21875,,288.171875
"host+('guest_1', 'guest_3')",1,4,157920.86,143802.25,296.6126,143802.25,584.6406,552.09375,,385.125
