experiment,repetition,round,training_loss,test_mse,test_mae,baseline_ablation_mse,ablation_host,ablation_guest_1,ablation_guest_2,ablation_guest_3
"host+('guest_1', 'guest_2', 'guest_3')",1,22,132664.88,107271.35,251.98239,107271.35,9794.742,9177.015625,8422.6328125,6249.6796875
"host+('guest_1', 'guest_2', 'guest_3')",1,23,119928.33,103041.27,246.6129,103041.27,10991.719,10235.0625,9414.0703125,6678.2578125
"host+('guest_1', 'guest_2', 'guest_3')",1,24,107497.484,98625.6,240.99037,98625.6,12031.172,10735.8671875,10334.78125,6929.3671875
"host+('guest_1', 'guest_2', 'guest_3')",1,25,117557.945,94167.26,235.24965,94167.26,13478.578,11932.0625,10917.28125,7502.734375
"host+('guest_1', 'guest_2', 'guest_3')",1,26,99114.12,89663.53,229.49127,89663.53,15208.875,12512.1484375,11256.71875,7748.8515625
"host+('guest_1', 'guest_2', 'guest_3')",1,27,100180.375,85201.766,223.77571,85201.766,16736.844,13058.640625,12111.5546875,7797.625
"host+('guest_1', 'guest_2', 'guest_3')",1,28,135392.02,80733.46,218.03334,80733.46,18673.547,13065.7109375,12886.15625,7654.8515625
"host+('guest_1', 'guest_2', 'guest_3')",1,29,91293.37,76215.34,212.18275,76215.34,20073.266,12775.296875,13305.140625,7785.78125
"host+('guest_1', 'guest_2', 'guest_3')",1,30,83489.79,72246.625,206.9966,72246.625,22594.969,13087.7109375,12740.765625,7344.1484375
"host+('guest_1', 'guest_2', 'guest_3')",1,31,75840.87,68601.32,201.90103,68601.32,24129.54,13730.484375,12977.40625,7030.8203125
"host+('guest_1', 'guest_2', 'guest_3')",1,32,73650.375,65383.777,197.1786,65383.777,25808.629,13268.40234375,12667.29296875,6560.62109375
"host+('guest_1', 'guest_2', 'guest_3')",1,33,71086.016,62416.03,192.7657,62416.03,27879.29,11842.7109375,11994.90625,6451.9375
"host+('guest_1', 'guest_2', 'guest_3')",1,34,68974.664,59727.9,188.51518,59727.9,29544.164,11441.9453125,12671.703125,5801.46484375
"host+('guest_1', 'guest_2', 'guest_3')",1,35,66775.31,57219.19,184.47643,57219.19,31765.941,10002.76953125,11475.54296875,5449.8203125
"host+('guest_1', 'guest_2', 'guest_3')",1,36,61242.316,54759.47,180.4558,54759.47,33926.242,9869.35546875,10836.6015625,4490.21875
"host+('guest_1', 'guest_2', 'guest_3')",1,37,61496.996,52358.44,176.41019,52358.44,36122.285,9611.3671875,10903.95703125,4269.71484375
"host+('guest_1', 'guest_2', 'guest_3')",1,38,61563.77,49944.26,172.2818,49944.26,38645.793,9314.37109375,10579.63671875,3875.1015625
"host+('guest_1', 'guest_2', 'guest_3')",1,39,62285.285,47502.0,168.10388,47502.0,40830.195,8916.3125,10239.27734375,3353.83984375
"host+('guest_1', 'guest_2', 'guest_3')",1,40,51590.758,44971.594,163.6266,44971.594,43682.97,8282.84765625,10223.10546875,2694.85546875
"host+('guest_1', 'guest_2', 'guest_3')",1,41,46830.6,42556.1,159.14255,42556.1,45683.03,8392.0546875,9715.81640625,2477.69140625
"host+('guest_1', 'guest_2', 'guest_3')",1,42,49663.32,40187.707,154.57726,40187.707,47069.45,7009.7421875,9544.50390625,2395.70703125
"host+('guest_1', 'guest_2', 'guest_3')",1,43,43564.65,37752.44,149.77357,37752.44,50833.55,6938.90625,9699.22265625,2435.98046875
"host+('guest_1', 'guest_2', 'guest_3')",1,44,39969.137,35326.773,144.83916,35326.773,52276.195,7357.984375,10215.65625,2350.47265625
"host+('guest_1', 'guest_2', 'guest_3')",1,45,36771.71,32937.688,139.79106,32937.688,54403.055,7371.39453125,9987.234375,2092.1328125
"host+('guest_1', 'guest_2', 'guest_3')",1,46,34452.336,30625.955,134.68097,30625.955,57037.625,7845.533203125,9959.357421875,2104.375
"host+('guest_1', 'guest_2', 'guest_3')",1,47,33684.816,28359.707,129.48082,28359.707,59208.418,7655.390625,10009.484375,2224.525390625
"host+('guest_1', 'guest_2', 'guest_3')",1,48,31606.076,26048.547,124.068375,26048.547,61570.18,7708.6796875,9772.73046875,2350.8515625
"host+('guest_1', 'guest_2', 'guest_3')",1,49,26172.588,23809.686,118.653145,23809.686,63947.297,8015.205078125,11151.619140625,2264.5625
"host+('guest_1', 'guest_2', 'guest_3')",1,50,28165.625,21657.305,113.16473,21657.305,66472.95,8149.611328125,11057.41015625,2185.84375
"host+('guest_1', 'guest_2', 'guest_3')",1,51,22749.24,19498.584,107.3481,19498.584,67620.22,7296.427734375,11346.119140625,2148.544921875
"host+('guest_1', 'guest_2', 'guest_3')",1,52,21750.295,17466.412,101.53807,17466.412,71001.164,7924.724609375,11294.828125,1998.212890625
"host+('guest_1', 'guest_2', 'guest_3')",1,53,18886.396,15554.823,95.81456,15554.823,71905.39,7594.7255859375,11273.2431640625,2255.1474609375
"host+('guest_1', 'guest_2', 'guest_3')",1,54,16674.908,13763.776,90.134155,13763.776,73363.14,6986.9951171875,11223.4384765625,1977.146484375
"host+('guest_1', 'guest_2', 'guest_3')",1,55,14117.516,12124.355,84.52909,12124.355,73552.91,7512.20703125,11861.19921875,2280.8525390625
"host+('guest_1', 'guest_2', 'guest_3')",1,56,11848.343,10656.021,79.15791,10656.021,76240.32,7073.095703125,11773.376953125,1925.4658203125
"host+('guest_1', 'guest_2', 'guest_3')",1,57,11049.739,9366.142,74.10906,9366.142,77496.5,7422.0830078125,11857.3349609375,2065.150390625
"host+('guest_1', 'guest_2', 'guest_3')",1,58,10442.297,8184.707,69.245834,8184.707,78265.94,6968.498046875,12184.837890625,1892.9794921875
"host+('guest_1', 'guest_2', 'guest_3')",1,59,8034.3276,7077.201,64.373146,7077.201,80969.875,7055.3232421875,12334.0703125,2151.849609375
"host+('guest_1', 'guest_2', 'guest_3')",1,60,7094.151,6147.6533,59.976078,6147.6533,81353.19,7186.1767578125,12677.0205078125,1886.96240234375
"host+('guest_1', 'guest_2', 'guest_3')",1,61,6449.8257,5348.371,55.92769,5348.371,81944.125,6877.912109375,12688.248046875,1885.46240234375
"host+('guest_1', 'guest_2', 'guest_3')",1,62,5795.243,4633.3276,52.043816,4633.3276,80925.13,7066.47705078125,12477.17578125,1888.716796875
"host+('guest_1', 'guest_2', 'guest_3')",1,63,4443.7485,4027.1592,48.57409,4027.1592,83218.82,7132.2890625,13014.6220703125,1848.810546875
"host+('guest_1', 'guest_2', 'guest_3')",1,64,4033.8743,3544.3613,45.516476,3544.3613,85461.98,6968.8935546875,13221.705078125,1693.52099609375
"host+('guest_1', 'guest_2', 'guest_3')",1,65,4153.852,3128.0203,42.72547,3128.0203,82394.23,7191.80078125,12741.890625,1937.686767578125
"host+('guest_1', 'guest_2', 'guest_3')",1,66,3345.5417,2742.566,40.052002,2742.566,85377.02,6861.35400390625,12670.927734375,1911.19140625
"host+('guest_1', 'guest_2', 'guest_3')",1,67,2892.2825,2455.8699,37.857773,2455.8699,85637.51,7080.0107421875,13900.015625,1941.899658203125
"host+('guest_1', 'guest_2', 'guest_3')",1,68,2382.7778,2237.4917,36.037212,2237.4917,86020.445,7070.03955078125,13257.5625,1889.44873046875
"host+('guest_1', 'guest_2', 'guest_3')",1,69,2299.4648,2069.8308,34.46358,2069.8308,85081.734,6975.5947265625,14011.98828125,1953.11083984375
"host+('guest_1', 'guest_2', 'guest_3')",1,70,2094.8943,1936.3303,33.173782,1936.3303,86269.01,6898.1923828125,13805.9658203125,1892.764404296875
"host+('guest_1', 'guest_2', 'guest_3')",1,71,2073.1165,1830.6006,32.194397,1830.6006,87215.07,7340.1904296875,14296.5986328125,1843.227783203125
"host+('guest_1', 'guest_2', 'guest_3')",1,72,1835.7145,1745.8527,31.396227,1745.8527,86139.01,6925.3994140625,14759.2373046875,1849.1695556640625
"host+('guest_1', 'guest_2', 'guest_3')",1,73,1887.1635,1678.2852,30.764463,1678.2852,85989.34,6907.15625,14552.7333984375,1916.799072265625
"host+('guest_1', 'guest_2', 'guest_3')",1,74,1762.5463,1623.4221,30.249023,1623.4221,87594.04,6780.58984375,14805.638671875,1908.366455078125
"host+('guest_1', 'guest_2', 'guest_3')",1,75,1679.3529,1572.8773,29.775764,1572.8773,88384.59,6655.99951171875,15586.84765625,1909.1929931640625
"host+('guest_1', 'guest_2', 'guest_3')",1,76,1749.6504,1526.9972,29.3328,1526.9972,86012.35,7023.7294921875,15479.8544921875,1804.6451416015625
"host+('guest_1', 'guest_2', 'guest_3')",1,77,1662.0858,1483.6432,28.91463,1483.6432,84856.36,6786.12646484375,15346.2998046875,1783.7930908203125
"host+('guest_1', 'guest_2', 'guest_3')",1,78,1644.0756,1444.5615,28.52985,1444.5615,88001.875,6901.3203125,15885.8310546875,1767.19921875
"host+('guest_1', 'guest_2', 'guest_3')",1,79,1491.6217,1411.0889,28.204319,1411.0889,87176.5,6543.4501953125,16179.2998046875,1783.018798828125
"host+('guest_1', 'guest_2', 'guest_3')",1,80,1507.5634,1378.4028,27.881502,1378.4028,85392.234,6513.0048828125,16048.484375,1636.999267578125
"host+('guest_1', 'guest_2', 'guest_3')",1,81,1586.1501,1343.6141,27.53131,1343.6141,89601.76,6879.1845703125,16342.6220703125,1718.7244873046875
"host+('guest_1', 'guest_2', 'guest_3')",1,82,1508.0807,1312.1995,27.219938,1312.1995,83977.68,6704.55078125,16015.701171875,1647.5341796875
"host+('guest_1', 'guest_2', 'guest_3')",1,83,1385.237,1280.2596,26.898285,1280.2596,85100.945,6490.08056640625,15998.4140625,1579.6129150390625
"host+('guest_1', 'guest_2', 'guest_3')",1,84,1458.2375,1250.2585,26.585445,1250.2585,86146.16,6809.560546875,16652.283203125,1577.210693359375
"host+('guest_1', 'guest_2', 'guest_3')",1,85,1354.9636,1221.2599,26.291004,1221.2599,87450.375,6850.81982421875,16995.673828125,1525.0484619140625
"host+('guest_1', 'guest_2', 'guest_3')",1,86,1294.4407,1194.3779,26.020306,1194.3779,87796.66,6758.9462890625,16504.046875,1537.604248046875
"host+('guest_1', 'guest_2', 'guest_3')",1,87,1363.1085,1170.2814,25.770075,1170.2814,88385.37,6823.8740234375,17488.404296875,1472.2093505859375
"host+('guest_1', 'guest_2', 'guest_3')",1,88,1268.2578,1146.5293,25.528898,1146.5293,85922.46,6522.46630859375,17603.375,1472.117919921875
"host+('guest_1', 'guest_2', 'guest_3')",1,89,1284.5857,1123.7263,25.303333,1123.7263,84249.805,6468.810546875,16671.06640625,1468.97265625
"host+('guest_1', 'guest_2', 'guest_3')",1,90,1155.0714,1098.9651,25.046944,1098.9651,85270.06,6560.7490234375,17224.02734375,1390.6484375
"host+('guest_1', 'guest_2', 'guest_3')",1,91,1182.9221,1075.318,24.790096,1075.318,86174.484,6490.89501953125,17327.615234375,1416.7928466796875
"host+('guest_1', 'guest_2', 'guest_3')",1,92,1195.9071,1054.4877,24.545584,1054.4877,85769.37,6438.62890625,17202.896484375,1379.7076416015625
"host+('guest_1', 'guest_2', 'guest_3')",1,93,1198.9746,1034.6577,24.318926,1034.6577,87915.125,6513.21044921875,17323.71875,1350.047119140625
"host+('guest_1', 'guest_2', 'guest_3')",1,94,1199.7966,1012.5592,24.07382,1012.5592,86206.68,6341.2080078125,17094.216796875,1369.4266357421875
"host+('guest_1', 'guest_2', 'guest_3')",1,95,1121.7224,989.013,23.810154,989.013,86306.71,6430.90380859375,17540.51953125,1370.77001953125
"host+('guest_1', 'guest_2', 'guest_3')",1,96,1085.4008,969.5323,23.591005,969.5323,86849.79,6644.4423828125,17632.306640625,1338.55517578125
"host+('guest_1', 'guest_2', 'guest_3')",1,97,1052.1951,950.05774,23.380701,950.05774,88501.4,6390.27734375,18125.880859375,1292.4324951171875
"host+('guest_1', 'guest_2', 'guest_3')",1,98,1021.9531,928.9365,23.141972,928.9365,84292.66,6358.01806640625,18398.30078125,1223.364990234375
"host+('guest_1', 'guest_2', 'guest_3')",1,99,1069.8857,910.2063,22.929361,910.2063,86570.914,6242.87890625,17785.021484375,1233.6357421875
"host+('guest_1', 'guest_2', 'guest_3')",1,100,1021.6331,893.3117,22.735735,893.3117,87962.766,6288.224609375,18217.80859375,1320.1083984375
"host+('guest_1', 'guest_2')",1,1,159873.86,145148.0,298.15598,145148.0,9.921875,134.875,45.984375,
"host+('guest_1', 'guest_2')",1,2,166091.75,144857.6,297.8195,144857.6,105.28125,230.046875,156.125,
"host+('guest_1', 'guest_2')",1,3,162325.55,144554.5,297.46777,144554.5,188.59375,347.9375,268.328125,
"host+('guest_1', 'guest_2')",1,4,158604.39,144224.64,297.08322,144224.64,279.57812,462.34375,372.34375,
"host+('guest_1', 'guest_2')",1,5,158251.78,143857.22,296.65405,143857.22,378.42188,588.25,504.890625,
"host+('guest_1', 'guest_2')",1,6,164100.78,143438.92,296.16418,143438.92,489.84375,728.9375,650.90625,
"host+('guest_1', 'guest_2')",1,7,157843.17,142950.95,295.59348,142950.95,623.09375,919.203125,802.984375,
"host+('guest_1', 'guest_2')",1,8,164477.03,142377.73,294.91956,142377.73,810.71875,1067.203125,1028.828125,
"host+('guest_1', 'guest_2')",1,9,159038.39,141704.08,294.1247,141704.08,997.0,1364.765625,1281.546875,
"host+('guest_1', 'guest_2')",1,10,167909.55,140913.73,293.18845,140913.73,1186.2969,1639.875,1566.828125,
"host+('guest_1', 'guest_2')",1,11,153588.58,139982.34,292.08636,139982.34,1452.5781,1956.953125,1897.765625,
"host+('guest_1', 'guest_2')",1,12,151449.4,138921.22,290.83667,138921.22,1770.5938,2250.8125,2235.046875,
"host+('guest_1', 'guest_2')",1,13,158380.72,137701.02,289.4269,137701.02,2039.2188,2697.421875,2605.109375,
"host+('guest_1', 'guest_2')",1,14,162880.75,136277.72,287.777,136277.72,2400.8594,3155.59375,3110.078125,
"host+('guest_1', 'guest_2')",1,15,148934.7,134638.55,285.8656,134638.55,2891.0156,3563.296875,3646.3125,
"host+('guest_1', 'guest_2')",1,16,153863.02,132799.78,283.69614,132799.78,3459.3594,4172.84375,4351.140625,
"host+('guest_1', 'guest_2')",1,17,154697.9,130690.67,281.2097,130690.67,4127.6875,4900.84375,5218.671875,
"host+('guest_1', 'guest_2')",1,18,144342.72,128348.164,278.44754,128348.164,4721.086,5674.9921875,5983.0390625,
"host+('guest_1', 'guest_2')",1,19,137704.39,125751.586,275.35995,125751.586,5518.1016,6466.4609375,6499.8359375,
"host+('guest_1', 'guest_2')",1,20,140699.64,122890.88,271.93988,122890.88,6262.1094,7294.8984375,7699.3125,
"host+('guest_1', 'guest_2')",1,21,133307.33,119691.08,268.0805,119691.08,7101.8047,8163.328125,8750.828125,
"host+('guest_1', 'guest_2')",1,22,140617.73,116228.84,263.8105,116228.84,8287.352,9684.0234375,9552.3125,
"host+('guest_1', 'guest_2')",1,23,135296.23,112453.94,259.19595,112453.94,9439.805,10193.578125,10583.3671875,
"host+('guest_1', 'guest_2')",1,24,139149.88,108378.164,254.15492,108378.164,10692.289,11795.1953125,12178.375,
"host+('guest_1', 'guest_2')",1,25,129886.15,104064.8,248.66899,104064.8,12128.305,12659.6796875,12644.0625,
"host+('guest_1', 'guest_2')",1,26,111232.234,99468.984,242.79819,99468.984,13756.031,14072.0625,14160.1796875,
"host+('guest_1', 'guest_2')",1,27,110221.336,94856.17,236.9363,94856.17,14805.164,15160.234375,14911.0,
"host+('guest_1', 'guest_2')",1,28,103245.98,90148.97,230.81662,90148.97,17093.484,16174.8359375,17020.5703125,
"host+('guest_1', 'guest_2')",1,29,100362.2,85388.445,224.58441,85388.445,19165.07,16425.34375,17644.421875,
"host+('guest_1', 'guest_2')",1,30,93212.875,80637.195,218.37917,80637.195,20465.945,17411.9375,18854.78125,
"host+('guest_1', 'guest_2')",1,31,84874.14,75945.305,212.11504,75945.305,22277.727,18044.0859375,18086.25,
"host+('guest_1', 'guest_2')",1,32,80631.5,71478.875,206.0862,71478.875,24192.352,18097.40625,20007.421875,
"host+('guest_1', 'guest_2')",1,33,94187.14,67240.984,200.20593,67240.984,26572.523,19410.171875,19728.046875,
"host+('guest_1', 'guest_2')",1,34,76917.42,62991.56,194.10924,62991.56,29047.715,19320.83203125,19244.23046875,
"host+('guest_1', 'guest_2')",1,35,76926.54,59082.594,188.18474,59082.594,31457.406,18555.765625,19979.3828125,
"host+('guest_1', 'guest_2')",1,36,72142.016,55423.832,182.42953,55423.832,34053.05,18249.84765625,18857.52734375,
"host+('guest_1', 'guest_2')",1,37,65720.58,52029.586,176.89027,52029.586,37134.85,18053.3203125,19116.375,
"host+('guest_1', 'guest_2')",1,38,57323.652,48907.723,171.5504,48907.723,39134.332,16866.29296875,18503.43359375,
"host+('guest_1', 'guest_2')",1,39,54344.008,45991.777,166.37251,45991.777,42353.426,16506.5703125,18297.67578125,
"host+('guest_1', 'guest_2')",1,40,56373.84,43254.734,161.32518,43254.734,43858.93,16049.3203125,17820.71875,
"host+('guest_1', 'guest_2')",1,41,45805.63,40468.047,156.0751,40468.047,47398.35,14941.953125,17091.47265625,
"host+('guest_1', 'guest_2')",1,42,42462.273,37884.664,150.93117,37884.664,49551.14,14968.50390625,16998.4921875,
"host+('guest_1', 'guest_2')",1,43,49114.367,35365.68,145.72281,35365.68,52423.914,13919.1875,16517.1640625,
"host+('guest_1', 'guest_2')",1,44,38941.934,32696.795,140.11931,32696.795,54007.305,13971.638671875,17068.560546875,
"host+('guest_1', 'guest_2')",1,45,35078.473,30188.078,134.55974,30188.078,56450.04,12744.3671875,17414.109375,
"host+('guest_1', 'guest_2')",1,46,33008.637,27776.63,128.9866,27776.63,59457.25,12623.673828125,17944.685546875,
"host+('guest_1', 'guest_2')",1,47,29553.031,25429.959,123.34678,25429.959,60655.65,12771.369140625,17082.310546875,
"host+('guest_1', 'guest_2')",1,48,28844.344,23172.236,117.63063,23172.236,63985.92,13182.443359375,17165.865234375,
"host+('guest_1', 'guest_2')",1,49,25994.557,20918.11,111.70716,20918.11,66000.49,12655.31640625,16896.453125,
"host+('guest_1', 'guest_2')",1,50,26964.844,18712.023,105.670715,18712.023,65049.15,12455.515625,16025.4609375,
"host+('guest_1', 'guest_2')",1,51,18477.025,16548.754,99.419846,16548.754,70046.8,13148.49609375,17146.265625,
"host+('guest_1', 'guest_2')",1,52,17015.31,14644.524,93.48989,14644.524,72445.086,12857.8974609375,17860.66796875,
"host+('guest_1', 'guest_2')",1,53,13985.411,12945.098,87.77735,12945.098,74088.42,12385.52734375,17840.11328125,
"host+('guest_1', 'guest_2')",1,54,13046.602,11440.266,82.39892,11440.266,76450.79,12906.8203125,18201.591796875,
"host+('guest_1', 'guest_2')",1,55,11365.612,10050.735,77.13347,10050.735,77783.39,11859.4677734375,17302.51953125,
"host+('guest_1', 'guest_2')",1,56,9700.808,8779.989,71.9971,8779.989,77889.27,11891.9248046875,18148.71875,
"host+('guest_1', 'guest_2')",1,57,9427.211,7645.8384,67.1095,7645.8384,78508.53,11695.365234375,18294.58984375,
"host+('guest_1', 'guest_2')",1,58,7345.333,6567.186,62.2786,6567.186,80057.664,12030.025390625,17726.283203125,
"host+('guest_1', 'guest_2')",1,59,6511.6953,5644.6685,57.782936,5644.6685,79969.69,11274.916015625,18157.6328125,
"host+('guest_1', 'guest_2')",1,60,5354.345,4841.687,53.543148,4841.687,81394.766,11712.904296875,18970.34375,
"host+('guest_1', 'guest_2')",1,61,5112.032,4161.0723,49.653576,4161.0723,82373.266,12053.4287109375,18525.279296875,
"host+('guest_1', 'guest_2')",1,62,3925.9036,3549.26,45.915478,3549.26,84685.66,11680.6318359375,18660.93359375,
"host+('guest_1', 'guest_2')",1,63,3294.8997,3049.4448,42.63978,3049.4448,83297.05,11884.083984375,18869.77734375,
"host+('guest_1', 'guest_2')",1,64,2978.5627,2641.0413,39.8,2641.0413,84313.14,11750.7451171875,19264.138671875,
"host+('guest_1', 'guest_2')",1,65,2556.826,2301.9177,37.34725,2301.9177,85666.164,11684.7275390625,18886.8203125,
"host+('guest_1', 'guest_2')",1,66,2153.2222,2015.9344,35.120487,2015.9344,86959.1,11247.837890625,19131.041015625,
"host+('guest_1', 'guest_2')",1,67,1950.8484,1793.3376,33.275944,1793.3376,84662.18,11875.962890625,19082.048828125,
"host+('guest_1', 'guest_2')",1,68,1731.1641,1608.2083,31.633474,1608.2083,86737.08,11136.8046875,19723.349609375,
"host+('guest_1', 'guest_2')",1,69,1609.8412,1456.8171,30.220676,1456.8171,85599.2,11203.1953125,20389.21875,
"host+('guest_1', 'guest_2')",1,70,1355.5027,1337.7158,29.08191,1337.7158,88774.53,11176.896484375,19838.4375,
"host+('guest_1', 'guest_2')",1,71,1356.3312,1242.2128,28.1716,1242.2128,88087.9,11067.49609375,19481.935546875,
"host+('guest_1', 'guest_2')",1,72,1224.5872,1161.9913,27.36606,1161.9913,87734.38,11156.7509765625,20001.30859375,
"host+('guest_1', 'guest_2')",1,73,1140.3817,1095.5552,26.674536,1095.5552,84939.18,10813.720703125,20323.501953125,
"host+('guest_1', 'guest_2')",1,74,1253.7683,1040.0573,26.05088,1040.0573,84563.53,10992.865234375,20444.388671875,
"host+('guest_1', 'guest_2')",1,75,1018.06006,992.6985,25.489408,992.6985,86351.164,10568.919921875,20715.240234375,
"host+('guest_1', 'guest_2')",1,76,987.4347,955.47455,25.077057,955.47455,90718.37,11001.8359375,20521.83984375,
"host+('guest_1', 'guest_2')",1,77,974.0938,924.13574,24.702255,924.13574,86824.03,10728.03515625,19745.1015625,
"host+('guest_1', 'guest_2')",1,78,928.1997,895.5615,24.346079,895.5615,87373.09,10664.234375,20856.7578125,
"host+('guest_1', 'guest_2')",1,79,946.556,870.2647,24.016735,870.2647,86236.09,10884.99609375,20753.962890625,
"host+('guest_1', 'guest_2')",1,80,889.57275,847.42975,23.713718,847.42975,88923.164,10467.6669921875,21319.611328125,
"host+('guest_1', 'guest_2')",1,81,921.6688,825.611,23.420244,825.611,87761.836,10552.689453125,21350.857421875,
"host+('guest_1', 'guest_2')",1,82,864.22754,805.9691,23.131493,805.9691,85128.24,10331.826171875,20881.18359375,
"host+('guest_1', 'guest_2')",1,83,859.512,787.7648,22.873571,787.7648,87218.62,10579.376953125,21263.55078125,
"host+('guest_1', 'guest_2')",1,84,795.3646,770.18964,22.617039,770.18964,84916.35,10631.7373046875,21024.16015625,
"host+('guest_1', 'guest_2')",1,85,780.7034,753.467,22.367104,753.467,86500.69,10437.51953125,21057.99609375,
"host+('guest_1', 'guest_2')",1,86,799.25287,736.8736,22.111837,736.8736,86329.21,10144.7529296875,21334.630859375,
"host+('guest_1', 'guest_2')",1,87,772.55536,722.2525,21.854599,722.2525,87262.3,9884.0791015625,21448.720703125,
"host+('guest_1', 'guest_2')",1,88,745.4364,707.0419,21.611576,707.0419,85946.06,10399.4013671875,21317.333984375,
"host+('guest_1', 'guest_2')",1,89,733.23505,693.6897,21.386385,693.6897,88335.09,9978.6474609375,22246.83984375,
"host+('guest_1', 'guest_2')",1,90,694.7138,680.7036,21.183939,680.7036,86436.12,10251.51953125,21932.6640625,
"host+('guest_1', 'guest_2')",1,91,708.43274,668.88464,20.992247,668.88464,84000.445,10186.798828125,21194.705078125,
"host+('guest_1', 'guest_2')",1,92,729.8798,656.9345,20.803284,656.9345,87559.03,10036.158203125,21916.580078125,
"host+('guest_1', 'guest_2')",1,93,671.93756,645.25757,20.605688,645.25757,89508.016,10131.3974609375,22099.642578125,
"host+('guest_1', 'guest_2')",1,94,642.728,633.94604,20.415758,633.94604,85776.56,9992.4287109375,21030.07421875,
"host+('guest_1', 'guest_2')",1,95,642.5959,622.9631,20.24488,622.9631,89360.47,9982.064453125,22122.693359375,
"host+('guest_1', 'guest_2')",1,96,635.08417,610.90356,20.067701,610.90356,86113.55,9638.525390625,21675.794921875,
"host+('guest_1', 'guest_2')",1,97,631.9517,599.84607,19.892054,599.84607,86424.56,9641.4951171875,21700.017578125,
"host+('guest_1', 'guest_2')",1,98,660.65375,588.7587,19.710833,588.7587,85611.72,9838.1337890625,22647.916015625,
"host+('guest_1', 'guest_2')",1,99,603.9239,577.0708,19.524548,577.0708,85503.88,9499.43359375,22915.06640625,
"host+('guest_1', 'guest_2')",1,100,628.46826,566.75616,19.349665,566.75616,85566.29,9890.333984375,21275.912109375,
"host+('guest_1', 'guest_3')",1,1,167260.22,145043.3,298.0659,145043.3,175.73438,51.796875,,79.25
"host+('guest_1', 'guest_3')",1,2,180820.88,144712.88,297.67206,144712.88,260.26562,200.859375,,172.84375
"host+('guest_1', 'guest_3')",1,3,159976.23,144365.05,297.25827,144365.05,383.21875,344.203125,,250.828125
"host+('guest_1', 'guest_3')",1,4,178173.11,143989.67,296.81235,143989.67,474.29688,516.40625,,355.4375
"host+('guest_1', 'guest_3')",1,5,167861.61,143565.8,296.31006,143565.8,629.78125,703.078125,,463.140625
