experiment,repetition,round,training_loss,test_mse,test_mae,baseline_ablation_mse,ablation_host,ablation_guest_1,ablation_guest_2,ablation_guest_3
"host+('guest_1', 'guest_2', 'guest_3')",1,1,82782.125,69651.664,182.22845,69651.664,47.304688,139.09375,89.0703125,3.7890625
"host+('guest_1', 'guest_2', 'guest_3')",1,2,79926.37,69481.43,181.91823,69481.43,73.203125,191.125,125.2265625,51.484375
"host+('guest_1', 'guest_2', 'guest_3')",1,3,79576.82,69308.164,181.60008,69308.164,89.625,252.1015625,158.0234375,85.7890625
"host+('guest_1', 'guest_2', 'guest_3')",1,4,81094.805,69124.266,181.25842,69124.266,112.859375,333.7890625,203.3984375,125.2265625
"host+('guest_1', 'guest_2', 'guest_3')",1,5,81814.914,68923.46,180.88449,68923.46,128.375,373.9375,255.03125,173.734375
"host+('guest_1', 'guest_2', 'guest_3')",1,6,86696.68,68700.35,180.46687,68700.35,152.03125,489.71875,298.8203125,215.515625
"host+('guest_1', 'guest_2', 'guest_3')",1,7,88992.13,68447.45,180.00072,68447.45,177.3125,562.59375,364.2421875,284.8671875
"host+('guest_1', 'guest_2', 'guest_3')",1,8,79682.164,68162.52,179.48216,68162.52,194.39062,683.109375,440.0,328.296875
"host+('guest_1', 'guest_2', 'guest_3')",1,9,85292.52,67847.38,178.90973,67847.38,221.70312,768.453125,490.0,399.90625
"host+('guest_1', 'guest_2', 'guest_3')",1,10,81527.93,67494.98,178.27444,67494.98,258.7422,900.484375,574.140625,466.328125
"host+('guest_1', 'guest_2', 'guest_3')",1,11,77984.61,67098.07,177.56401,67098.07,284.53906,1025.9375,682.171875,559.4296875
"host+('guest_1', 'guest_2', 'guest_3')",1,12,83504.234,66662.54,176.78499,66662.54,348.4297,1160.2890625,790.5546875,640.8359375
"host+('guest_1', 'guest_2', 'guest_3')",1,13,81765.375,66169.34,175.90543,66169.34,373.3672,1310.2890625,915.3046875,735.296875
"host+('guest_1', 'guest_2', 'guest_3')",1,14,83513.67,65609.02,174.91507,65609.02,447.10938,1463.90625,1021.75,847.96875
"host+('guest_1', 'guest_2', 'guest_3')",1,15,79428.95,64982.73,173.80743,64982.73,482.73438,1678.67578125,1190.90234375,971.18359375
"host+('guest_1', 'guest_2', 'guest_3')",1,16,78408.555,64303.566,172.60332,64303.566,548.71875,1884.25390625,1329.07421875,1112.36328125
"host+('guest_1', 'guest_2', 'guest_3')",1,17,76146.875,63558.355,171.27757,63558.355,623.33203,2076.59765625,1526.33203125,1267.4375
"host+('guest_1', 'guest_2', 'guest_3')",1,18,76183.25,62741.75,169.84303,62741.75,661.46094,2359.43359375,1730.625,1416.78125
"host+('guest_1', 'guest_2', 'guest_3')",1,19,85705.336,61849.76,168.31963,61849.76,778.5508,2641.36328125,1915.02734375,1583.04296875
"host+('guest_1', 'guest_2', 'guest_3')",1,20,73883.45,60850.723,166.68027,60850.723,870.16016,2816.8828125,2179.75,1738.6640625
"host+('guest_1', 'guest_2', 'guest_3')",1,21,69010.625,59803.523,164.97514,59803.523,970.10156,3111.78125,2354.92578125,1903.12109375
"host+('guest_1', 'guest_2', 'guest_3')",1,22,73155.79,58717.004,163.20633,58717.004,1059.0586,3434.4296875,2680.21484375,2018.51171875
"host+('guest_1', 'guest_2', 'guest_3')",1,23,70972.88,57539.91,161.35153,57539.91,1181.9141,3750.87109375,2882.85546875,2213.24609375
"host+('guest_1', 'guest_2', 'guest_3')",1,24,72020.93,56277.934,159.38043,56277.934,1301.0625,4105.796875,3131.50390625,2459.30078125
"host+('guest_1', 'guest_2', 'guest_3')",1,25,67278.5,54920.695,157.31432,54920.695,1466.2422,4397.6328125,3302.40234375,2606.7578125
"host+('guest_1', 'guest_2', 'guest_3')",1,26,73954.3,53500.406,155.14339,53500.406,1627.5039,4767.48046875,3700.93359375,2924.1953125
"host+('guest_1', 'guest_2', 'guest_3')",1,27,63212.65,51979.625,152.81952,51979.625,1715.0391,4962.75390625,4095.4140625,3173.5859375
"host+('guest_1', 'guest_2', 'guest_3')",1,28,109602.625,50444.426,150.48605,50444.426,1873.9727,5318.16796875,4323.94921875,3242.09765625
"host+('guest_1', 'guest_2', 'guest_3')",1,29,62650.812,48793.62,148.07288,48793.62,2040.4844,5641.9453125,4524.4765625,3444.37890625
"host+('guest_1', 'guest_2', 'guest_3')",1,30,66511.95,47188.285,145.7378,47188.285,2074.957,6076.30078125,4687.328125,3631.68359375
"host+('guest_1', 'guest_2', 'guest_3')",1,31,57586.273,45551.504,143.2764,45551.504,2348.3281,6236.515625,5091.0078125,3739.09375
"host+('guest_1', 'guest_2', 'guest_3')",1,32,55796.85,43959.797,140.91791,43959.797,2447.2266,6584.01171875,5187.19921875,3839.34375
"host+('guest_1', 'guest_2', 'guest_3')",1,33,53221.574,42378.89,138.70892,42378.89,2579.789,6267.28125,5414.37890625,4029.09765625
"host+('guest_1', 'guest_2', 'guest_3')",1,34,56396.66,40842.27,136.58078,40842.27,2564.121,6602.77734375,5472.0078125,3896.546875
"host+('guest_1', 'guest_2', 'guest_3')",1,35,49776.035,39292.293,134.36234,39292.293,2864.582,6954.71875,5726.4296875,3846.94140625
"host+('guest_1', 'guest_2', 'guest_3')",1,36,47307.06,37815.02,132.30533,37815.02,2978.1484,7010.56640625,5808.60546875,4252.95703125
"host+('guest_1', 'guest_2', 'guest_3')",1,37,49627.94,36414.49,130.40201,36414.49,3169.629,6822.16015625,5991.828125,3998.81640625
"host+('guest_1', 'guest_2', 'guest_3')",1,38,45322.605,35041.605,128.60353,35041.605,3434.9375,6905.71875,5963.99609375,3790.96484375
"host+('guest_1', 'guest_2', 'guest_3')",1,39,46919.594,33771.84,126.98708,33771.84,3502.207,6763.1328125,5914.1640625,3859.76953125
"host+('guest_1', 'guest_2', 'guest_3')",1,40,42958.363,32533.63,125.42031,32533.63,3620.4824,6342.158203125,5695.900390625,3546.810546875
"host+('guest_1', 'guest_2', 'guest_3')",1,41,40186.723,31439.72,123.985306,31439.72,3823.3809,6624.794921875,5645.279296875,3605.025390625
"host+('guest_1', 'guest_2', 'guest_3')",1,42,42391.426,30441.63,122.60643,30441.63,4057.4512,6334.650390625,5584.072265625,3276.322265625
"host+('guest_1', 'guest_2', 'guest_3')",1,43,39447.06,29492.037,121.309265,29492.037,4217.342,5667.244140625,5002.306640625,3258.03125
"host+('guest_1', 'guest_2', 'guest_3')",1,44,37682.652,28645.47,120.05382,28645.47,4501.287,5359.232421875,5095.326171875,2996.802734375
"host+('guest_1', 'guest_2', 'guest_3')",1,45,37749.38,27871.861,118.81507,27871.861,4654.6875,5389.544921875,4928.458984375,2656.02734375
"host+('guest_1', 'guest_2', 'guest_3')",1,46,38589.457,27175.135,117.60716,27175.135,4799.9766,4745.173828125,4685.486328125,2456.349609375
"host+('guest_1', 'guest_2', 'guest_3')",1,47,46880.59,26535.652,116.40649,26535.652,4954.203,4672.99609375,4498.380859375,2356.615234375
"host+('guest_1', 'guest_2', 'guest_3')",1,48,73653.62,25973.354,115.39715,25973.354,5038.883,4461.08984375,4251.51171875,1933.587890625
"host+('guest_1', 'guest_2', 'guest_3')",1,49,34738.547,25345.367,114.2024,25345.367,5337.631,3496.068359375,3739.1796875,1656.626953125
"host+('guest_1', 'guest_2', 'guest_3')",1,50,34858.855,24857.275,113.168335,24857.275,5597.043,3188.015625,3781.140625,1755.970703125
"host+('guest_1', 'guest_2', 'guest_3')",1,51,39863.355,24435.79,112.123085,24435.79,5726.117,3160.353515625,3911.857421875,1177.16796875
"host+('guest_1', 'guest_2', 'guest_3')",1,52,32719.39,24063.262,111.16701,24063.262,5719.16,3046.455078125,3629.58984375,1426.73828125
"host+('guest_1', 'guest_2', 'guest_3')",1,53,35663.688,23717.035,110.13288,23717.035,6128.463,3056.7265625,3548.84765625,1623.390625
"host+('guest_1', 'guest_2', 'guest_3')",1,54,34192.36,23373.836,109.08045,23373.836,6145.752,2552.5078125,3493.939453125,1130.14453125
"host+('guest_1', 'guest_2', 'guest_3')",1,55,33558.547,23047.838,108.0392,23047.838,6365.1543,2697.404296875,3479.25,1221.708984375
"host+('guest_1', 'guest_2', 'guest_3')",1,56,31424.113,22750.992,107.054924,22750.992,6519.1094,2784.146484375,3310.119140625,978.142578125
"host+('guest_1', 'guest_2', 'guest_3')",1,57,30835.256,22443.596,106.0124,22443.596,6255.6445,2194.361328125,3386.404296875,1120.4296875
"host+('guest_1', 'guest_2', 'guest_3')",1,58,36858.2,22149.959,104.96154,22149.959,6843.59,2581.87109375,3903.236328125,1216.68359375
"host+('guest_1', 'guest_2', 'guest_3')",1,59,31119.672,21867.238,104.0033,21867.238,6787.043,2637.34375,4013.798828125,1154.5546875
"host+('guest_1', 'guest_2', 'guest_3')",1,60,32731.129,21594.932,102.98327,21594.932,6672.2324,2219.01171875,3457.361328125,998.12109375
"host+('guest_1', 'guest_2', 'guest_3')",1,61,31485.232,21320.94,101.97398,21320.94,6719.1465,2411.2890625,3625.96484375,1148.853515625
"host+('guest_1', 'guest_2', 'guest_3')",1,62,32903.086,21066.441,101.027054,21066.441,7095.8047,2548.099609375,3576.419921875,994.798828125
"host+('guest_1', 'guest_2', 'guest_3')",1,63,30140.514,20820.648,100.10132,20820.648,7467.7773,2206.73046875,3899.705078125,1067.162109375
"host+('guest_1', 'guest_2', 'guest_3')",1,64,30107.12,20573.557,99.09725,20573.557,7315.545,2394.0390625,3424.025390625,1279.279296875
"host+('guest_1', 'guest_2', 'guest_3')",1,65,29762.379,20334.584,98.126625,20334.584,7389.883,2745.91015625,3569.388671875,1271.349609375
"host+('guest_1', 'guest_2', 'guest_3')",1,66,31856.77,20112.506,97.232735,20112.506,7553.459,2528.537109375,3462.978515625,1144.537109375
"host+('guest_1', 'guest_2', 'guest_3')",1,67,31007.453,19927.584,96.464455,19927.584,7875.828,2156.673828125,3704.80078125,1340.16015625
"host+('guest_1', 'guest_2', 'guest_3')",1,68,29567.793,19761.861,95.712105,19761.861,7691.088,2515.060546875,4023.19921875,1127.865234375
"host+('guest_1', 'guest_2', 'guest_3')",1,69,29054.041,19576.69,94.916534,19576.69,7857.8477,2280.236328125,4085.47265625,1328.048828125
"host+('guest_1', 'guest_2', 'guest_3')",1,70,29453.906,19396.025,94.148476,19396.025,7944.373,2376.4453125,4100.966796875,1423.74609375
"host+('guest_1', 'guest_2', 'guest_3')",1,71,27785.924,19216.387,93.33246,19216.387,8077.76,2544.580078125,4109.603515625,1330.283203125
"host+('guest_1', 'guest_2', 'guest_3')",1,72,28901.941,19051.562,92.52841,19051.562,8264.992,2399.857421875,4193.69140625,1201.640625
"host+('guest_1', 'guest_2', 'guest_3')",1,73,27969.379,18907.28,91.79441,18907.28,8162.3125,2578.59375,4185.720703125,1419.94921875
"host+('guest_1', 'guest_2', 'guest_3')",1,74,27665.049,18758.822,91.005005,18758.822,8576.984,2596.595703125,4661.470703125,1344.478515625
"host+('guest_1', 'guest_2', 'guest_3')",1,75,27856.396,18612.83,90.25147,18612.83,8131.375,2398.828125,4529.685546875,1240.759765625
"host+('guest_1', 'guest_2', 'guest_3')",1,76,29634.176,18479.088,89.560776,18479.088,8402.26,2466.486328125,4385.982421875,1394.236328125
"host+('guest_1', 'guest_2', 'guest_3')",1,77,28256.441,18357.549,88.95427,18357.549,8340.801,2680.873046875,4185.142578125,1510.03515625
"host+('guest_1', 'guest_2', 'guest_3')",1,78,27476.266,18245.572,88.34057,18245.572,8706.281,2686.669921875,4742.84765625,1620.763671875
"host+('guest_1', 'guest_2', 'guest_3')",1,79,30121.08,18128.268,87.62627,18128.268,8993.586,2287.44921875,4376.638671875,1673.90625
"host+('guest_1', 'guest_2', 'guest_3')",1,80,29449.95,18029.916,87.01715,18029.916,8786.834,2570.431640625,4904.72265625,1629.052734375
"host+('guest_1', 'guest_2', 'guest_3')",1,81,27074.566,17942.314,86.5261,17942.314,8958.539,2518.05859375,4784.001953125,1907.88671875
"host+('guest_1', 'guest_2', 'guest_3')",1,82,37562.074,17864.514,86.128,17864.514,8637.221,2602.75,4894.767578125,1822.3046875
"host+('guest_1', 'guest_2', 'guest_3')",1,83,27967.908,17811.754,85.94454,17811.754,8578.672,2698.451171875,4691.193359375,1588.82421875
"host+('guest_1', 'guest_2', 'guest_3')",1,84,26492.908,17744.574,85.59035,17744.574,8973.512,2175.7734375,5005.05078125,1723.8125
"host+('guest_1', 'guest_2', 'guest_3')",1,85,27272.918,17676.205,85.18312,17676.205,8930.488,2114.12109375,4786.943359375,1808.177734375
"host+('guest_1', 'guest_2', 'guest_3')",1,86,26905.803,17610.326,84.75868,17610.326,9123.441,2411.044921875,4798.33984375,1589.283203125
"host+('guest_1', 'guest_2', 'guest_3')",1,87,28817.957,17546.066,84.373795,17546.066,8907.73,2701.140625,4910.982421875,1862.845703125
"host+('guest_1', 'guest_2', 'guest_3')",1,88,26590.38,17485.135,83.99765,17485.135,9087.602,2671.130859375,4681.74609375,1805.27734375
"host+('guest_1', 'guest_2', 'guest_3')",1,89,27625.16,17427.434,83.595314,17427.434,9260.539,2721.087890625,5303.47265625,1892.544921875
"host+('guest_1', 'guest_2', 'guest_3')",1,90,27825.324,17369.416,83.27121,17369.416,8789.941,2804.1875,5176.396484375,2070.48828125
"host+('guest_1', 'guest_2', 'guest_3')",1,91,26736.375,17314.932,83.002846,17314.932,8937.625,2656.2890625,5210.52734375,1727.03515625
"host+('guest_1', 'guest_2', 'guest_3')",1,92,26999.768,17273.762,82.79799,17273.762,9099.307,2506.98046875,4673.76171875,1784.787109375
"host+('guest_1', 'guest_2', 'guest_3')",1,93,26304.674,17237.1,82.56076,17237.1,9060.525,2596.359375,5316.3125,1877.416015625
"host+('guest_1', 'guest_2', 'guest_3')",1,94,26470.61,17201.232,82.26167,17201.232,9847.346,2516.650390625,5327.689453125,1880.296875
"host+('guest_1', 'guest_2', 'guest_3')",1,95,28864.947,17169.514,82.03766,17169.514,9147.656,2745.248046875,5103.990234375,2013.998046875
"host+('guest_1', 'guest_2', 'guest_3')",1,96,27348.875,17141.49,81.902,17141.49,9059.584,2358.279296875,5349.6875,2009.771484375
"host+('guest_1', 'guest_2', 'guest_3')",1,97,26536.047,17119.656,81.7686,17119.656,8983.068,2631.6171875,5324.0546875,1813.56640625
"host+('guest_1', 'guest_2', 'guest_3')",1,98,26992.39,17097.225,81.610054,17097.225,9261.656,2257.2109375,5390.06640625,1911.69921875
"host+('guest_1', 'guest_2', 'guest_3')",1,99,25655.244,17075.863,81.46975,17075.863,9287.762,2449.662109375,5402.3515625,1881.4765625
"host+('guest_1', 'guest_2', 'guest_3')",1,100,26400.438,17048.668,81.28041,17048.668,9866.906,2386.3515625,5390.255859375,1828.109375
"host+('guest_1', 'guest_2', 'guest_3')",2,1,87172.69,69816.02,182.37723,69816.02,-46.375,81.8828125,36.2109375,47.96875
"host+('guest_1', 'guest_2', 'guest_3')",2,2,81456.36,69645.65,182.06519,69645.65,-27.695312,119.53125,103.78125,80.8359375
"host+('guest_1', 'guest_2', 'guest_3')",2,3,80963.01,69473.91,181.74565,69473.91,-11.71875,166.0234375,143.4609375,111.703125
"host+('guest_1', 'guest_2', 'guest_3')",2,4,132725.2,69293.08,181.40514,69293.08,4.5,216.9609375,218.4765625,149.4765625
"host+('guest_1', 'guest_2', 'guest_3')",2,5,83376.87,69097.79,181.03447,69097.79,20.890625,255.6875,277.3671875,190.8671875
"host+('guest_1', 'guest_2', 'guest_3')",2,6,83871.1,68889.48,180.63235,68889.48,37.140625,327.9609375,370.296875,233.234375
"host+('guest_1', 'guest_2', 'guest_3')",2,7,83789.414,68661.08,180.18695,68661.08,41.515625,383.5703125,463.765625,287.203125
"host+('guest_1', 'guest_2', 'guest_3')",2,8,81929.87,68406.055,179.69159,68406.055,61.5625,449.40625,539.3203125,347.3671875
"host+('guest_1', 'guest_2', 'guest_3')",2,9,85417.0,68122.48,179.14609,68122.48,78.421875,543.3046875,611.5625,390.640625
"host+('guest_1', 'guest_2', 'guest_3')",2,10,82573.484,67800.54,178.53377,67800.54,100.14844,655.328125,740.2109375,446.0
"host+('guest_1', 'guest_2', 'guest_3')",2,11,82614.19,67437.54,177.85156,67437.54,110.140625,750.25,884.4140625,549.4296875
"host+('guest_1', 'guest_2', 'guest_3')",2,12,80272.2,67031.195,177.0923,67031.195,131.4375,856.265625,1006.140625,606.296875
"host+('guest_1', 'guest_2', 'guest_3')",2,13,140948.14,66574.82,176.23767,66574.82,157.63281,1043.7109375,1106.671875,711.3203125
"host+('guest_1', 'guest_2', 'guest_3')",2,14,79173.19,66048.81,175.25589,66048.81,179.90625,1190.359375,1331.015625,795.6171875
"host+('guest_1', 'guest_2', 'guest_3')",2,15,76786.336,65488.953,174.21542,65488.953,223.14844,1287.5546875,1493.359375,917.2890625
"host+('guest_1', 'guest_2', 'guest_3')",2,16,81012.32,64881.13,173.07344,64881.13,239.78125,1513.61328125,1696.07421875,1025.01953125
"host+('guest_1', 'guest_2', 'guest_3')",2,17,78746.734,64196.734,171.79187,64196.734,270.79297,1670.84375,2022.78125,1127.3515625
"host+('guest_1', 'guest_2', 'guest_3')",2,18,76699.67,63453.895,170.43803,63453.895,308.48438,1844.140625,2147.66796875,1257.90234375
"host+('guest_1', 'guest_2', 'guest_3')",2,19,79849.36,62636.58,168.96696,62636.58,337.0586,2107.5703125,2400.76953125,1375.0859375
"host+('guest_1', 'guest_2', 'guest_3')",2,20,76576.98,61747.516,167.419,61747.516,396.98047,2253.8984375,2673.11328125,1600.34375
"host+('guest_1', 'guest_2', 'guest_3')",2,21,73973.45,60783.586,165.77763,60783.586,431.28125,2624.48046875,2939.52734375,1715.21875
"host+('guest_1', 'guest_2', 'guest_3')",2,22,76448.33,59741.56,164.04256,59741.56,490.41797,2767.82421875,3268.42578125,1860.87109375
"host+('guest_1', 'guest_2', 'guest_3')",2,23,69042.76,58613.723,162.17937,58613.723,535.1289,3165.640625,3666.76171875,2041.35546875
"host+('guest_1', 'guest_2', 'guest_3')",2,24,79263.32,57436.53,160.27542,57436.53,605.1211,3292.95703125,3973.2265625,2216.99609375
"host+('guest_1', 'guest_2', 'guest_3')",2,25,69829.484,56130.73,158.21817,56130.73,668.53125,3697.9921875,4294.015625,2430.5546875
"host+('guest_1', 'guest_2', 'guest_3')",2,26,64866.715,54771.004,156.08072,54771.004,724.4883,3931.68359375,4733.01171875,2661.47265625
"host+('guest_1', 'guest_2', 'guest_3')",2,27,70012.67,53382.703,153.93617,53382.703,806.66016,4326.953125,4944.40234375,2785.41796875
"host+('guest_1', 'guest_2', 'guest_3')",2,28,67166.945,51908.168,151.74669,51908.168,895.83203,4585.30859375,5222.23046875,2776.8125
"host+('guest_1', 'guest_2', 'guest_3')",2,29,61680.03,50386.473,149.52739,50386.473,993.6992,4912.78125,5702.62109375,3166.58203125
"host+('guest_1', 'guest_2', 'guest_3')",2,30,61667.78,48836.33,147.25153,48836.33,1083.6953,4750.12109375,5867.95703125,3491.24609375
"host+('guest_1', 'guest_2', 'guest_3')",2,31,58807.125,47247.227,144.90076,47247.227,1223.5742,5194.5625,6359.1328125,3417.30859375
"host+('guest_1', 'guest_2', 'guest_3')",2,32,57577.355,45668.96,142.65851,45668.96,1314.6758,5473.0703125,6490.88671875,3581.9296875
"host+('guest_1', 'guest_2', 'guest_3')",2,33,57472.23,44084.0,140.52203,44084.0,1398.0742,5724.234375,6916.6640625,3567.03125
"host+('guest_1', 'guest_2', 'guest_3')",2,34,58041.555,42472.25,138.41978,42472.25,1549.1797,5854.7109375,7263.8828125,3734.25
"host+('guest_1', 'guest_2', 'guest_3')",2,35,55503.688,40885.004,136.3424,40885.004,1691.3906,5918.80859375,7056.0078125,3616.3515625
"host+('guest_1', 'guest_2', 'guest_3')",2,36,49817.574,39370.207,134.41858,39370.207,1838.0508,5935.3671875,7166.83984375,3745.99609375
"host+('guest_1', 'guest_2', 'guest_3')",2,37,53458.95,37893.91,132.64253,37893.91,2015.3867,6097.41015625,7227.234375,3667.60546875
"host+('guest_1', 'guest_2', 'guest_3')",2,38,45426.688,36441.062,131.0757,36441.062,2166.8633,5621.8828125,7244.984375,3537.96875
"host+('guest_1', 'guest_2', 'guest_3')",2,39,48494.25,35179.926,129.66115,35179.926,2309.957,5592.55078125,7204.07421875,3408.3828125
"host+('guest_1', 'guest_2', 'guest_3')",2,40,43799.363,33953.32,128.29375,33953.32,2445.8086,5648.78515625,7210.78515625,3338.1875
"host+('guest_1', 'guest_2', 'guest_3')",2,41,42975.473,32853.332,126.99857,32853.332,2692.9375,5322.91796875,6971.19921875,3009.515625
"host+('guest_1', 'guest_2', 'guest_3')",2,42,46873.34,31873.975,125.90231,31873.975,2850.209,5078.294921875,7142.705078125,3064.865234375
"host+('guest_1', 'guest_2', 'guest_3')",2,43,42768.68,30928.607,124.854645,30928.607,2923.1973,4923.771484375,6584.583984375,2524.330078125
"host+('guest_1', 'guest_2', 'guest_3')",2,44,41669.465,30077.367,123.69057,30077.367,3101.3828,4151.68359375,6312.56640625,2474.154296875
"host+('guest_1', 'guest_2', 'guest_3')",2,45,44333.285,29302.758,122.569115,29302.758,3204.7383,4286.7109375,6369.67578125,2250.9375
"host+('guest_1', 'guest_2', 'guest_3')",2,46,39266.73,28614.88,121.48367,28614.88,3748.0078,3712.455078125,6057.603515625,1986.87109375
"host+('guest_1', 'guest_2', 'guest_3')",2,47,40271.562,27983.844,120.38893,27983.844,3755.3516,3203.791015625,5735.0390625,1661.9921875
"host+('guest_1', 'guest_2', 'guest_3')",2,48,36925.797,27379.07,119.308464,27379.07,3956.0176,3034.8671875,5446.83984375,1334.91015625
"host+('guest_1', 'guest_2', 'guest_3')",2,49,39991.094,26852.562,118.25404,26852.562,4243.008,2637.380859375,5315.4375,1287.45703125
"host+('guest_1', 'guest_2', 'guest_3')",2,50,35358.82,26373.195,117.20091,26373.195,4493.4727,2602.66796875,5291.77734375,1204.916015625
"host+('guest_1', 'guest_2', 'guest_3')",2,51,36453.125,25899.566,116.010025,25899.566,4809.457,2514.884765625,4985.81640625,1086.083984375
"host+('guest_1', 'guest_2', 'guest_3')",2,52,34222.465,25437.494,114.82414,25437.494,4912.7715,2402.685546875,4804.41015625,1013.873046875
"host+('guest_1', 'guest_2', 'guest_3')",2,53,35726.5,24981.549,113.59211,24981.549,5057.033,2385.26171875,4860.3515625,994.05859375
"host+('guest_1', 'guest_2', 'guest_3')",2,54,34354.934,24517.271,112.30817,24517.271,5388.672,2280.2578125,5181.1796875,926.1796875
"host+('guest_1', 'guest_2', 'guest_3')",2,55,35179.965,24088.898,111.082,24088.898,5495.1816,1785.8125,4506.84765625,972.634765625
"host+('guest_1', 'guest_2', 'guest_3')",2,56,35382.7,23671.248,109.80859,23671.248,5723.7266,2174.103515625,4565.931640625,985.767578125
"host+('guest_1', 'guest_2', 'guest_3')",2,57,34063.426,23259.66,108.54683,23259.66,5862.426,2101.5,5122.625,973.388671875
"host+('guest_1', 'guest_2', 'guest_3')",2,58,35454.574,22872.463,107.324425,22872.463,6135.5215,2332.869140625,4610.095703125,896.5859375
"host+('guest_1', 'guest_2', 'guest_3')",2,59,31192.89,22510.367,106.137024,22510.367,6365.242,2068.484375,4729.98046875,730.580078125
"host+('guest_1', 'guest_2', 'guest_3')",2,60,33368.83,22130.924,104.85629,22130.924,6446.1895,1935.865234375,5079.0859375,1155.35546875
"host+('guest_1', 'guest_2', 'guest_3')",2,61,30923.83,21798.77,103.719986,21798.77,6558.006,2024.921875,4672.2421875,951.966796875
"host+('guest_1', 'guest_2', 'guest_3')",2,62,41402.43,21468.732,102.563614,21468.732,6648.295,1763.66015625,4826.447265625,760.244140625
"host+('guest_1', 'guest_2', 'guest_3')",2,63,34888.535,21182.754,101.63818,21182.754,7019.9316,1749.115234375,4950.30859375,1062.89453125
"host+('guest_1', 'guest_2', 'guest_3')",2,64,29873.52,20935.52,100.77225,20935.52,7029.004,1700.7734375,5023.30078125,744.51171875
"host+('guest_1', 'guest_2', 'guest_3')",2,65,30635.322,20666.094,99.705475,20666.094,7392.3574,1807.009765625,5380.458984375,804.11328125
"host+('guest_1', 'guest_2', 'guest_3')",2,66,29958.797,20383.342,98.50949,20383.342,7507.1094,1606.501953125,5276.7109375,839.51171875
"host+('guest_1', 'guest_2', 'guest_3')",2,67,30905.162,20119.928,97.33691,20119.928,7622.5527,1846.25390625,5128.978515625,1277.029296875
"host+('guest_1', 'guest_2', 'guest_3')",2,68,28634.215,19856.318,96.264786,19856.318,7648.7656,1846.1015625,5681.828125,994.087890625
"host+('guest_1', 'guest_2', 'guest_3')",2,69,30304.393,19608.83,95.20643,19608.83,8076.7773,1588.375,5328.263671875,1062.84375
"host+('guest_1', 'guest_2', 'guest_3')",2,70,58526.598,19370.143,94.152214,19370.143,7759.1973,2219.3046875,5097.046875,1346.396484375
"host+('guest_1', 'guest_2', 'guest_3')",2,71,30040.105,19055.275,92.889496,19055.275,7964.91,2173.150390625,5540.5078125,1309.3671875
"host+('guest_1', 'guest_2', 'guest_3')",2,72,29702.041,18862.748,92.06517,18862.748,8214.244,1862.5,4943.46875,1043.64453125
"host+('guest_1', 'guest_2', 'guest_3')",2,73,27857.436,18717.479,91.30393,18717.479,8320.395,1695.8515625,5542.513671875,1077.771484375
"host+('guest_1', 'guest_2', 'guest_3')",2,74,29190.676,18570.531,90.4839,18570.531,8489.391,1861.98828125,5458.330078125,974.5390625
"host+('guest_1', 'guest_2', 'guest_3')",2,75,28943.674,18429.43,89.65758,18429.43,8557.422,2146.69921875,5502.15234375,1248.380859375
"host+('guest_1', 'guest_2', 'guest_3')",2,76,28513.842,18288.793,88.87377,18288.793,8444.984,2065.048828125,5163.51171875,1111.44921875
"host+('guest_1', 'guest_2', 'guest_3')",2,77,27770.166,18158.13,88.10724,18158.13,8756.109,2088.037109375,5497.521484375,1549.236328125
"host+('guest_1', 'guest_2', 'guest_3')",2,78,28232.838,18042.285,87.44868,18042.285,8602.639,2006.546875,5705.6640625,1550.607421875
"host+('guest_1', 'guest_2', 'guest_3')",2,79,31491.643,17924.621,86.78275,17924.621,8867.654,2048.359375,5573.58984375,1470.48046875
"host+('guest_1', 'guest_2', 'guest_3')",2,80,28596.26,17852.857,86.40661,17852.857,8995.658,1956.75,5622.974609375,1504.439453125
"host+('guest_1', 'guest_2', 'guest_3')",2,81,29196.58,17796.615,86.07314,17796.615,8608.691,2163.47265625,5575.076171875,1696.005859375
"host+('guest_1', 'guest_2', 'guest_3')",2,82,27767.607,17752.873,85.8035,17752.873,8829.594,2233.3125,6320.349609375,1616.41015625
"host+('guest_1', 'guest_2', 'guest_3')",2,83,29436.041,17683.707,85.3717,17683.707,9457.766,1991.283203125,5859.943359375,1685.685546875
"host+('guest_1', 'guest_2', 'guest_3')",2,84,25890.02,17611.629,85.00443,17611.629,8752.57,2098.52734375,5956.62109375,1469.560546875
"host+('guest_1', 'guest_2', 'guest_3')",2,85,28646.262,17540.992,84.59733,17540.992,9230.582,2284.078125,5963.650390625,1549.984375
"host+('guest_1', 'guest_2', 'guest_3')",2,86,28079.572,17481.977,84.273315,17481.977,9163.846,2182.0390625,5925.90625,1643.44140625
"host+('guest_1', 'guest_2', 'guest_3')",2,87,28057.215,17422.34,83.91052,17422.34,9176.277,1823.849609375,6297.326171875,1572.63671875
"host+('guest_1', 'guest_2', 'guest_3')",2,88,26665.88,17377.402,83.66019,17377.402,9142.076,2072.828125,5749.923828125,1510.04296875
"host+('guest_1', 'guest_2', 'guest_3')",2,89,26685.613,17325.31,83.32284,17325.31,8878.721,2032.123046875,5865.484375,1512.609375
"host+('guest_1', 'guest_2', 'guest_3')",2,90,26599.94,17275.703,82.97672,17275.703,9552.092,2030.880859375,6136.060546875,1554.69921875
